method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_outgoing_incompatible_fraction,mean_outgoing_termination_bridge_coverage,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_low_proxy_edge_fraction,mean_low_support_lcb_edge_fraction,mean_high_ood_edge_fraction,mean_high_incompat_edge_fraction,mean_bottleneck_edge_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,planner_method,risk_weight,ood_weight,incompat_weight,uncertified_weight,min_proxy_score,min_heldout_support_lcb,high_ood_threshold,high_incompat_threshold,sweep_id,coverage_cost_ratio,risk_cleanliness_score,coverage_risk_score,is_pareto
floor_proxy_penalized_s0026,100,15,0.15,3.933333333333333,22.08696674629274,13.638697291289356,0.32916611164393544,0.24466960021364814,0.17905491093930748,0.08694673474617431,0.6580465680077504,0.28079814094407085,0.6039515237037166,0.11177290554072067,0.1788888888888889,0.1788888888888889,0.0,0.0,0.06888888888888887,0.6699999999999999,0.49777777777777776,0.02533080390286794,0.0037996205854301914,187,1110,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.0,0.05,0.5,0.5,26,0.010998117840462717,0.5011893466750356,0.07517840200125533,False
floor_proxy_penalized_s0027,100,15,0.15,3.2666666666666666,18.038894032473234,11.128331648656106,0.25340908872216167,0.14585330155511797,0.11560492505308541,0.03139487579574133,0.5062427789032936,0.3673115036937471,0.6344738748905415,0.10988754941276771,0.39888888888888896,0.39888888888888896,0.0,0.0,0.31,0.7500000000000001,0.5199999999999999,0.023356759027017067,0.0035035138540525606,191,1738,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.05,0.0,0.5,0.5,27,0.013479109424108014,0.3605138675438629,0.054077080131579434,True
floor_proxy_penalized_s0028,100,15,0.15,3.6,20.287310401709785,12.591557714809726,0.303537612362514,0.20000218596075678,0.16368457912267964,0.06033285221440305,0.6018755603773778,0.31188745357082426,0.6009268079224218,0.11601060092766469,0.26,0.26,0.0,0.0,0.13777777777777775,0.6922222222222223,0.5333333333333333,0.025782162012480108,0.0038673243018720166,188,1317,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.05,0.01,0.5,0.5,28,0.011912743712684215,0.4547373530166873,0.06821060295250309,False
floor_proxy_penalized_s0029,100,15,0.15,3.933333333333333,22.08696674629274,13.638697291289356,0.32916611164393544,0.24466960021364814,0.17905491093930748,0.08694673474617431,0.6580465680077504,0.28079814094407085,0.6039515237037166,0.11177290554072067,0.1788888888888889,0.1788888888888889,0.0,0.0,0.06888888888888887,0.6699999999999999,0.49777777777777776,0.02533080390286794,0.0037996205854301914,187,1110,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.05,0.05,0.5,0.5,29,0.010998117840462717,0.5011893466750356,0.07517840200125533,False
floor_proxy_penalized_s0030,100,15,0.15,3.6666666666666665,20.70585713533055,12.813000455007995,0.3166216885826356,0.2191713909510155,0.16869403048717554,0.059712120053038865,0.6472388230873963,0.2951259682006239,0.5985917181421566,0.11589572470330939,0.27777777777777773,0.27777777777777773,0.0,0.0,0.08555555555555555,0.6544444444444445,0.53,0.026341760641016485,0.003951264096152473,189,1303,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.1,0.0,0.5,0.5,30,0.011706859804361602,0.47401752873208264,0.0711026293098124,False
floor_proxy_penalized_s0031,100,15,0.15,3.7333333333333334,21.261815851951358,13.125472960212429,0.3219972044220198,0.22690103639434192,0.17477520135421903,0.06880402243551148,0.6476415694589382,0.29375605302437374,0.5996766517270903,0.11465981236322499,0.24777777777777776,0.24777777777777776,0.0,0.0,0.08555555555555555,0.6711111111111112,0.5266666666666667,0.026396213585977595,0.0039594320378966395,188,1279,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.1,0.01,0.5,0.5,31,0.01142815961411057,0.47944635866082325,0.07191695379912348,False
floor_proxy_penalized_s0032,100,15,0.15,3.933333333333333,22.388145021893152,13.834743850525387,0.3318728720107645,0.25665133968543913,0.18189978224740946,0.08993533856657061,0.6614564795092677,0.2807808859439584,0.602004605125219,0.11180925450945992,0.16555555555555557,0.16555555555555557,0.0,0.0,0.05555555555555555,0.6699999999999999,0.5111111111111112,0.025589366815415366,0.0038384050223123057,187,1101,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.1,0.05,0.5,0.5,32,0.010842267961058319,0.5094880021643474,0.07642320032465211,False
floor_proxy_penalized_s0033,100,15,0.15,4.0,22.341308865338103,13.950016235530756,0.3424715682255694,0.26617427270227545,0.17729368157952602,0.09107886440259266,0.6785048625187154,0.2590948326647542,0.5732801010717677,0.12245245296687675,0.12222222222222222,0.12222222222222222,0.0,0.0,0.04888888888888889,0.6177777777777779,0.45444444444444443,0.026729279688212242,0.0040093919532318365,188,1108,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.2,0.0,0.5,0.5,33,0.010752675657677681,0.5309158130785825,0.07963737196178737,False
floor_proxy_penalized_s0034,100,15,0.15,4.066666666666666,22.732479905005288,14.22094245497948,0.3461873180265719,0.2703809286624299,0.1791714671085282,0.09598801211626536,0.6794685863182626,0.25725241525724574,0.5704385907302573,0.1223712887925051,0.10555555555555556,0.10555555555555556,0.0,0.0,0.04888888888888889,0.6211111111111111,0.45111111111111113,0.026586361570914648,0.003987954235637197,187,1102,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.2,0.01,0.5,0.5,34,0.010547824131548842,0.5347993680430806,0.08021990520646209,False
floor_proxy_penalized_s0035,100,15,0.15,4.066666666666666,22.732479905005288,14.22094245497948,0.3461873180265719,0.2703809286624299,0.1791714671085282,0.09598801211626536,0.6794685863182626,0.25725241525724574,0.5704385907302573,0.1223712887925051,0.10555555555555556,0.10555555555555556,0.0,0.0,0.04888888888888889,0.6211111111111111,0.45111111111111113,0.026586361570914648,0.003987954235637197,187,1020,floor_proxy_penalized,0.0,0.0,1.0,0.0,0.2,0.05,0.5,0.5,35,0.010547824131548842,0.5347993680430806,0.08021990520646209,False
