method,num_queries,num_reachable,path_coverage,mean_path_length,mean_planning_path_cost,mean_base_path_cost,mean_edge_proxy_score,mean_min_edge_proxy_score,mean_heldout_support_lcb,mean_min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_outgoing_incompatible_fraction,mean_outgoing_termination_bridge_coverage,mean_uncertified_edge_fraction,mean_original_uncertified_edge_fraction,mean_low_proxy_edge_fraction,mean_low_support_lcb_edge_fraction,mean_high_ood_edge_fraction,mean_high_incompat_edge_fraction,mean_bottleneck_edge_fraction,mean_proxy_path_success_reachable,mean_proxy_path_success_over_all,num_graph_nodes,num_graph_edges,planner_method,risk_weight,ood_weight,incompat_weight,uncertified_weight,min_proxy_score,min_heldout_support_lcb,high_ood_threshold,high_incompat_threshold,sweep_id,coverage_cost_ratio,risk_cleanliness_score,coverage_risk_score,is_pareto
floor_proxy_penalized_s0133,100,15,0.15,3.7333333333333334,31.369453704562495,13.04422552860833,0.3266827215899731,0.22242836057094945,0.16340805634027292,0.07537952179094205,0.6387715774971368,0.2695507254333261,0.5745222370222368,0.12258166164605734,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4866666666666666,0.029958067849082778,0.004493710177362417,188,1322,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.0,0.01,0.5,0.5,133,0.011499341196686844,0.48494506116002223,0.07274175917400333,True
floor_proxy_penalized_s0135,100,15,0.15,3.3333333333333335,29.671195016652966,11.291461003365265,0.28429507580670693,0.17516584444882433,0.14978959710357534,0.053493012976568825,0.5620494428147372,0.33221055993980586,0.6359411113577779,0.10643277961113555,0.33777777777777784,0.33777777777777784,0.0,0.0,0.22666666666666666,0.7500000000000001,0.4977777777777777,0.028455677561127622,0.0042683516341691435,191,1738,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.05,0.0,0.5,0.5,135,0.013284374799265971,0.402102199421591,0.060315329913238645,True
floor_proxy_penalized_s0136,100,15,0.15,3.7333333333333334,31.369453704562495,13.04422552860833,0.3266827215899731,0.22242836057094945,0.16340805634027292,0.07537952179094205,0.6387715774971368,0.2695507254333261,0.5745222370222368,0.12258166164605734,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4866666666666666,0.029958067849082778,0.004493710177362417,188,1317,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.05,0.01,0.5,0.5,136,0.011499341196686844,0.48494506116002223,0.07274175917400333,True
floor_proxy_penalized_s0138,100,15,0.15,3.8,31.9915816961047,13.362189556640697,0.3440446987387499,0.25254957405574063,0.17078160976370066,0.08248446479602073,0.6910854223445501,0.24376358229395448,0.5750801528718195,0.12058554164344139,0.16,0.16,0.0,0.0,0.03888888888888888,0.6500000000000001,0.48333333333333334,0.03078477087016946,0.004617715630525419,189,1303,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.1,0.0,0.5,0.5,138,0.011225705140925312,0.5148884589861105,0.07723326884791656,True
floor_proxy_penalized_s0139,100,15,0.15,3.8666666666666667,32.218213703148265,13.63311577608942,0.34776044853975235,0.2567562300158951,0.1726593952927028,0.08739361250969342,0.6920491461440972,0.24192116488644605,0.572238642530309,0.12050437746906974,0.14333333333333334,0.14333333333333334,0.0,0.0,0.03888888888888888,0.6533333333333334,0.48000000000000004,0.030641852752871866,0.004596277912930781,188,1279,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.1,0.01,0.5,0.5,139,0.011002620564777937,0.5187720139506085,0.07781580209259127,True
floor_proxy_penalized_s0141,100,15,0.15,4.0,32.75598346807926,14.162306393709589,0.355825217384913,0.2828718465417651,0.1835463603820567,0.1004842303689997,0.7059297428753961,0.23582475482004084,0.5634415445665444,0.12077019052512164,0.08222222222222221,0.08222222222222221,0.0,0.0,0.0,0.6266666666666667,0.4677777777777778,0.031606195025904234,0.004740929253885634,188,1108,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.0,0.5,0.5,141,0.010591495186590855,0.5515058636069865,0.08272587954104797,True
floor_proxy_penalized_s0142,100,15,0.15,4.066666666666666,32.98261547512281,14.433232613158314,0.3595409671859155,0.28707850250191963,0.18542414591105888,0.10539337808267239,0.7068934666749432,0.2339823374125324,0.5606000342250342,0.12068902635074999,0.06555555555555555,0.06555555555555555,0.0,0.0,0.0,0.6300000000000001,0.46444444444444444,0.03146327690860664,0.004719491536290996,187,1102,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.01,0.5,0.5,142,0.010392682223055826,0.5553894185714846,0.0833084127857227,True
floor_proxy_penalized_s0143,100,15,0.15,4.066666666666666,32.98261547512281,14.433232613158314,0.3595409671859155,0.28707850250191963,0.18542414591105888,0.10539337808267239,0.7068934666749432,0.2339823374125324,0.5606000342250342,0.12068902635074999,0.06555555555555555,0.06555555555555555,0.0,0.0,0.0,0.6300000000000001,0.46444444444444444,0.03146327690860664,0.004719491536290996,187,1020,floor_proxy_penalized,1.0,0.0,1.0,1.0,0.2,0.05,0.5,0.5,143,0.010392682223055826,0.5553894185714846,0.0833084127857227,True
floor_proxy_penalized_s0150,100,15,0.15,3.7333333333333334,24.998691275302555,12.75380340068616,0.3206337839065481,0.22692056858054171,0.17725469319263948,0.07147082363191465,0.6597749683996174,0.2833429665500022,0.6132989897338452,0.11147838552579693,0.2577777777777778,0.2577777777777778,0.0,0.0,0.06111111111111111,0.6833333333333335,0.51,0.029269095015950933,0.004390364252392641,189,1303,floor_proxy_penalized,1.0,1.0,0.0,0.0,0.1,0.0,0.5,0.5,150,0.01176119744733794,0.4803906079101917,0.07205859118652876,True
floor_proxy_penalized_s0156,100,16,0.16,3.625,26.620441594160788,11.826176028092293,0.30186597120537956,0.1828366260315526,0.16131209442447003,0.058184596803186425,0.6237445510683087,0.30575741079049845,0.6518629272747161,0.10728741163528793,0.28020833333333334,0.28020833333333334,0.0,0.0,0.18125,0.7708333333333333,0.5354166666666667,0.025907326165132194,0.004145172186421151,191,1897,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,156,0.013529309864822802,0.42237141075787116,0.06757942572125938,True
floor_proxy_penalized_s0159,100,15,0.15,3.6666666666666665,25.96073696211643,11.987392216106599,0.30632436995568046,0.19593403411172397,0.1563947241868275,0.06808654155948629,0.6264003425992903,0.2812369278560106,0.6263333086475501,0.10933329738771337,0.26666666666666666,0.26666666666666666,0.0,0.0,0.14444444444444443,0.7166666666666667,0.5333333333333333,0.027546475991750263,0.004131971398762539,191,1738,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.05,0.0,0.5,0.5,159,0.012513146921017213,0.4449101961041547,0.0667365294156232,True
floor_proxy_penalized_s0162,100,15,0.15,3.8666666666666667,27.218662079312615,13.344856039559216,0.3401294137759328,0.2515191384978236,0.16596919336322571,0.08248446479602073,0.6928370220291297,0.23926974254702754,0.5798551001276749,0.12216072259813103,0.15777777777777777,0.15777777777777777,0.0,0.0,0.03888888888888888,0.6566666666666667,0.4633333333333333,0.02902682132510614,0.0043540231987659215,189,1303,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.1,0.0,0.5,0.5,162,0.011240286111393265,0.5128309997055431,0.07692464995583147,True
floor_proxy_penalized_s0163,100,15,0.15,3.933333333333333,27.338704168989373,13.615782259007943,0.3438451635769353,0.25572579445797805,0.16784697889222783,0.08739361250969342,0.6938007458286768,0.2374273251395191,0.5770135897861645,0.12207955842375938,0.1411111111111111,0.1411111111111111,0.0,0.0,0.03888888888888888,0.66,0.46,0.028883903207808547,0.004332585481171282,188,1279,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.1,0.01,0.5,0.5,163,0.01101662740682878,0.5167145546700411,0.07750718320050616,True
floor_proxy_penalized_s0165,100,15,0.15,4.066666666666666,27.82239245539643,14.144972876628108,0.35190993242209595,0.28184141098384813,0.17873394398158177,0.1004842303689997,0.7076813425599757,0.2313309150731139,0.5682164918223999,0.12234537147981128,0.08,0.08,0.0,0.0,0.0,0.6333333333333333,0.4477777777777778,0.029848245480840915,0.004477236822126137,188,1108,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.2,0.0,0.5,0.5,165,0.010604474204955644,0.5494484043264193,0.08241726064896289,True
floor_proxy_penalized_s0166,100,15,0.15,4.133333333333334,27.942434545073187,14.415899096076833,0.3556256822230985,0.2860480669440026,0.1806117295105839,0.10539337808267239,0.7086450663595228,0.22948849766560547,0.5653749814808895,0.12226420730543963,0.06333333333333332,0.06333333333333332,0.0,0.0,0.0,0.6366666666666667,0.4444444444444445,0.029705327363543324,0.004455799104531499,187,1102,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.2,0.01,0.5,0.5,166,0.010405178268819962,0.5533319592909173,0.08299979389363758,True
floor_proxy_penalized_s0167,100,15,0.15,4.133333333333334,27.942434545073187,14.415899096076833,0.3556256822230985,0.2860480669440026,0.1806117295105839,0.10539337808267239,0.7086450663595228,0.22948849766560547,0.5653749814808895,0.12226420730543963,0.06333333333333332,0.06333333333333332,0.0,0.0,0.0,0.6366666666666667,0.4444444444444445,0.029705327363543324,0.004455799104531499,187,1020,floor_proxy_penalized,1.0,1.0,0.0,1.0,0.2,0.05,0.5,0.5,167,0.010405178268819962,0.5533319592909173,0.08299979389363758,True
floor_proxy_penalized_s0169,100,15,0.15,3.6666666666666665,32.59948322046403,12.89120640393576,0.315375393687795,0.21871586163749573,0.16764958556059328,0.07075423142101062,0.6230554275635364,0.2871251686251145,0.581458621787569,0.11909273508433378,0.22666666666666666,0.22666666666666666,0.0,0.0,0.11555555555555556,0.6744444444444445,0.5311111111111111,0.02903886732383761,0.004355830098575641,188,1322,floor_proxy_penalized,1.0,1.0,1.0,0.0,0.0,0.01,0.5,0.5,169,0.011635838826861396,0.47393975610628447,0.07109096341594266,True
floor_proxy_penalized_s0172,100,15,0.15,3.6666666666666665,32.59948322046403,12.89120640393576,0.315375393687795,0.21871586163749573,0.16764958556059328,0.07075423142101062,0.6230554275635364,0.2871251686251145,0.581458621787569,0.11909273508433378,0.22666666666666666,0.22666666666666666,0.0,0.0,0.11555555555555556,0.6744444444444445,0.5311111111111111,0.02903886732383761,0.004355830098575641,188,1317,floor_proxy_penalized,1.0,1.0,1.0,0.0,0.05,0.01,0.5,0.5,172,0.011635838826861396,0.47393975610628447,0.07109096341594266,True
floor_proxy_penalized_s0174,100,15,0.15,3.7333333333333334,33.034567903564316,13.167624146212416,0.33107760479819015,0.24531408563911497,0.17081975364597968,0.07367641975728938,0.6759302498389549,0.2608655232544846,0.5780900937107077,0.11825136324743056,0.21777777777777776,0.21777777777777776,0.0,0.0,0.05,0.6366666666666668,0.5277777777777778,0.029668199282665585,0.004450229892399838,189,1303,floor_proxy_penalized,1.0,1.0,1.0,0.0,0.1,0.0,0.5,0.5,174,0.011391576668228836,0.5023378789681301,0.07535068184521951,True
floor_proxy_penalized_s0180,100,16,0.16,3.375,34.314800710108045,11.424314372197585,0.2829471507906397,0.16316155592921328,0.15233071502464884,0.04655890896235633,0.5747933984783465,0.3412623838156693,0.6568905414608539,0.1062436710442543,0.33229166666666665,0.33229166666666665,0.0,0.0,0.24374999999999997,0.78125,0.48333333333333334,0.025399653511012806,0.00406394456176205,191,1897,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,180,0.014005216837290372,0.3916401208574391,0.06266241933719026,True
floor_proxy_penalized_s0181,100,15,0.15,3.7333333333333334,34.69700542184544,13.042902522190364,0.32338522643215933,0.22139792501303243,0.1589311245885178,0.07537952179094205,0.6376858807035848,0.2695908792906648,0.575661838161838,0.1239342862666558,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4644444444444444,0.028500095923997725,0.004275014388599659,188,1322,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.0,0.01,0.5,0.5,181,0.011500507632009022,0.4838435876980878,0.07257653815471317,True
floor_proxy_penalized_s0183,100,15,0.15,3.3333333333333335,33.276028767172846,11.290137996947298,0.28099758064889324,0.1741354088909073,0.14531266535182027,0.053493012976568825,0.5609637460211853,0.33225071379714455,0.6370807124973792,0.10778540423173404,0.33777777777777784,0.33777777777777784,0.0,0.0,0.22666666666666666,0.7500000000000001,0.4755555555555555,0.02699770563604257,0.004049655845406386,191,1738,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.05,0.0,0.5,0.5,183,0.01328593149530661,0.40100072595965663,0.06015010889394849,True
floor_proxy_penalized_s0184,100,15,0.15,3.7333333333333334,34.69700542184544,13.042902522190364,0.32338522643215933,0.22139792501303243,0.1589311245885178,0.07537952179094205,0.6376858807035848,0.2695908792906648,0.575661838161838,0.1239342862666558,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4644444444444444,0.028500095923997725,0.004275014388599659,188,1317,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.05,0.01,0.5,0.5,184,0.011500507632009022,0.4838435876980878,0.07257653815471317,True
floor_proxy_penalized_s0189,100,15,0.15,4.2,36.03092390083959,14.606844603418272,0.36063502679486725,0.2884090398851526,0.17845463113220988,0.10188749051429268,0.7107470867362309,0.2218020450731479,0.5359112529627235,0.12566594316741644,0.06888888888888887,0.06888888888888887,0.0,0.0,0.0,0.5766666666666667,0.46055555555555555,0.03008707428799443,0.004513061143199163,188,1108,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.2,0.0,0.5,0.5,189,0.01026915833450417,0.5642616230923614,0.08463924346385421,True
floor_proxy_penalized_s0190,100,15,0.15,4.266666666666667,36.27121081073481,14.877770822867,0.36435077659586973,0.29261569584530706,0.18033241666121202,0.10679663822796538,0.711710810535778,0.2199596276656395,0.5330697426212132,0.1255847789930448,0.05222222222222221,0.05222222222222221,0.0,0.0,0.0,0.5800000000000001,0.45722222222222225,0.029944156170696838,0.004491623425604525,187,1102,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.2,0.01,0.5,0.5,190,0.010082155571952443,0.5681451780568594,0.0852217767085289,True
floor_proxy_penalized_s0191,100,15,0.15,4.266666666666667,36.27121081073481,14.877770822867,0.36435077659586973,0.29261569584530706,0.18033241666121202,0.10679663822796538,0.711710810535778,0.2199596276656395,0.5330697426212132,0.1255847789930448,0.05222222222222221,0.05222222222222221,0.0,0.0,0.0,0.5800000000000001,0.45722222222222225,0.029944156170696838,0.004491623425604525,187,1020,floor_proxy_penalized,1.0,1.0,1.0,1.0,0.2,0.05,0.5,0.5,191,0.010082155571952443,0.5681451780568594,0.0852217767085289,True
floor_proxy_penalized_s0192,100,16,0.16,3.25,27.116768712277842,11.032459385376438,0.2635662778193488,0.1504929853459044,0.15615854554562184,0.04097432242736083,0.5288676715430118,0.3878353432195638,0.6982258048664298,0.09700953948873356,0.42083333333333334,0.42083333333333334,0.0,0.0,0.3114583333333333,0.84375,0.4833333333333333,0.02615291931350122,0.004184467090160195,191,1897,floor_proxy_penalized,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,192,0.014502659326539697,0.3461219728449719,0.055379515655195506,True
floor_proxy_penalized_s0195,100,15,0.15,3.2666666666666666,26.971170857405625,10.976500636096373,0.26199238640956046,0.16065793901778772,0.1466584479306191,0.04674501476549397,0.5130370746196452,0.3762115947367912,0.6739725860559194,0.09938023864296691,0.41222222222222216,0.41222222222222216,0.0,0.0,0.3011111111111111,0.8166666666666668,0.5422222222222222,0.027792030452619663,0.00416880456789295,191,1738,floor_proxy_penalized,2.0,0.0,0.0,0.0,0.05,0.0,0.5,0.5,195,0.013665557446124762,0.3554632773896813,0.053319491608452195,True
floor_proxy_penalized_s0201,100,15,0.15,4.0,32.04015949058224,13.871058023323707,0.35042562569914926,0.2748533249549613,0.19818816796005384,0.09694977360765013,0.6930220434766208,0.25388597738389146,0.6041794363044363,0.11224716099487088,0.13555555555555554,0.13555555555555554,0.0,0.0,0.02666666666666667,0.6666666666666666,0.4277777777777778,0.03130852074361416,0.004696278111542124,188,1108,floor_proxy_penalized,2.0,0.0,0.0,0.0,0.2,0.0,0.5,0.5,201,0.010813883104502927,0.5288305208052253,0.07932457812078379,True
floor_proxy_penalized_s0204,100,16,0.16,3.375,30.920386197845406,11.42555469071443,0.28603855250109,0.1641275892647605,0.15652783854191923,0.04655890896235633,0.5758112392223015,0.34122473957441424,0.6558221653924778,0.10497558546244323,0.33229166666666665,0.33229166666666665,0.0,0.0,0.24374999999999997,0.78125,0.5041666666666667,0.026766502190780046,0.004282640350524807,191,1897,floor_proxy_penalized,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,204,0.014003696479614448,0.39267275222800263,0.06282764035648042,True
floor_proxy_penalized_s0205,100,15,0.15,3.6666666666666665,32.28557216380945,12.711582049384472,0.32095905255197277,0.21428943503098555,0.17107827338982745,0.07525255288317863,0.6275455133636195,0.2903645264843107,0.601644744144744,0.11675801380231075,0.21555555555555553,0.21555555555555553,0.0,0.0,0.10444444444444442,0.7144444444444444,0.4666666666666666,0.029892183419730885,0.004483827512959634,188,1322,floor_proxy_penalized,2.0,0.0,0.0,1.0,0.0,0.01,0.5,0.5,205,0.01180026210878003,0.4701846527952737,0.07052769791929106,True
floor_proxy_penalized_s0207,100,15,0.15,3.3333333333333335,30.41398834854557,11.291461003365265,0.28429507580670693,0.17516584444882433,0.14978959710357534,0.053493012976568825,0.5620494428147372,0.33221055993980586,0.6359411113577779,0.10643277961113555,0.33777777777777784,0.33777777777777784,0.0,0.0,0.22666666666666666,0.7500000000000001,0.4977777777777777,0.028455677561127622,0.0042683516341691435,191,1738,floor_proxy_penalized,2.0,0.0,0.0,1.0,0.05,0.0,0.5,0.5,207,0.013284374799265971,0.402102199421591,0.060315329913238645,True
floor_proxy_penalized_s0208,100,15,0.15,3.6666666666666665,32.28557216380945,12.711582049384472,0.32095905255197277,0.21428943503098555,0.17107827338982745,0.07525255288317863,0.6275455133636195,0.2903645264843107,0.601644744144744,0.11675801380231075,0.21555555555555553,0.21555555555555553,0.0,0.0,0.10444444444444442,0.7144444444444444,0.4666666666666666,0.029892183419730885,0.004483827512959634,188,1317,floor_proxy_penalized,2.0,0.0,0.0,1.0,0.05,0.01,0.5,0.5,208,0.01180026210878003,0.4701846527952737,0.07052769791929106,True
floor_proxy_penalized_s0217,100,15,0.15,3.6,37.489392089304395,12.559885931129866,0.3129492198076084,0.21160737165544888,0.17979673436190294,0.07062726251324719,0.6129150602235712,0.3078988158187605,0.6074415277704751,0.11191646261998872,0.26,0.26,0.0,0.0,0.11555555555555556,0.7144444444444444,0.5333333333333333,0.03043095481957077,0.004564643222935616,188,1322,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.0,0.01,0.5,0.5,217,0.011942783622598254,0.4602808212034704,0.06904212318052055,True
floor_proxy_penalized_s0218,100,15,0.15,3.933333333333333,40.1351861867303,13.607025507609496,0.3385777190890299,0.25627478590834024,0.19516706617853077,0.09724114504501848,0.669086067853944,0.27680950319200703,0.6104662435517698,0.10767876723304469,0.1788888888888889,0.1788888888888889,0.0,0.0,0.04666666666666666,0.6922222222222223,0.49777777777777776,0.029979596709958603,0.00449693950649379,187,1110,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.0,0.05,0.5,0.5,218,0.011023717117022751,0.5067328148618186,0.07600992222927279,True
floor_proxy_penalized_s0220,100,15,0.15,3.6,37.489392089304395,12.559885931129866,0.3129492198076084,0.21160737165544888,0.17979673436190294,0.07062726251324719,0.6129150602235712,0.3078988158187605,0.6074415277704751,0.11191646261998872,0.26,0.26,0.0,0.0,0.11555555555555556,0.7144444444444444,0.5333333333333333,0.03043095481957077,0.004564643222935616,188,1317,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.05,0.01,0.5,0.5,220,0.011942783622598254,0.4602808212034704,0.06904212318052055,True
floor_proxy_penalized_s0221,100,15,0.15,3.933333333333333,40.1351861867303,13.607025507609496,0.3385777190890299,0.25627478590834024,0.19516706617853077,0.09724114504501848,0.669086067853944,0.27680950319200703,0.6104662435517698,0.10767876723304469,0.1788888888888889,0.1788888888888889,0.0,0.0,0.04666666666666666,0.6922222222222223,0.49777777777777776,0.029979596709958603,0.00449693950649379,187,1110,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.05,0.05,0.5,0.5,221,0.011023717117022751,0.5067328148618186,0.07600992222927279,True
floor_proxy_penalized_s0222,100,15,0.15,3.6666666666666665,38.00219557516536,12.781328671328138,0.32603329602773007,0.23077657664570764,0.18480618572639884,0.07000653035188302,0.6582783229335898,0.29113733044856005,0.6051064379902099,0.11180158639563341,0.27777777777777773,0.27777777777777773,0.0,0.0,0.06333333333333332,0.6766666666666669,0.53,0.030990553448107146,0.004648583017216073,189,1303,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.1,0.0,0.5,0.5,222,0.011735869083508448,0.4795609969188657,0.07193414953782985,True
floor_proxy_penalized_s0224,100,15,0.15,3.933333333333333,40.612825958111756,13.803072066845528,0.34128447945585894,0.2682565253801312,0.19801193748663276,0.10022974886541475,0.672495979355461,0.27679224819189463,0.6085193249732723,0.10771511620178394,0.16555555555555557,0.16555555555555557,0.0,0.0,0.03333333333333333,0.6922222222222223,0.5111111111111112,0.030238159622506033,0.004535723943375905,187,1101,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.1,0.05,0.5,0.5,224,0.01086714604354595,0.5150314703511306,0.07725472055266959,True
floor_proxy_penalized_s0225,100,15,0.15,4.0,40.60409556326582,13.918344451850897,0.35188317567066385,0.2777794583969675,0.19340583681874934,0.10137327470143681,0.6895443623649089,0.2551061949126903,0.5797948209198208,0.11835831465920078,0.12222222222222222,0.12222222222222222,0.0,0.0,0.02666666666666667,0.64,0.45444444444444443,0.03137807249530291,0.004706710874295436,188,1108,floor_proxy_penalized,2.0,0.0,1.0,0.0,0.2,0.0,0.5,0.5,225,0.010777143827623306,0.5364592812653656,0.08046889218980484,True
floor_proxy_penalized_s0228,100,16,0.16,3.375,38.536139885451924,11.42555469071443,0.28603855250109,0.1641275892647605,0.15652783854191923,0.04655890896235633,0.5758112392223015,0.34122473957441424,0.6558221653924778,0.10497558546244323,0.33229166666666665,0.33229166666666665,0.0,0.0,0.24374999999999997,0.78125,0.5041666666666667,0.026766502190780046,0.004282640350524807,191,1897,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,228,0.014003696479614448,0.39267275222800263,0.06282764035648042,True
floor_proxy_penalized_s0229,100,15,0.15,3.7333333333333334,40.090285757764654,13.04422552860833,0.3266827215899731,0.22242836057094945,0.16340805634027292,0.07537952179094205,0.6387715774971368,0.2695507254333261,0.5745222370222368,0.12258166164605734,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4866666666666666,0.029958067849082778,0.004493710177362417,188,1322,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.0,0.01,0.5,0.5,229,0.011499341196686844,0.48494506116002223,0.07274175917400333,True
floor_proxy_penalized_s0231,100,15,0.15,3.3333333333333335,37.62595756568361,11.291461003365265,0.28429507580670693,0.17516584444882433,0.14978959710357534,0.053493012976568825,0.5620494428147372,0.33221055993980586,0.6359411113577779,0.10643277961113555,0.33777777777777784,0.33777777777777784,0.0,0.0,0.22666666666666666,0.7500000000000001,0.4977777777777777,0.028455677561127622,0.0042683516341691435,191,1738,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.05,0.0,0.5,0.5,231,0.013284374799265971,0.402102199421591,0.060315329913238645,True
floor_proxy_penalized_s0232,100,15,0.15,3.7333333333333334,40.090285757764654,13.04422552860833,0.3266827215899731,0.22242836057094945,0.16340805634027292,0.07537952179094205,0.6387715774971368,0.2695507254333261,0.5745222370222368,0.12258166164605734,0.1822222222222222,0.1822222222222222,0.0,0.0,0.10444444444444442,0.6744444444444445,0.4866666666666666,0.029958067849082778,0.004493710177362417,188,1317,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.05,0.01,0.5,0.5,232,0.011499341196686844,0.48494506116002223,0.07274175917400333,True
floor_proxy_penalized_s0234,100,15,0.15,3.8,40.767046908546455,13.362189556640697,0.3440446987387499,0.25254957405574063,0.17078160976370066,0.08248446479602073,0.6910854223445501,0.24376358229395448,0.5750801528718195,0.12058554164344139,0.16,0.16,0.0,0.0,0.03888888888888888,0.6500000000000001,0.48333333333333334,0.03078477087016946,0.004617715630525419,189,1303,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.1,0.0,0.5,0.5,234,0.011225705140925312,0.5148884589861105,0.07723326884791656,True
floor_proxy_penalized_s0235,100,15,0.15,3.8666666666666667,41.10505155290348,13.63311577608942,0.34776044853975235,0.2567562300158951,0.1726593952927028,0.08739361250969342,0.6920491461440972,0.24192116488644605,0.572238642530309,0.12050437746906974,0.14333333333333334,0.14333333333333334,0.0,0.0,0.03888888888888888,0.6533333333333334,0.48000000000000004,0.030641852752871866,0.004596277912930781,188,1279,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.1,0.01,0.5,0.5,235,0.011002620564777937,0.5187720139506085,0.07781580209259127,True
floor_proxy_penalized_s0237,100,15,0.15,4.0,41.936776710828994,14.162306393709589,0.355825217384913,0.2828718465417651,0.1835463603820567,0.1004842303689997,0.7059297428753961,0.23582475482004084,0.5634415445665444,0.12077019052512164,0.08222222222222221,0.08222222222222221,0.0,0.0,0.0,0.6266666666666667,0.4677777777777778,0.031606195025904234,0.004740929253885634,188,1108,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.2,0.0,0.5,0.5,237,0.010591495186590855,0.5515058636069865,0.08272587954104797,True
floor_proxy_penalized_s0238,100,15,0.15,4.066666666666666,42.27478135518602,14.433232613158314,0.3595409671859155,0.28707850250191963,0.18542414591105888,0.10539337808267239,0.7068934666749432,0.2339823374125324,0.5606000342250342,0.12068902635074999,0.06555555555555555,0.06555555555555555,0.0,0.0,0.0,0.6300000000000001,0.46444444444444444,0.03146327690860664,0.004719491536290996,187,1102,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.2,0.01,0.5,0.5,238,0.010392682223055826,0.5553894185714846,0.0833084127857227,True
floor_proxy_penalized_s0239,100,15,0.15,4.066666666666666,42.27478135518602,14.433232613158314,0.3595409671859155,0.28707850250191963,0.18542414591105888,0.10539337808267239,0.7068934666749432,0.2339823374125324,0.5606000342250342,0.12068902635074999,0.06555555555555555,0.06555555555555555,0.0,0.0,0.0,0.6300000000000001,0.46444444444444444,0.03146327690860664,0.004719491536290996,187,1020,floor_proxy_penalized,2.0,0.0,1.0,1.0,0.2,0.05,0.5,0.5,239,0.010392682223055826,0.5553894185714846,0.0833084127857227,True
floor_proxy_penalized_s0246,100,15,0.15,3.7333333333333334,33.6383576576128,12.755126407104127,0.3239312790643618,0.22795100413845876,0.1817316249443946,0.07147082363191465,0.6608606651931693,0.28330281269266344,0.6121593885942441,0.11012576090519846,0.2577777777777778,0.2577777777777778,0.0,0.0,0.06111111111111111,0.6833333333333335,0.5322222222222223,0.03072706694103599,0.004609060041155399,189,1303,floor_proxy_penalized,2.0,1.0,0.0,0.0,0.1,0.0,0.5,0.5,246,0.011759977534715424,0.4814920813721262,0.07222381220581893,True
floor_proxy_penalized_s0249,100,15,0.15,4.0,35.7453476832745,13.871058023323707,0.35042562569914926,0.2748533249549613,0.19818816796005384,0.09694977360765013,0.6930220434766208,0.25388597738389146,0.6041794363044363,0.11224716099487088,0.13555555555555554,0.13555555555555554,0.0,0.0,0.02666666666666667,0.6666666666666666,0.4277777777777778,0.03130852074361416,0.004696278111542124,188,1108,floor_proxy_penalized,2.0,1.0,0.0,0.0,0.2,0.0,0.5,0.5,249,0.010813883104502927,0.5288305208052253,0.07932457812078379,True
