env,seed,task_id,episode_id,variant,budget,lambda_exec,lambda_boundary,success,return,normalized_return,steps,duration_sec,actual_goal_raw,actual_goal_phi,initial_goal_dist_phi,final_goal_dist_phi,best_goal_dist_phi,goal_improvement_phi,fallback_used,fallback_trigger_reason,direct_goal_steps,no_path_count,budget_reject_count,replans,first_plan_edges,mean_plan_edges,last_plan_edges,first_plan_temporal_cost,first_plan_exec_risk,first_plan_boundary_risk,first_plan_pred_success,first_plan_reject_reason,last_plan_reject_reason,max_plan_edges,subgoals_attempted,subgoals_reached,subgoal_reach_rate,planner_latency_mean_ms,planner_latency_p95_ms,edge_fail_position,path_node_ids,path_edge_ids,eval_path,fallback_mode,path_edges,known_edges,virtual_edges,known_edge_rate,p_exec_mean,p_exec_min,r_exec_static,local_support_rate,unsupported_edge_rate,same_traj_support_mean,boundary_cost_static,missing_boundary_pairs,missing_boundary_pair_rate,virtual_boundary_pairs,unsupported_boundary_pairs,unsupported_boundary_pair_rate,psi_mean,S1_gas_shortest_failed,S2_long_path_p75,S3_high_exec_risk_p75,S4_low_local_support_p25,S5_high_steps_p75,S6_low_pred_success_p25
antmaze-medium-navigate-v0,0,5,9,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1756215095520019,-0.008453413731707826|-0.7323409420814468|0.6471460542108614|0.997452266386882|0.024104906714375374|0.008009759627766906|-0.06666163441342401|0.528487345531158|1.2262802291967092|-0.506379594118533|-1.0776788929597167|0.5287253541776389|-1.1756320440409689|0.49882035896383925|1.2248389118921978|-0.2920059407569395|-0.06413611144604203|-0.7123097512161012|-0.8424685504999064|-0.5795643660394032|-0.9148185221341567|-0.19157937731740848|-0.07845842153378976|0.3863866191559127|2.8975737554169267|-0.07404068301348678|0.9431622898006223|3.1321546626134595|-0.04257031903598109,-1.707204818725586|2.3022348880767822|9.127989768981934|-8.215156555175781|0.00022989511489868164|6.420967102050781|11.477331161499023|-12.994112014770508|-11.636916160583496|-10.597969055175781|4.595651626586914|9.503305435180664|-0.6723405122756958|5.00577449798584|3.4219608306884766|-14.269967079162598|-3.5918619632720947|-3.1306045055389404|-1.0629678964614868|-4.457553863525391|3.4170944690704346|-6.956595420837402|-2.6678152084350586|16.210615158081055|-4.055310249328613|1.0999114513397217|-2.5354692935943604|-9.397697448730469|11.758307456970215|5.681641578674316|-9.901905059814453|-11.117074966430664,48.17942428588867,48.17942428588867,48.17942428588867,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,121.04409301537088,121.04409301537088,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,1,10,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1798996925354004,20.26729646985255|20.497607765077223|0.6178122047361866|0.9993057893601092|0.009351310179315338|0.02049982849674173|-0.02966899696491459|0.2519489481846579|1.1841345280858668|-0.4351727090065195|-0.8208110046678191|0.4270553711136181|-1.1614699256409107|0.4468218032967258|1.0024122843490737|-0.16502048756306967|-0.6259022111759616|-0.6231846890690227|0.3096487992123262|-0.7381301117793548|0.11343922799720457|0.9387137134288241|-0.5027324165681598|-2.1570545102250707|3.44432463762773|0.5702598848201136|-0.3388645325361522|2.2849377414022505|-0.9525954264297154,-14.874475479125977|18.887771606445312|5.346836090087891|-14.979959487915039|-7.970632553100586|-18.339963912963867|13.086223602294922|-13.392999649047852|-10.606544494628906|-6.885252952575684|14.32358169555664|4.0336594581604|-4.213505268096924|-0.2171323299407959|-0.6181405782699585|-12.299070358276367|17.383806228637695|-5.055273056030273|-4.837698936462402|8.472738265991211|3.3892579078674316|-11.763809204101562|-0.740960419178009|15.31203842163086|8.164236068725586|-4.051918029785156|-4.120011806488037|-12.858953475952148|7.616847991943359|5.579901695251465|2.052686929702759|19.878372192382812,58.72314834594727,58.72314834594727,58.72314834594727,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,125.02984801540153,125.02984801540153,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,1,0
antmaze-medium-navigate-v0,0,2,11,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1761672496795654,19.92643705299669|0.44986785838429566|0.5848587056460719|0.9916811214536114|0.05525815356614962|0.014554970175971712|-0.11533968380459154|0.4666805042772052|1.0831613485137355|0.4155284057432832|-1.194832263908398|-0.2609393379746053|-0.9078251181839573|-0.25526721745920095|0.7503279143111451|0.15242329602385557|0.4267844858181484|-0.9293420170966248|0.05147372613453299|-0.3717388716486527|0.5211140841256829|-1.1515366552723683|-0.12930146633581172|0.9287365100130067|0.23429376530151855|0.08477379502936494|2.059848847979024|-1.6841961541818737|-3.173665151488362,4.0923848152160645|2.1302330493927|6.737398147583008|4.072765350341797|-1.3152692317962646|-3.0840253829956055|10.78381061553955|-5.842629432678223|-8.788727760314941|-0.49276989698410034|-1.0808923244476318|-0.3218729496002197|2.51480770111084|-14.043787002563477|-2.3534445762634277|-10.68649673461914|17.789081573486328|-5.8576979637146|2.5611586570739746|8.293601036071777|10.766581535339355|0.7310369610786438|-1.387985348701477|11.336477279663086|-6.016106605529785|-2.895559072494507|-0.09708967804908752|-8.433499336242676|4.466353893280029|5.318295478820801|-4.437051773071289|12.498015403747559,56.01661682128906,56.01661682128906,56.01661682128906,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,121.53075300739148,121.53075300739148,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,3,12,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1794266700744629,3.5266300303702693|12.067478786760596|0.623007835154759|0.9922273228320406|-0.008973617558593421|-0.00452928206671105|0.12403184920589776|-0.490615678166656|1.2253276056104143|0.5358374541215282|-1.2314077700118577|0.12421605929166206|-1.2282026178850352|-0.2556361354658536|1.2760860850393145|0.009291296425364734|-0.31584701572947027|-0.15126564060908482|0.37872407073034053|-0.061131203402896406|-0.09773014327647121|0.5686496270156887|-0.05938541586464056|-0.20186884922975054|0.16714698361915314|2.0874866732053508|0.0808727857296189|-2.091057461633585|-0.7110792715522611,-6.011740207672119|3.3468739986419678|2.6123836040496826|-6.673445224761963|-1.033103108406067|-2.688647747039795|2.7179274559020996|-4.211361408233643|-7.584005355834961|-0.27600371837615967|6.405373573303223|2.097705364227295|-3.0361082553863525|9.843644142150879|-3.0421085357666016|-8.113723754882812|-4.807452201843262|-6.126523971557617|-0.5563316345214844|-2.1939454078674316|2.88307523727417|-7.735670566558838|-1.694818139076233|5.2234416007995605|5.82763147354126|-0.06364965438842773|4.285795211791992|-11.090764999389648|-0.35146522521972656|3.8547170162200928|-1.381793737411499|-2.4847075939178467,22.144336700439453,22.144336700439453,22.144336700439453,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,124.8074790055398,124.8074790055398,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,1,0
antmaze-medium-navigate-v0,0,4,13,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1763472557067871,0.648557065322737|20.931498396086|0.6168694157913333|0.9969401372187521|-0.0031566153114989384|-0.0044769537640660054|-0.07797663410936694|0.5275442395404996|1.1106534661474736|0.4076911263005404|-0.8485415956733036|0.14707281982740822|-1.174716464518277|-0.2609195288695083|0.9425307153009015|0.12363895748557026|0.18572467545591087|-0.5090853404030765|0.22838766215812828|0.9961025676461961|-0.5564506602879471|-0.052989937500513354|-2.2794748280650095|-1.1065864798585743|0.4939813353797828|4.135993966131396|1.7325307868492803|-2.079125150674469|-2.946193413386875,-2.185950517654419|9.014415740966797|6.38150691986084|-5.805506229400635|5.497174263000488|-9.591808319091797|6.578069686889648|-5.117520332336426|-9.033808708190918|6.781011581420898|5.6923065185546875|-1.923901081085205|1.3748575448989868|17.979122161865234|-3.4768576622009277|-11.618157386779785|-12.127484321594238|-8.463985443115234|0.5875014066696167|-4.660431385040283|6.6278276443481445|-12.980302810668945|-1.9433343410491943|10.288719177246094|12.750334739685059|-1.2928414344787598|6.078788757324219|-9.818318367004395|-0.2474961280822754|4.102478981018066|-7.163719177246094|4.714509963989258,51.79071044921875,51.79071044921875,51.79071044921875,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,121.50294202729128,121.50294202729128,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,1,1,1
antmaze-medium-navigate-v0,0,5,14,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1800110340118408,0.7408553714496253|-0.9839061029403642|0.6169265031278883|0.9973657426423785|-0.01861605054168616|-0.01566998784807453|0.0683335170065685|-0.114042336259155|1.1815742026830738|-0.5274964370161376|-0.9985287032683142|-0.3288662096369164|-1.2289777914686442|-0.23258423485562585|1.156464559469072|0.01317136561666982|-0.05245013720487822|-0.11910909052378922|-0.17928482298397533|-0.08691654737568688|-0.5400807005687653|1.97543970490653|-0.8367081027400138|0.07020070990945154|1.8043383209856285|0.6755930997335634|0.0066208602319878795|0.03279423778630253|-1.1290472140647831,-1.8778642416000366|1.9285141229629517|9.05816650390625|-8.781457901000977|-0.03823027014732361|6.781180381774902|11.184657096862793|-12.417397499084473|-10.709328651428223|-10.449188232421875|3.18668794631958|9.737120628356934|-0.4241560697555542|4.552248477935791|3.9897522926330566|-13.57282543182373|-3.04714298248291|-2.5801498889923096|-0.5053537487983704|-4.1412153244018555|2.906245708465576|-6.645270824432373|-2.2255866527557373|16.18114471435547|-4.52918815612793|1.2154254913330078|-3.373867988586426|-9.277301788330078|12.534246444702148|6.057526588439941|-10.03297233581543|-11.139789581298828,49.79955291748047,49.79955291748047,49.79955291748047,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,125.18269100110048,125.18269100110048,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,1,15,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1761500835418701,19.10872642861286|19.723076892176447|0.8655185773628229|0.9718675497486594|0.09804254404368588|0.031075587458802387|-0.2118854246215834|0.3632884089298472|0.9541166061992147|0.24698933042399276|-1.2258811750599854|0.19142180765756645|-1.1680833447430885|0.5292980263586309|1.080755937555127|-0.3647733244286922|-0.39425059293093756|-0.06918739519984368|0.463038767716095|0.7540064130556487|-0.3992250493763578|0.5322601300301291|-3.6524291657742505|-0.8130849274199029|0.061231350495727366|0.2759739234927161|1.2283387263654755|-0.09350799490655728|-3.0900083153112075,-14.890042304992676|19.14154624938965|6.031952857971191|-15.35212516784668|-7.736893653869629|-18.34807586669922|13.52175521850586|-13.177770614624023|-10.913026809692383|-6.722196578979492|14.035385131835938|4.144961833953857|-3.545039653778076|0.7057070136070251|-0.06081128120422363|-12.52252197265625|16.876605987548828|-4.966104507446289|-4.60695743560791|8.499129295349121|3.3016366958618164|-12.200029373168945|-0.5515986680984497|15.764203071594238|8.472574234008789|-3.8041608333587646|-3.9440689086914062|-13.097546577453613|8.399333953857422|5.757798194885254|1.7805812358856201|20.017948150634766,58.25526428222656,58.25526428222656,58.25526428222656,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,121.36832799296826,121.36832799296826,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,2,16,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1797831058502197,20.101402913162364|-0.9087960997343874|0.6798511400000651|0.9809576093190898|-0.015744902701651044|0.041901949047332666|0.18899336873003328|-0.20745221485313764|1.0917946297800458|-0.5345007932751558|-0.9459689010749975|0.16792206650895827|-0.9590121193544437|-0.40353625694191997|1.0755220065810949|0.38152830553756667|-0.3401967655450874|-0.9738398023211221|-0.3701220548623338|-0.3039968851596955|0.8013116551640895|3.861630662895464|-1.516474473657801|0.17079895427492586|3.78926053736268|-3.123872899108498|1.8270270314133887|-2.1875607607368615|-2.909414693833752,5.55636739730835|2.1353392601013184|6.443541526794434|4.903197288513184|0.279288649559021|-2.6645092964172363|11.75787353515625|-5.608933448791504|-7.78244161605835|-0.29187169671058655|-3.026256799697876|-0.32938599586486816|3.9459400177001953|-14.116442680358887|-2.5135340690612793|-10.060564041137695|17.11192512512207|-5.529815673828125|3.9877243041992188|7.963813781738281|11.36939525604248|0.6668442487716675|-0.9292875528335571|12.254003524780273|-6.657564163208008|-3.6169180870056152|-2.0435471534729004|-6.675127983093262|5.6890645027160645|5.6302947998046875|-6.020066738128662|12.825122833251953,57.581241607666016,57.581241607666016,57.581241607666016,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,125.03296398790552,125.03296398790552,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,3,17,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1748626232147216,3.3830415738949897|11.135800716382583|0.6240435679061173|0.9999051444958293|-0.01372542405736521|1.1141191941699263e-05|0.001146569271946621|-0.5708119533320307|1.136320191163731|0.5602923163293115|-1.1963534125231559|0.45586934567513027|-1.2316113004369487|-0.2066919496308121|1.2397122038421733|-0.11573360938597158|0.8924314624857262|-0.5364705732284332|-0.7914724117384925|0.48643598978130426|0.06180836950803458|0.047818165989220396|-0.7578088075764187|0.08627066598523914|1.1836663790769382|-1.676637443269906|0.11172621376332091|2.101121932607761|-0.3612802418652338,-5.819789886474609|2.965299606323242|2.756976366043091|-6.425487518310547|-1.2809704542160034|-1.886965036392212|2.9065706729888916|-4.76358699798584|-7.98918342590332|-1.1301960945129395|6.6952805519104|2.615341901779175|-3.315434217453003|9.12846851348877|-2.9147074222564697|-8.498625755310059|-4.431188106536865|-6.146381378173828|-0.8248722553253174|-2.1597256660461426|3.0899581909179688|-7.3413777351379395|-1.764033317565918|5.635404109954834|5.065484523773193|0.013607263565063477|3.9940905570983887|-11.275470733642578|-0.12519335746765137|3.768568277359009|-1.612983226776123|-3.316218852996826,23.558334350585938,23.558334350585938,23.558334350585938,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,119.86445702495983,119.86445702495983,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0
antmaze-medium-navigate-v0,0,4,18,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.180159330368042,0.7572029418431039|19.363680450743068|0.5818108635120111|0.9973910761790609|0.00459339899988201|0.03451872097362191|0.06323290082187333|0.26173336048997836|0.9928250183367624|-0.31954081694879716|-0.7776312378382145|-0.540220980234468|-1.2316569721609423|-0.09362037262854328|0.8096134038250213|0.310387968907277|-0.8188261338341415|-0.41138733560447627|0.31972509839021246|1.0404891521537678|-0.29152852103422916|0.5447640798050902|-2.030615491510695|-3.6744996035844877|2.6865460903259093|0.24620107805902597|0.20583365642862844|1.5664001385860407|-1.7733937094970211,-2.7313926219940186|8.510942459106445|5.953296184539795|-6.075942039489746|4.901188373565674|-8.96938705444336|6.104221343994141|-5.051900863647461|-8.914972305297852|6.07173490524292|5.987739562988281|-1.5331175327301025|0.7901089191436768|17.442768096923828|-3.715146064758301|-11.303253173828125|-11.781925201416016|-8.314237594604492|0.5528476238250732|-4.525439739227295|6.1585588455200195|-12.646562576293945|-2.082169771194458|9.725412368774414|12.230985641479492|-1.2517039775848389|6.147029876708984|-10.024079322814941|-0.4291253089904785|4.082710266113281|-6.440080165863037|3.7998642921447754,51.11217498779297,51.11217498779297,51.11217498779297,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,125.24974698317236,125.24974698317236,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,1,0,1
antmaze-medium-navigate-v0,0,5,19,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1812453269958496,-0.5061240536673459|-0.7237366250473609|0.7433589898174578|0.9917478081944161|0.10414816473799775|-0.016624899727684644|0.07289072253943886|-0.4509649679199812|1.0355649332895542|-0.23715207048107304|-1.150095993923225|0.4708467201922317|-1.1113463462527904|-0.5289089836662114|1.2233710638571673|0.6395524781950447|0.7273047596970758|0.02194548412520782|0.27938421107649614|-0.0061975046456945425|-0.13536932278117647|1.1676315156440313|-0.7523067837557591|-1.990818312581278|1.547834675429119|-1.0695408393894923|2.4534535765085437|0.0745900420026131|-0.02730221042085283,-1.7211735248565674|2.55888032913208|9.126627922058105|-8.187247276306152|0.09658583998680115|6.084499359130859|11.6270751953125|-12.93665885925293|-11.541218757629395|-10.367951393127441|4.593392848968506|9.394248008728027|-0.5277902483940125|5.032806873321533|3.2953057289123535|-14.34980297088623|-3.5137758255004883|-3.152766704559326|-0.9781244993209839|-4.396275520324707|3.470576286315918|-7.0850830078125|-2.6984028816223145|16.334392547607422|-3.879328966140747|1.0351459980010986|-2.5129919052124023|-9.282341957092285|11.782275199890137|5.71989107131958|-9.871212005615234|-10.716521263122559,48.23991775512695,48.23991775512695,48.23991775512695,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,125.98702701507136,125.98702701507136,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1,0
antmaze-medium-navigate-v0,0,1,20,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1784336566925048,20.783061458949415|20.631674954615367|0.6474048905549449|0.9983297161187306|-0.00036355332891497503|-0.026289275975196574|-0.0514443360533682|-0.5701815567051657|1.2106984865701218|0.5794026548778448|-1.1944081262412214|-0.07343581490351203|-1.2238803457834562|0.13289450736248334|1.2147765394527918|0.37620540093109744|-0.022196448944923827|-0.3326702858483822|-0.2426902107354581|0.6750295569881798|-1.275278068807896|0.3845357888045256|-0.5892351120096989|1.0361920377224347|0.7061930818855612|2.283830992931231|-0.00711948024539532|0.7377020912262031|-1.241461226447535,-14.744807243347168|18.503406524658203|5.504457950592041|-14.874303817749023|-8.088109970092773|-18.362550735473633|12.991386413574219|-13.44821548461914|-10.67056655883789|-7.05312442779541|14.350910186767578|3.8583269119262695|-4.416733741760254|-0.4274168014526367|-0.24493414163589478|-11.63295841217041|17.338211059570312|-4.741022109985352|-4.684630393981934|8.633747100830078|3.3513474464416504|-11.479894638061523|-0.40115368366241455|14.610401153564453|8.33450984954834|-4.248459339141846|-4.096273899078369|-12.848664283752441|7.559500694274902|5.537131309509277|2.1396360397338867|20.162109375,57.13011932373047,57.13011932373047,57.13011932373047,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,123.47225999110378,123.47225999110378,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0
antmaze-medium-navigate-v0,0,2,21,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1762845516204834,20.44193269366246|-0.9567675001681004|0.6258730991780069|0.995816377842263|-0.0024265758777638085|-0.01554256109462369|0.09001267769178158|-0.44345960197078677|0.8749839097890058|-0.5261429563352346|-1.2103807616690756|-0.017662707688495566|-1.20802735325314|0.40802660582530775|1.222432547957453|0.39410292492972476|-0.23166015257110828|-0.3597514916222939|-0.3709765313697854|0.03038954561618995|0.48192043520233674|1.8474046271866622|-1.979122912781202|0.008614718294665603|1.1576774742568325|-2.4030025125337957|0.2906432241532592|-0.3436255325926405|-0.0009600605346460449,5.591004848480225|2.004793167114258|6.383510112762451|5.064826488494873|0.12452173233032227|-2.839238166809082|11.547019958496094|-5.681857585906982|-7.795103073120117|-0.2365071177482605|-2.8274850845336914|-0.5639011263847351|3.6663336753845215|-14.36841106414795|-2.5690689086914062|-9.782403945922852|17.249256134033203|-5.5440263748168945|3.967589855194092|8.076927185058594|11.414448738098145|0.9214025139808655|-0.7928873896598816|11.82802677154541|-6.5169758796691895|-3.791482448577881|-1.9339728355407715|-6.75723123550415|5.207758903503418|5.585597038269043|-5.900900840759277|13.074584007263184,57.64608383178711,57.64608383178711,57.64608383178711,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,121.22145600733349,121.22145600733349,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,0,0,0,0
antmaze-medium-navigate-v0,0,3,22,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1782572269439697,3.8410760706287492|12.718363997042688|0.6538770306511997|0.9992386025024672|0.03862553040721259|0.004029911952556755|0.0037474630527588046|-0.5473645537106215|1.2256487453923997|0.5507675075095393|-0.9559149587754182|0.4784936619932939|-1.0301109086044746|0.1337932690477332|1.2309505800033258|-0.11887123810329997|0.26439757114853035|-0.3693938129548865|-0.09572145250172856|-0.6951050637777398|0.8307593611113909|-0.06775679753652342|-0.058040872348103775|-0.32769456490414683|0.9406354689268461|1.463682869894882|-0.08205667635403491|-2.1718612196171363|-0.13724144005337408,-6.2057085037231445|4.302101135253906|2.940884828567505|-7.153995513916016|-0.6214815378189087|-3.7203962802886963|3.1499814987182617|-3.7772748470306396|-7.438206195831299|0.6810839176177979|6.171092987060547|1.6894195079803467|-2.369335174560547|10.674985885620117|-2.968442916870117|-8.4833984375|-4.935724258422852|-6.164177894592285|-0.45449042320251465|-2.1690659523010254|2.7838027477264404|-8.475689888000488|-1.6909663677215576|5.788272380828857|6.541934967041016|0.01246190071105957|4.558633804321289|-11.02784538269043|-0.08393597602844238|4.1196393966674805|-1.4512746334075928|-1.3197031021118164,19.30656242370605,19.30656242370605,19.30656242370605,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,123.50635798065925,123.50635798065925,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,1,0,0
antmaze-medium-navigate-v0,0,4,23,gas_boundary_budget,2.0,1.0,1.0,0,0.0,,0,0.1747488975524902,0.5309195187938138|19.564791687934225|0.5740872623355623|0.9980369046328824|-0.01728149957761695|-0.02474029876481639|-0.05487808652085693|-0.5486839452225734|1.1352233937008405|-0.18372515900679104|-0.8731533148689291|0.5268864978598656|-0.7680566136749022|-0.23922231628019547|1.2225055078171063|-0.054098567570644684|0.1744815925577506|0.06684202105737622|-0.5128754685369585|0.594687672454179|-0.8580677110319942|-0.5829928626688219|-1.7162322018935479|0.47775760548240276|-0.06488038995738116|-0.04674234079506186|3.05746054863088|2.998910612555585|-0.02006918509992447,-2.5297582149505615|8.092544555664062|6.12288761138916|-5.706923961639404|4.881134510040283|-8.731914520263672|5.778393745422363|-5.209938049316406|-8.624544143676758|6.058923721313477|5.7948479652404785|-2.003957748413086|0.4472360610961914|17.45258331298828|-3.71018385887146|-11.04197883605957|-12.444426536560059|-8.311800003051758|0.5266133546829224|-4.817505359649658|6.243012428283691|-12.23830509185791|-1.6710436344146729|9.416586875915527|12.332687377929688|-1.6376029253005981|5.900882244110107|-9.850027084350586|-0.8998284339904785|4.263235092163086|-6.826728343963623|3.2885584831237793,51.79974365234375,51.79974365234375,51.79974365234375,0.0,0,,0,1,1,1,0,0.0,0,0.0,0.0,0.0,0.0,budget_infeasible,budget_infeasible,80,0,0,0.0,120.21871301112697,120.21871301112697,,,,runs_stage22_eval/antmaze-medium-navigate-v0/seed0/gas_boundary_budget/budget2/fallback_none/eval.csv,none,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,1,1,1,1
