env,seed,variant,budget,fallback_mode,task_id,episode_id,success,shortest_edges,variant_edges,edge_overlap_jaccard,edge_overlap_vs_shortest,avoided_edges,new_edges,avoided_edge_ids,new_edge_ids
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,2,31,1,15,18,0.13793103448275862,0.26666666666666666,11,14,308|396|777|1290|1320|1870|2662|2822|7707|10178|10191,756|794|2411|2937|4123|4827|5504|6867|7840|7980|8267|9054|10172|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,3,32,1,11,12,0.4375,0.6363636363636364,4,5,7879|8138|10180|10187,3746|7916|8139|10181|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,4,33,1,14,17,0.10714285714285714,0.21428571428571427,11,14,3917|3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,5|177|1740|2998|3916|4579|5016|5043|5472|7627|8120|8585|10176|10185
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,5,34,1,12,15,0.125,0.25,9,12,4870|5452|6516|7835|7992|8869|9143|10171|10196,313|1305|4092|4664|5697|6468|6807|7575|7773|9985|10177|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,1,35,1,16,18,0.6190476190476191,0.8125,3,5,8896|10179|10192,6450|7435|9978|10176|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,2,36,1,15,17,0.18518518518518517,0.3333333333333333,10,12,331|1290|1320|1870|4661|4757|6819|7707|10178|10195,2411|2937|5504|6867|7730|7840|7980|8267|9049|9482|10172|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,3,37,1,11,11,0.8333333333333334,0.9090909090909091,1,1,10189,10187
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,4,38,0,14,16,0.1111111111111111,0.21428571428571427,11,13,3917|3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,189|1740|2998|3916|4579|5016|5043|5472|7627|8120|8585|10176|10192
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,5,39,1,13,16,0.16,0.3076923076923077,9,12,2419|2657|2811|6516|7765|7835|7992|10178|10196,313|1305|1381|2931|3193|4090|5084|6201|7770|9985|10168|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,1,40,1,15,18,0.13793103448275862,0.26666666666666666,11,14,1270|1425|1777|3523|4490|5466|6953|8397|8896|10179|10188,434|1278|4620|5464|6450|6522|6972|7829|8339|8842|9811|9978|10176|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,2,41,1,15,16,0.24,0.4,9,10,331|1290|1320|1870|4661|4757|6819|7707|10195,2411|2937|6867|7730|7840|7980|8267|9049|9482|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,3,42,1,10,11,0.75,0.9,1,2,10187,3690|10186
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,4,43,1,15,17,0.03225806451612903,0.06666666666666667,14,16,12|66|3917|3996|4355|4882|6285|6532|7539|8929|9284|9631|10166|10195,54|91|189|1740|2998|3916|4579|5016|5043|5472|6069|7627|8120|8585|10176|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,5,44,1,13,15,0.16666666666666666,0.3076923076923077,9,11,2419|2657|2811|6456|6516|7835|7992|10175|10196,313|1305|1569|4090|4664|6468|6807|7575|9985|10166|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,1,45,1,15,18,0.17857142857142858,0.3333333333333333,10,13,1270|1425|3145|3523|5466|6953|8397|8896|10179|10187,1278|3138|3252|3652|4037|4640|6387|7435|8842|9978|10165|10181|10189
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,2,46,1,14,17,0.19230769230769232,0.35714285714285715,9,12,331|1290|1320|1870|4667|6819|7707|10178|10193,516|2372|2411|2908|2937|6522|7709|7840|7980|8267|10169|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,3,47,1,9,11,0.6666666666666666,0.8888888888888888,1,3,10187,3704|7685|10186
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,4,48,1,14,18,0.10344827586206896,0.21428571428571427,11,15,3917|3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,189|914|1740|2998|3916|4579|5016|5043|5472|6059|7627|8120|8585|10168|10185
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,progress_stall_v2,5,49,1,12,14,0.0,0.0,12,14,2419|2657|2811|3148|3387|5452|5763|6516|7835|7992|10168|10196,313|1305|1569|2005|4092|4664|5640|5706|6113|6468|6807|7575|10166|10192
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,0,1,16,18,0.6190476190476191,0.8125,3,5,8896|10179|10192,7435|9978|10165|10181|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,1,1,15,17,0.14285714285714285,0.26666666666666666,11,13,331|777|1290|1320|1870|4668|6819|7707|8551|10178|10194,756|794|2411|2908|2937|4123|4827|6867|7840|7980|8267|10169|10195
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,2,0,11,12,0.7692307692307693,0.9090909090909091,1,2,10187,3704|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,3,0,14,17,0.14814814814814814,0.2857142857142857,10,13,3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,189|1740|2091|2836|5472|6066|6538|7627|8120|8585|10002|10176|10195
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,4,1,13,15,0.0,0.0,13,15,2419|2657|2811|3148|3387|5452|5763|6516|7765|7835|7992|10178|10196,313|1305|2013|3193|4092|4664|5640|5706|6113|6468|6807|7575|7773|10168|10195
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,5,1,16,20,0.2857142857142857,0.5,8,12,1777|2525|4490|5466|6953|8397|10169|10192,519|4474|5444|6856|6972|7435|8339|9811|9978|10165|10181|10194
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,6,1,15,17,0.18518518518518517,0.3333333333333333,10,12,331|1290|1320|1870|4661|4757|6819|7707|10177|10195,2411|2937|5504|6867|7730|7840|7980|8267|9049|9482|10172|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,7,1,10,11,0.4,0.6,4,5,1134|7604|8138|10187,3204|3471|4140|7609|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,8,0,14,16,0.07142857142857142,0.14285714285714285,12,14,66|3996|4355|4882|6285|6532|7539|8929|9284|9631|10166|10182,54|91|189|1740|2091|2836|5472|6538|7627|8120|8585|10002|10176|10190
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,9,1,12,15,0.17391304347826086,0.3333333333333333,8,11,4870|6516|7835|7992|8869|9143|10171|10196,313|1305|1381|2931|4090|5084|6201|7770|9985|10178|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,10,1,16,18,0.4782608695652174,0.6875,5,7,1777|4490|6953|10180|10192,6450|6972|7435|8339|9811|10177|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,11,1,14,17,0.24,0.42857142857142855,8,11,331|1290|1320|1870|4667|6819|7707|10193,516|2372|2413|3837|6522|7709|7840|7980|8267|9054|10187
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,12,1,10,11,0.75,0.9,1,2,10187,3704|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,13,0,14,15,0.03571428571428571,0.07142857142857142,13,14,66|3917|3996|4355|4882|6285|6532|7539|8929|9284|9631|10166|10182,54|91|189|1740|2998|3916|4579|5016|5043|5472|8120|8585|10177|10191
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,14,1,12,16,0.16666666666666666,0.3333333333333333,8,12,4870|6516|7835|7992|8869|9143|10171|10196,313|1305|3193|4090|4664|6468|6807|7575|7773|9985|10168|10194
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,15,1,16,18,0.4782608695652174,0.6875,5,7,1777|4490|6953|10180|10192,6450|6972|7435|8339|9811|10177|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,16,1,15,17,0.18518518518518517,0.3333333333333333,10,12,331|777|1290|1320|1870|4668|6819|7707|8551|10194,756|794|2411|2937|4123|4827|6867|7840|7980|8267|9049|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,17,1,10,11,0.5,0.7,3,4,8973|10180|10188,459|8585|10166|10189
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,18,1,14,17,0.14814814814814814,0.2857142857142857,10,13,3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,12|177|1740|2091|2836|5472|6538|7627|8120|8585|10002|10176|10195
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,19,1,12,15,0.17391304347826086,0.3333333333333333,8,11,2419|2918|5084|6516|7835|7992|10172|10196,313|1305|4090|4664|6468|6807|7575|7773|9991|10178|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,20,1,16,18,0.6190476190476191,0.8125,3,5,8896|10179|10192,7435|9978|10165|10181|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,21,1,15,17,0.23076923076923078,0.4,9,11,331|1290|1320|1870|4661|4757|6819|7707|10195,516|2372|2411|2937|6522|7709|7840|7980|8267|9049|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,22,1,10,11,0.6153846153846154,0.8,2,3,8973|10180,7879|8585|10177
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,23,0,14,17,0.14814814814814814,0.2857142857142857,10,13,3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,189|1740|2091|2836|5472|6066|6538|7627|8120|8585|10002|10176|10195
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,24,1,13,16,0.16,0.3076923076923077,9,12,2419|2657|2811|6516|7765|7835|7992|10178|10196,313|1305|1381|2931|3193|4090|5084|6201|7770|9991|10168|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,25,1,16,18,0.6190476190476191,0.8125,3,5,8896|10179|10192,7435|9978|10165|10181|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,26,1,14,18,0.18518518518518517,0.35714285714285715,9,13,331|1290|1320|1870|4667|6819|7707|10178|10193,516|2372|2413|3837|5504|6522|7709|7840|7980|8267|9054|10172|10187
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,27,0,10,12,0.4666666666666667,0.7,3,5,7744|10179|10187,3710|3746|8585|10172|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,28,0,15,17,0.14285714285714285,0.26666666666666666,11,13,12|3996|4355|4882|6285|6532|7539|8929|9284|10166|10194,189|1740|2091|2836|5472|6059|6538|7627|8120|8585|10002|10176|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,29,1,13,15,0.07692307692307693,0.15384615384615385,11,13,2419|2657|2811|3376|5452|6516|7765|7835|7992|10179|10185,313|1305|1569|3389|4092|4664|5697|6468|6807|7575|9991|10166|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,30,1,15,18,0.17857142857142858,0.3333333333333333,10,13,1270|1425|1777|3523|4490|5466|6953|8397|10180|10188,1278|4968|5190|5464|6522|6972|7830|8339|8842|9811|10165|10181|10193
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,31,1,15,18,0.17857142857142858,0.3333333333333333,10,13,308|396|1290|1320|1870|2662|2822|7707|10178|10190,516|2372|2411|2937|5504|6522|7709|7840|7980|8267|9054|10172|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,32,1,11,12,0.5333333333333333,0.7272727272727273,3,4,7879|10180|10189,3746|7916|10181|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,33,0,14,17,0.10714285714285714,0.21428571428571427,11,14,3917|3996|4355|4882|6285|6532|7539|8929|9284|10166|10182,189|1740|2998|3916|4579|5016|5043|5472|6066|7627|8120|8585|10176|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,34,1,12,15,0.125,0.25,9,12,4870|5452|6516|7835|7992|8869|9143|10171|10196,313|1305|4092|4664|5697|6468|6807|7575|7773|9991|10177|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,35,1,16,18,0.25925925925925924,0.4375,9,11,1425|3145|3523|5466|6953|8397|8896|10179|10192,3138|3252|3652|4037|4640|6387|6450|7435|9978|10176|10188
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,36,1,15,18,0.17857142857142858,0.3333333333333333,10,13,331|1290|1320|1870|4661|4757|6819|7707|10178|10195,516|2372|2413|3837|5504|6522|7709|7840|7980|8267|9049|10172|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,37,1,11,11,0.6923076923076923,0.8181818181818182,2,2,3746|10173,7879|10180
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,38,0,14,16,0.07142857142857142,0.14285714285714285,12,14,66|3917|3996|4355|4882|6285|6532|7539|8929|9284|9631|10166,54|91|177|1740|2998|3916|4579|5016|5043|5472|7627|8120|8585|10176
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,39,1,13,16,0.16,0.3076923076923077,9,12,2419|2657|2811|6516|7765|7835|7992|10178|10196,313|1305|1381|2931|3193|4090|5084|6201|7770|9991|10168|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,40,1,15,19,0.21428571428571427,0.4,9,13,1270|1777|4490|5466|6953|8397|8896|10179|10188,519|1278|5444|6450|6856|6972|7435|8339|8842|9811|9978|10176|10189
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,41,1,15,16,0.24,0.4,9,10,331|1290|1320|1870|4661|4757|6819|7707|10195,2411|2937|6867|7730|7840|7980|8267|9049|9482|10184
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,42,1,10,11,0.75,0.9,1,2,10187,3690|10186
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,43,1,15,17,0.10344827586206896,0.2,12,14,12|3917|3996|4355|4882|6285|6532|7539|8929|9284|10166|10194,189|1740|2998|3916|4579|5016|5043|5472|6069|7627|8120|8585|10176|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,44,1,13,15,0.16666666666666666,0.3076923076923077,9,11,2419|2657|2811|6456|6516|7835|7992|10175|10196,313|1305|1569|4090|4664|6468|6807|7575|9991|10166|10197
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,1,45,1,15,18,0.32,0.5333333333333333,7,10,1270|1777|4490|6953|8896|10179|10187,1278|6972|7435|8339|8842|9811|9978|10165|10181|10189
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,2,46,1,14,17,0.19230769230769232,0.35714285714285715,9,12,331|1290|1320|1870|4667|6819|7707|10178|10193,516|2372|2411|2908|2937|6522|7709|7840|7980|8267|10169|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,3,47,1,9,11,0.6666666666666666,0.8888888888888888,1,3,10187,3704|7685|10186
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,4,48,1,14,18,0.06666666666666667,0.14285714285714285,12,16,66|3996|4355|4882|6285|6532|7539|8929|9284|9631|10166|10182,54|91|189|914|1740|2091|2836|5472|6069|6538|7627|8120|8585|10002|10168|10196
antmaze-medium-stitch-v0,0,gas_reachability_budget,2.0,none,5,49,1,12,14,0.0,0.0,12,14,2419|2657|2811|3148|3387|5452|5763|6516|7835|7992|10168|10197,313|1305|1569|2013|4092|4664|5640|5706|6113|6468|6807|7575|10166|10195
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,0,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,1,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4668|6819|7604|7707|8138|8551|10178|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,2,0,11,0,0.0,0.0,11,0,189|459|1134|5472|5504|6064|7604|8138|8585|10166|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,3,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,4,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3387|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,5,0,16,0,0.0,0.0,16,0,1278|1425|1777|2525|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|10169|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,6,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10177|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,7,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10181|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,8,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,9,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,10,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,11,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10174|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,12,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8585|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,13,0,13,0,0.0,0.0,13,0,66|3917|3996|4880|6285|6532|7365|7539|8929|9284|9631|10166|10185,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,14,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,15,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|9978|10180|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,16,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,17,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,18,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,19,0,12,0,0.0,0.0,12,0,2419|2918|3148|3389|5084|5452|5763|6516|7835|7992|10172|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,20,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,21,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10174|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,22,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|8138|8973|10180|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,23,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,24,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,25,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,26,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,27,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10186,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,28,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,29,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3376|5452|5763|6516|7765|7835|7992|10179|10186,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,30,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|9978|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,31,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10194,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,32,0,11,0,0.0,0.0,11,0,189|1134|5472|5504|6064|7604|7879|8139|8585|10180|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,33,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,34,0,12,0,0.0,0.0,12,0,3148|3389|4870|5452|5763|6516|7835|7992|8869|9143|10171|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,35,0,16,0,0.0,0.0,16,0,1278|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|8896|10179|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,36,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,37,0,11,0,0.0,0.0,11,0,189|1134|3746|5472|5504|6064|7604|8138|8585|10173|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,38,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,39,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6516|7765|7835|7992|10178|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,40,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,41,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10176|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,42,0,10,0,0.0,0.0,10,0,189|1134|5472|5504|6064|7604|7744|8138|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,43,0,15,0,0.0,0.0,15,0,5|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10184,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,44,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3389|5452|5763|6456|6516|7835|7992|10175|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,1,45,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10188,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,2,46,0,14,0,0.0,0.0,14,0,331|777|1134|1290|1320|1870|3685|4667|6819|7604|7707|8138|10178|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,3,47,0,9,0,0.0,0.0,9,0,1134|2688|4379|5504|6064|7604|8138|10175|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,4,48,0,15,0,0.0,0.0,15,0,12|66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10196,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,progress_stall_v2,5,49,0,12,0,0.0,0.0,12,0,2419|2657|2811|3148|3381|5452|5763|6516|7835|7992|10168|10193,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,0,0,15,0,0.0,0.0,15,0,1270|1425|1777|3145|3380|3523|4490|5466|5762|6953|7932|8397|8896|10179|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,1,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,3,2,0,11,0,0.0,0.0,11,0,189|459|1134|5472|5504|6064|7604|8138|8585|10166|10187,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,4,3,0,14,0,0.0,0.0,14,0,66|3917|3996|4355|4882|6285|6532|7365|7539|8929|9284|9631|10166|10182,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,5,4,0,13,0,0.0,0.0,13,0,2419|2657|2811|3148|3387|5452|5763|6516|7765|7835|7992|10178|10195,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,1,5,0,16,0,0.0,0.0,16,0,1278|1425|1777|2525|3145|3380|3523|4490|5466|5762|6953|7932|8397|8842|10169|10192,
antmaze-medium-stitch-v0,0,gas_boundary_budget,3.0,none,2,6,0,15,0,0.0,0.0,15,0,331|777|1134|1290|1320|1870|3685|4661|4757|6819|7604|7707|8138|10177|10195,
