segment_source,segment_edge_id,planner_edge_id,src,dst,edge_static_risk_penalty,edge_state_risk_penalty,edge_failure_count,edge_failure_cost,base_planning_cost,edge_planning_cost_before_state_outcome,selected_init_distance,preplan_policy_action_mse,predicted_failure_prob,state_conditioned_outcome_penalty,state_conditioned_outcome_model_fitted,episode_id,replan_index,current_cluster
graph,9,9,5,4,0.47617401710646834,0.022650769878247934,0,0.0,7.061780206321521,7.560604993306238,0.45115530490875244,0.21186661260435358,0.47016783884841523,0.23508391942420762,True,2,2,5
graph,10,10,5,6,0.47137227312708574,0.16308963634908602,0,0.0,7.054232614454664,7.6886945239308355,5.019112586975098,0.22601078925072215,0.758121342540566,0.379060671270283,True,2,2,5
graph,11,11,5,7,0.6855847746332561,0.21512187347607836,0,0.0,10.196116135138183,11.096822783247518,9.356239318847656,0.1674777779262513,0.884078545030002,0.442039272515001,True,2,2,5
graph,12,12,5,26,0.5633433425961403,0.15632423271945206,0,0.0,8.098532927816429,8.81820050313202,4.663017749786377,0.3193045752705075,0.7802042899410039,0.39010214497050194,True,2,2,5
bank,39,651,5,25,0.5266438098665109,0.14984503971287844,0,0.0,7.090166963466743,7.766655813046132,4.345320701599121,0.29824079369427636,0.7569318576856728,0.3784659288428364,True,2,2,5
bank,38,667,5,24,0.721167790316704,0.16282348609153333,0,0.0,8.204124145231932,9.088115421640168,5.004587650299072,0.2424705619487213,0.7613774061280346,0.3806887030640173,True,2,2,5
bank,37,694,5,23,0.9391951543246567,0.14864771963425052,0,0.0,10.5,11.587842873958907,4.2888689041137695,0.221891422356878,0.7164470280571257,0.35822351402856284,True,2,2,5
bank,33,33,5,3,0.6713923822467955,0.16256593861668472,0,0.0,10.160128153805086,10.994086474668567,4.990574359893799,0.2650029072538018,0.7729428930506144,0.3864714465253072,True,2,2,5
bank,34,34,5,4,0.32096906964842,0.028532255408016016,0,0.0,7.061780206321521,7.411281531377957,0.5756628513336182,0.3535491015063599,0.5644574578365725,0.28222872891828626,True,2,2,5
bank,35,35,5,6,0.2951004881477425,0.15970498083078183,0,0.0,7.054232614454664,7.509038083433188,4.8376264572143555,0.5970337535254657,0.8776812400901806,0.4388406200450903,True,2,2,5
bank,36,36,5,7,0.7255588485959126,0.21512187347607836,0,0.0,10.196116135138183,11.136796857210175,9.356239318847656,0.2180361685459502,0.895167427001715,0.4475837135008575,True,2,2,5
bank,37,37,5,23,0.9391951543246567,0.14864771963425052,0,0.0,10.5,11.587842873958907,4.2888689041137695,0.221891422356878,0.7164470280571257,0.35822351402856284,True,2,2,5
bank,38,38,5,24,0.721167790316704,0.16282348609153333,0,0.0,8.204124145231932,9.088115421640168,5.004587650299072,0.2424705619487213,0.7613774061280346,0.3806887030640173,True,2,2,5
bank,39,39,5,25,0.5266438098665109,0.14984503971287844,0,0.0,7.090166963466743,7.766655813046132,4.345320701599121,0.29824079369427636,0.7569318576856728,0.3784659288428364,True,2,2,5
bank,40,40,5,26,0.4720015307376694,0.15632423271945206,0,0.0,8.098532927816429,8.72685869127355,4.663017749786377,0.3269659127108753,0.7846699297859054,0.3923349648929527,True,2,2,5
graph,8,8,5,3,0.6481518318710723,0.18552018271648196,0,0.0,10.160128153805086,10.99380016839264,5.779335975646973,0.3321558242896572,0.8309235912120281,0.41546179560601404,True,2,3,5
graph,9,9,5,4,0.47617401710646834,0.062439180510444614,0,0.0,7.061780206321521,7.600393403938434,1.225537896156311,0.21186661260435358,0.5290974649880936,0.2645487324940468,True,2,3,5
graph,10,10,5,6,0.47137227312708574,0.15600287918297134,0,0.0,7.054232614454664,7.681607766764722,4.171863079071045,0.22601078925072215,0.7205783558737004,0.3602891779368502,True,2,3,5
graph,11,11,5,7,0.6855847746332561,0.21607744636315496,0,0.0,10.196116135138183,11.097778356134594,8.51853084564209,0.1674777779262513,0.8644257280383293,0.43221286401916464,True,2,3,5
