edge_id,src,dst,heldout_support_lcb,edge_action_mse,edge_action_mse_ucb,edge_policy_support_score,obs_goal_knn_distance,action_residual_score,low_support_flag,edge_ood_score,outgoing_mean_termination_bridge_coverage,incoming_mean_termination_bridge_coverage,outgoing_incompatible_fraction,incoming_incompatible_fraction,edge_proxy_score,certified_offline_binary,edge_bottleneck_score,num_unique_starts,num_unique_episodes,median_h,num_segments,num_episodes,train_num_segments,train_num_unique_starts,train_num_unique_terminations,train_num_episodes,heldout_num_segments,heldout_num_unique_starts,heldout_num_unique_terminations,heldout_num_episodes,heldout_support_binary,heldout_support_rate,num_policy_eval_samples,obs_goal_knn_distance_norm,edge_proxy_score_original,certified_offline_binary_original,support_reliability,policy_reliability,behavior_reliability,compatibility_reliability,diversity_reliability,calibrated_edge_reliability_score,calibrated_edge_risk_score,calibrated_edge_ood_score,calibrated_certified_binary,edge_proxy_score_calibrated_input,edge_ood_score_calibrated_input,certification_source,is_repair_edge,bank_edge_id,repair_support_proxy_lcb,repair_score,repair_reason,repair_support_rank,repair_diversity_rank,repair_endpoint_familiarity
295,61,31,0.0990579952789733,0.0106618711945665,0.0372359849862087,0.8079642844177084,3.0947189331054688,0.045962810517913,0.0,0.2959421082468429,0.2849178403755868,0.4720547664343806,0.0833333333333333,0.3846153846153846,0.3934974780320915,True,0.4912104972650528,143,90,3.0,284,90,246.0,120.0,219.0,72.0,38.0,23.0,35.0,18.0,1.0,0.1338028169014084,58.0,0.8418635142226157,0.3281155332932143,False,0.0990579952789733,0.8079642844177084,0.704057891753157,0.5384516813839733,0.980287859824781,0.3936694170698916,0.6063305829301084,0.29594210824684297,True,0.3936694170698916,0.29594210824684297,phase4c_base,False,,,,,,,
320,74,12,0.138136757456282,0.0063088605180382,0.0555390530487361,0.8814586293404449,2.0292739868164062,0.0,0.0,0.147105674631049,0.1038961038961038,0.1230571640913239,0.5454545454545454,0.5294117647058824,0.3714646992664479,True,0.4908567732544501,16,15,2.0,21,15,15.0,12.0,14.0,11.0,6.0,4.0,6.0,4.0,1.0,0.2857142857142857,10.0,0.4413170238931475,0.3276770511202842,False,0.138136757456282,0.8814586293404449,0.8528943253689509,0.22910811543589976,0.6521693783896537,0.3721828386072097,0.6278171613927903,0.14710567463104907,True,0.3721828386072097,0.14710567463104907,phase4c_base,False,,,,,,,
787,179,313,0.1390933114658075,0.0108436249020333,0.044397482143405,0.8050326059962647,1.585033297538757,0.0480080534257025,0.0,0.1074386442854262,0.2727272727272727,0.1399690972059393,0.0909090909090909,0.7142857142857143,0.4150059865654459,True,0.5564168064445675,57,37,2.0,161,37,130.0,46.0,130.0,29.0,31.0,11.0,31.0,8.0,1.0,0.1925465838509316,37.0,0.2743078794305766,0.327672878949981,False,0.1390933114658075,0.8050326059962647,0.8925613557145738,0.3511024660528063,0.8894451397580309,0.4152224978771033,0.5847775021228967,0.10743864428542615,True,0.4152224978771033,0.10743864428542615,phase4c_base,False,,,,,,,
502,133,196,0.4694763804281489,0.0302694701489859,0.0947130214511982,0.5458618250273649,1.0608677864074707,0.2666037166057669,1.0,0.4479517600687894,0.1319648093841642,0.0772014170040485,0.5454545454545454,0.375,0.4253338188908459,True,0.3938063547620109,15,3,3.0,31,3,11.0,9.0,4.0,1.0,20.0,6.0,10.0,2.0,1.0,0.6451612903225806,28.0,0.0772515636006012,0.3276705463114114,False,0.4694763804281489,0.5458618250273649,0.5520482399312105,0.23759442803957995,0.37755527743012096,0.4267380610485694,0.5732619389514306,0.44795176006878945,True,0.4267380610485694,0.44795176006878945,phase4c_base,False,,,,,,,
1349,332,173,0.1382593838116668,0.0078365203700837,0.0277391705023074,0.8549345117685104,0.9388336539268494,0.0141696283246675,0.0,0.0151811077065326,0.0952175786299009,0.0771992818671454,0.6363636363636364,0.5,0.3763498430707677,True,0.5552785381327531,68,15,4.0,211,15,172.0,55.0,64.0,11.0,39.0,13.0,19.0,4.0,1.0,0.1848341232227488,76.0,0.0313736947949307,0.3275076823342712,False,0.1382593838116668,0.8549345117685104,0.9848188922934674,0.192941357949292,0.8273884021693784,0.3768098424141957,0.6231901575858043,0.015181107706532582,True,0.3768098424141957,0.015181107706532582,phase4c_base,False,,,,,,,
187,30,290,0.4488997690689163,0.0228239859487595,0.0787833539953146,0.6335098574923766,1.642345905303955,0.1828209758418611,1.0,0.4928917082392778,0.0702341137123745,0.0,0.8461538461538461,1.0,0.309682849129973,True,0.6509701161632078,11,3,3.0,23,3,8.0,6.0,4.0,2.0,15.0,5.0,5.0,1.0,1.0,0.6521739130434783,28.0,0.2958541488759724,0.3273471054225892,False,0.4488997690689163,0.6335098574923766,0.5071082917607221,0.051974148053244275,0.3335419274092616,0.3108051107820857,0.6891948892179143,0.49289170823927786,True,0.3108051107820857,0.49289170823927786,phase4c_base,False,,,,,,,
92,12,481,0.3017016756889651,0.0188521080079578,0.0467579131086141,0.6858871561747684,1.4302527904510498,0.1381261231081808,0.0,0.1180817886185719,0.0287456445993031,0.0976566069588083,0.7142857142857143,0.4545454545454545,0.4267982708655272,True,0.4384383999003179,46,13,3.0,164,13,103.0,32.0,52.0,10.0,61.0,14.0,34.0,3.0,1.0,0.3719512195121951,93.0,0.2161192427475354,0.3272788634219705,False,0.3017016756889651,0.6858871561747684,0.8819182113814281,0.16206604493590263,0.7708594075928243,0.4274107463174934,0.5725892536825066,0.11808178861857188,True,0.4274107463174934,0.11808178861857188,phase4c_base,False,,,,,,,
776,176,16,0.088524026618338,0.007999249115528,0.0389881157666198,0.8521565862930839,0.6411236524581909,0.016000786638587,0.0,0.0053335955461956,0.2063492063492063,0.153246959216289,0.7777777777777778,0.5714285714285714,0.3349034487032825,True,0.3237475492735773,35,6,4.0,105,6,90.0,30.0,30.0,5.0,15.0,5.0,5.0,1.0,1.0,0.1428571428571428,32.0,0.0,0.3264828435371903,False,0.088524026618338,0.8521565862930839,0.9946664044538044,0.24187956786372364,0.6221318314559867,0.3356338834920259,0.6643661165079742,0.005333595546195613,True,0.3356338834920259,0.005333595546195613,phase4c_base,False,,,,,,,
1537,387,175,0.2821503460597105,0.0118103265348407,0.052802896058563,0.7896175768227433,1.321452498435974,0.0588861790276734,1.0,0.411367573891005,0.1598639455782313,0.0175953079178885,0.6111111111111112,0.9090909090909092,0.3655625145914163,True,0.8135368683831736,14,4,4.0,49,4,29.0,9.0,10.0,2.0,20.0,5.0,9.0,2.0,1.0,0.4081632653061224,27.0,0.1752165426453412,0.3263545794312186,False,0.2821503460597105,0.7896175768227433,0.588632426108995,0.14589773072592307,0.42532332081768875,0.3666722142032314,0.6333277857967686,0.411367573891005,True,0.3666722142032314,0.411367573891005,phase4c_base,False,,,,,,,
957,243,319,0.2242835951183442,0.0118040010426193,0.0543933191425027,0.7897174775386243,3.902908563613892,0.0588149993621551,0.0,0.3529383331207183,0.2485207100591716,0.1001557412585951,0.6923076923076923,0.7647058823529411,0.3841749642536962,True,0.7112287454915991,16,6,4.0,26,6,16.0,10.0,7.0,4.0,10.0,6.0,4.0,2.0,1.0,0.3846153846153846,25.0,1.0,0.3262024931286298,False,0.2242835951183442,0.7897174775386243,0.6470616668792817,0.21755837142078088,0.516270337922403,0.3852348906808038,0.6147651093191961,0.3529383331207183,True,0.3852348906808038,0.3529383331207183,phase4c_base,False,,,,,,,
431,113,318,0.3006360524426366,0.0102207933668978,0.0802780911650883,0.8151233175273409,1.3070632219314575,0.0409994383182721,1.0,0.4036021447517112,0.0,0.0151515151515151,1.0,0.9166666666666666,0.2128179730048779,False,0.4272816115380378,3,2,5.0,4,2,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,0.75,8.0,0.1698069959368615,0.3259463532752373,False,0.3006360524426366,0.8151233175273409,0.5963978552482888,0.01776672636296752,0.07801418439716312,0.21388855792993575,0.7861114420700642,0.4036021447517112,False,0.21388855792993575,0.4036021447517112,phase4c_base,False,,,,,,,
1567,390,311,0.1654171721962926,0.0154531298812798,0.0459092314230699,0.7341348134917002,1.0420831441879272,0.0998780124962495,0.0,0.0566892075805796,0.0719696969696969,0.379055100945851,0.3333333333333333,0.0666666666666666,0.4498658205973203,True,0.4329073111672668,74,20,4.0,198,20,155.0,60.0,69.0,15.0,43.0,14.0,18.0,5.0,1.0,0.2171717171717171,64.0,0.0701896102454894,0.3258408719595239,False,0.1654171721962926,0.7341348134917002,0.9433107924194204,0.4247468883537809,0.8725490196078431,0.45015836718300684,0.5498416328169932,0.056689207580579604,True,0.45015836718300684,0.056689207580579604,phase4c_base,False,,,,,,,
1354,335,179,0.1881105463698223,0.0088000444413505,0.0509815137613533,0.8386172379510891,2.918741226196289,0.0250119973784197,0.0,0.2669059791998273,0.2569169960474308,0.0,0.6363636363636364,1.0,0.3556339028411412,True,0.5564168064445675,23,6,3.0,23,6,15.0,15.0,4.0,4.0,8.0,8.0,2.0,2.0,1.0,0.3478260869565217,19.0,0.7757059402210623,0.325830491618016,False,0.1881105463698223,0.8386172379510891,0.7330940208001727,0.15282699548759848,0.5664372131831457,0.3566348902376418,0.6433651097623583,0.2669059791998273,True,0.3566348902376418,0.2669059791998273,phase4c_base,False,,,,,,,
296,61,74,0.0845595528083389,0.0090221688151359,0.0367748718747685,0.834899954480805,2.7060937881469727,0.0275115243837471,0.0,0.2410913881973682,0.1443298969072165,0.5120642097901011,0.2631578947368421,0.1538461538461538,0.3794728942363693,True,0.4908567732544501,161,91,4.0,194,91,170.0,140.0,151.0,74.0,24.0,21.0,22.0,17.0,1.0,0.1237113402061855,45.0,0.6957626402083577,0.325824079317572,False,0.0845595528083389,0.834899954480805,0.7589086118026318,0.5096737224528637,0.9852941176470589,0.37960211592800513,0.6203978840719948,0.2410913881973682,True,0.37960211592800513,0.2410913881973682,phase4c_base,False,,,,,,,
361,80,268,0.2334107618226187,0.0218760217162402,0.0398892006138296,0.6456353331709908,1.5252885818481443,0.1721536989515013,0.0,0.1413336583891569,0.1798100287165893,0.3475034134032478,0.1111111111111111,0.1875,0.4920945991505482,True,0.5419181148278562,171,28,4.0,503,28,367.0,123.0,133.0,23.0,136.0,48.0,52.0,5.0,1.0,0.2703777335984095,259.0,0.2518472762159697,0.3256528830534127,False,0.2334107618226187,0.6456353331709908,0.8586663416108431,0.4735940327391291,0.9509803921568627,0.4921494558445633,0.5078505441554366,0.1413336583891569,True,0.4921494558445633,0.1413336583891569,phase4c_base,False,,,,,,,
135,22,139,0.1552081332501636,0.0162809350941744,0.0644107134554236,0.7220804628678396,1.0670632123947144,0.1091931608049173,0.0,0.0629246169924689,0.1181533646322378,0.4141606658561676,0.5,0.4705882352941176,0.4157069419488266,True,0.6565164438605436,25,11,3.0,71,11,54.0,21.0,29.0,8.0,17.0,4.0,17.0,3.0,1.0,0.2394366197183098,27.0,0.0795806901724899,0.3256463335100109,False,0.1552081332501636,0.7220804628678396,0.9370753830075311,0.3701250888222691,0.6717772215269087,0.41661854676255194,0.583381453237448,0.06292461699246887,True,0.41661854676255194,0.06292461699246887,phase4c_base,False,,,,,,,
1694,433,156,0.230719932208837,0.0026588432956486,0.0741228636295342,0.9482122912180688,3.5063488483428955,0.0,1.0,0.665537622960552,0.1375,0.0135104364326375,0.75,0.8666666666666667,0.2975487443660438,True,0.4892239201535476,5,5,5.0,5,5,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,0.6,2.0,0.9966128688816556,0.325298941596164,False,0.230719932208837,0.9482122912180688,0.33446237703944803,0.12029893387499781,0.31382978723404253,0.29846806985479957,0.7015319301452004,0.665537622960552,True,0.29846806985479957,0.665537622960552,phase4c_base,False,,,,,,,
1266,315,229,0.5100999795960008,0.0304490677598449,0.1444535212333926,0.5439046326098324,1.5002386569976809,0.2686246973328449,1.0,0.5036848771702691,0.0714285714285714,0.0130624092888243,0.8571428571428571,0.9230769230769232,0.291825606745025,True,0.5209512736159742,4,2,2.5,4,2,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,9.0,0.2424299341779625,0.3252919919760627,False,0.5100999795960008,0.5439046326098324,0.4963151228297309,0.06813487783711718,0.1047142261159783,0.29324263288259783,0.7067573671174021,0.5036848771702691,True,0.29324263288259783,0.5036848771702691,phase4c_base,False,,,,,,,
820,196,1,0.3781769959668404,0.0306742013679468,0.0690535597483158,0.5414611136724612,1.8993523120880127,0.2711580867293684,0.0,0.2212106587024236,0.1005917159763313,0.2332413124663626,0.5384615384615384,0.2727272727272727,0.4923117130529559,True,0.4893322919199351,97,18,3.0,130,18,70.0,52.0,20.0,11.0,60.0,45.0,14.0,7.0,1.0,0.4615384615384615,80.0,0.3924738893779024,0.3249713694625015,False,0.3781769959668404,0.5414611136724612,0.7787893412975764,0.31498588833763586,0.8837088026700042,0.49271425144681236,0.5072857485531876,0.22121065870242362,True,0.49271425144681236,0.22121065870242362,phase4c_base,False,,,,,,,
1300,319,12,0.1303137891969902,0.0085824554371028,0.0258170217949231,0.8422746681400036,2.6803231239318848,0.0225635060989126,0.0,0.2362126158012751,0.0681236921646128,0.3687367933456638,0.1818181818181818,0.1,0.4193930470252475,True,0.7112287454915991,205,50,4.0,391,50,327.0,171.0,162.0,43.0,64.0,34.0,32.0,7.0,1.0,0.1636828644501279,111.0,0.6860743413049132,0.3248727030916973,False,0.1303137891969902,0.8422746681400036,0.7637873841987249,0.433187529623672,0.9800792657488527,0.4194147167497152,0.5805852832502848,0.23621261580127506,True,0.4194147167497152,0.23621261580127506,phase4c_base,False,,,,,,,
1856,494,317,0.516400211507254,0.0463329318859989,0.0915644679212294,0.3958742622493656,1.5064053535461426,0.4473630620412394,0.0,0.2307037740539399,0.0869872701555869,0.1366283483794795,0.5,0.5,0.4708764299627554,True,0.4299751642347471,47,12,3.0,101,12,39.0,19.0,20.0,7.0,62.0,28.0,22.0,5.0,1.0,0.6138613861386139,87.0,0.2447482601205806,0.3246135477258239,False,0.516400211507254,0.3958742622493656,0.7692962259460601,0.2364400656271407,0.761159783062161,0.47153930041591086,0.5284606995840891,0.23070377405393994,True,0.47153930041591086,0.23070377405393994,phase4c_base,False,,,,,,,
1807,481,319,0.2419976691802701,0.0119107218461624,0.0424688728494403,0.7880336894545393,3.822017192840576,0.0600159100318863,0.0,0.3533386366772955,0.2067932067932067,0.0601953093362028,0.5384615384615384,0.75,0.4089020969591764,True,0.7112287454915991,45,12,4.0,77,12,51.0,31.0,25.0,10.0,26.0,14.0,13.0,2.0,1.0,0.3376623376623376,49.0,1.0,0.3245741624536812,False,0.2419976691802701,0.7880336894545393,0.6466613633227045,0.21792923049418864,0.7583437630371297,0.4094844398853732,0.5905155601146268,0.3533386366772955,True,0.4094844398853732,0.3533386366772955,phase4c_base,False,,,,,,,
1896,509,481,0.1989104588968229,0.0135046036532995,0.0442171374863413,0.7633092108819514,1.229259967803955,0.077951585222979,0.0,0.0728363327235227,0.1634756995581738,0.068559201467936,0.5714285714285714,0.5555555555555556,0.403641633915765,True,0.446675580922816,34,5,4.0,97,5,70.0,25.0,21.0,4.0,27.0,9.0,9.0,1.0,1.0,0.2783505154639175,55.0,0.1405574129475891,0.3244768036535733,False,0.1989104588968229,0.7633092108819514,0.9271636672764773,0.22503896978604668,0.5883395911556112,0.4045600748428835,0.5954399251571165,0.07283633272352275,True,0.4045600748428835,0.07283633272352275,phase4c_base,False,,,,,,,
626,156,144,0.197500294678037,0.0080771721966032,0.0378521687591416,0.8508295672805247,2.958625555038452,0.0168776415382384,0.0,0.2691926043452164,0.0525252525252525,0.1174431256718165,0.6,0.5625,0.3781555789186839,True,0.4892239201535476,16,9,4.0,33,9,22.0,11.0,20.0,6.0,11.0,5.0,9.0,3.0,1.0,0.3333333333333333,35.0,0.7907001714974108,0.3243265654405575,False,0.197500294678037,0.8508295672805247,0.7308073956547836,0.18864551196625728,0.5790571547768044,0.37914109894787656,0.6208589010521235,0.2691926043452164,True,0.37914109894787656,0.2691926043452164,phase4c_base,False,,,,,,,
1744,462,16,0.0517317172225687,0.0063687602709978,0.037652129307638,0.8804032785363565,0.7336822152137756,0.0,0.0,0.0,0.2228464419475655,0.1707493301970045,0.3333333333333333,0.6666666666666666,0.3095706987791216,True,0.3237475492735773,64,11,4.0,178,11,163.0,59.0,67.0,10.0,15.0,5.0,5.0,1.0,1.0,0.0842696629213483,25.0,0.0,0.3241732476643914,False,0.0517317172225687,0.8804032785363565,1.0,0.313686058083783,0.7770129328327076,0.3100311040027262,0.6899688959972738,0.0,True,0.3100311040027262,0.0,phase4c_base,False,,,,,,,
159,24,227,0.0229314105250108,0.0034724713251408,0.0419718881211004,0.932907312576882,0.8291915655136108,0.0,0.0,0.0,0.1941489361702127,0.1557369987468671,0.75,0.5,0.2292811235238984,False,0.332159795197904,30,6,4.0,94,6,89.0,29.0,32.0,5.0,5.0,1.0,5.0,1.0,1.0,0.0531914893617021,9.0,0.0,0.3240333514747769,False,0.0229314105250108,0.932907312576882,1.0,0.25613202220134923,0.5988735919899875,0.2298916631493011,0.7701083368506989,0.0,True,0.2298916631493011,0.0,phase4c_base,False,,,,,,,
1787,474,88,0.296623430781706,0.0175809719933711,0.0473915719294532,0.7035478132858883,1.5837184190750122,0.1238222502744243,0.0,0.1325452701494466,0.0,0.0754344998187362,1.0,0.8095238095238095,0.337215939457125,True,0.5662756700833872,27,5,4.0,75,5,45.0,17.0,16.0,3.0,30.0,10.0,10.0,2.0,1.0,0.4,76.0,0.2738135601739155,0.3240026392653778,False,0.296623430781706,0.7035478132858883,0.8674547298505534,0.059934289342474384,0.5586149353358365,0.33807732998618295,0.661922670013817,0.13254527014944661,True,0.33807732998618295,0.13254527014944661,phase4c_base,False,,,,,,,
299,61,156,0.1345449997726552,0.0081002451824369,0.0420489548032805,0.8504370342855179,2.6180336475372314,0.0171372778410988,0.0,0.2265981103823345,0.1816037735849056,0.1917070127856666,0.5625,0.5384615384615384,0.3871689303087812,True,0.4892239201535476,46,32,4.0,53,32,41.0,35.0,38.0,24.0,12.0,11.0,11.0,8.0,1.0,0.2264150943396226,27.0,0.6626570533059052,0.3236203777935412,False,0.1345449997726552,0.8504370342855179,0.7734018896176655,0.2896639238213453,0.8606591572799333,0.38737514212359564,0.6126248578764044,0.22659811038233446,True,0.38737514212359564,0.22659811038233446,phase4c_base,False,,,,,,,
789,179,472,0.1416554953164578,0.0125410258682128,0.0426908420306507,0.7781620255972345,1.6669203042984009,0.0671086117369399,0.0,0.12406711068978,0.1358333333333333,0.3202353402541372,0.0,0.5238095238095238,0.4286004646888582,True,0.5564168064445675,85,66,5.0,100,66,79.0,68.0,79.0,53.0,21.0,17.0,21.0,13.0,1.0,0.21,53.0,0.3050927203324001,0.3233109620955225,False,0.1416554953164578,0.7781620255972345,0.87593288931022,0.4102573071983749,0.9448268669169795,0.42877029489960483,0.5712297051003952,0.12406711068978005,True,0.42877029489960483,0.12406711068978005,phase4c_base,False,,,,,,,
1696,433,179,0.1283156134664729,0.0063621190747653,0.0454459365680855,0.8805202249215538,2.8667662143707275,0.0,0.0,0.2520554340698882,0.2534435261707989,0.075985060690943,0.6363636363636364,0.8,0.3514247019597122,True,0.5564168064445675,33,10,3.0,33,10,25.0,25.0,8.0,8.0,8.0,8.0,2.0,2.0,1.0,0.2424242424242424,16.0,0.7561663022096647,0.3232196281422407,False,0.1283156134664729,0.8805202249215538,0.7479445659301118,0.21545181060774246,0.6902377972465582,0.35218877030393114,0.6478112296960689,0.2520554340698882,True,0.35218877030393114,0.2520554340698882,phase4c_base,False,,,,,,,
8,1,299,0.0434751239915711,0.0039534565294161,0.0655724442754937,0.9239760472294364,1.0457394123077393,0.0,0.0,0.0238547194599213,0.3066666666666667,0.0018181818181818,0.6666666666666666,0.9090909090909092,0.2467505042024945,False,0.4893322919199351,17,3,4.0,50,3,45.0,15.0,15.0,2.0,5.0,2.0,5.0,1.0,1.0,0.1,4.0,0.0715641583797643,0.323045876667952,False,0.0434751239915711,0.9239760472294364,0.9761452805400787,0.18088142522331382,0.39445139758030867,0.24750582665072854,0.7524941733492715,0.023854719459921347,True,0.24750582665072854,0.023854719459921347,phase4c_base,False,,,,,,,
1379,347,37,0.1569509385976316,0.0146527407710558,0.0428097374864268,0.7459812483001937,1.1574890613555908,0.0908713728300053,0.0,0.0681490070746452,0.0966850828729281,0.3333333333333333,0.5,0.6666666666666666,0.4089347775620137,True,0.3664855548951146,65,12,4.0,181,12,143.0,51.0,54.0,9.0,38.0,14.0,16.0,3.0,1.0,0.2099447513812154,71.0,0.1135756483939305,0.3227616908422724,False,0.1569509385976316,0.7459812483001937,0.9318509929253548,0.2993111592356208,0.7922403003754693,0.40950039653636455,0.5904996034636354,0.06814900707464522,True,0.40950039653636455,0.06814900707464522,phase4c_base,False,,,,,,,
1550,389,296,0.1727880281048753,0.0194433897752232,0.0451534350143723,0.6778238754542357,2.043682098388672,0.1447797141565256,0.0,0.197171121889543,0.327536231884058,0.3711812147222837,0.6,0.2727272727272727,0.4375497858810155,True,0.4313394877969873,100,15,4.0,276,15,216.0,80.0,72.0,11.0,60.0,20.0,20.0,4.0,1.0,0.217391304347826,113.0,0.4467336515121035,0.3226170063499006,False,0.1727880281048753,0.6778238754542357,0.802828878110457,0.443746865236524,0.8639966624947851,0.4380062728481058,0.5619937271518942,0.197171121889543,True,0.4380062728481058,0.197171121889543,phase4c_base,False,,,,,,,
82,12,6,0.2800877556899882,0.0105579977855086,0.1006242004286865,0.8096445492541471,0.9167490005493164,0.0447939410838615,1.0,0.3559550222246501,0.0,0.0283614685713199,1.0,0.6363636363636364,0.2766375178639274,True,0.4384383999003179,7,2,2.0,11,2,5.0,3.0,3.0,1.0,6.0,4.0,3.0,1.0,1.0,0.5454545454545454,5.0,0.0230711255900891,0.3221691116869064,False,0.2800877556899882,0.8096445492541471,0.6440449777753499,0.05077711418213373,0.17678347934918648,0.2776566801784522,0.7223433198215479,0.35595502222465014,True,0.2776566801784522,0.35595502222465014,phase4c_base,False,,,,,,,
1863,497,46,0.2039520381739899,0.0147000772591966,0.061304722454767,0.7452753398549177,1.4544044733047483,0.0914040421108637,0.0,0.1055343130573712,0.0851063829787234,0.1881408439670229,0.5714285714285714,0.5,0.4170358746632965,True,0.38931556663492,27,11,5.0,47,11,32.0,22.0,22.0,10.0,15.0,5.0,5.0,1.0,1.0,0.3191489361702128,26.0,0.2251988970612504,0.3219347086149087,False,0.2039520381739899,0.7452753398549177,0.8944656869426288,0.2518578804991979,0.6793909052982896,0.41790501602527164,0.5820949839747284,0.10553431305737115,True,0.41790501602527164,0.10553431305737115,phase4c_base,False,,,,,,,
1393,352,361,0.2537781703934222,0.0083543472845728,0.0546102013489792,0.8461260411252233,1.4108232259750366,0.0199966446704808,1.0,0.409603826700976,0.0555555555555555,0.0195121951219512,0.8888888888888888,0.8,0.2851126057556638,True,0.4224282781995627,6,2,4.5,12,2,6.0,3.0,3.0,1.0,6.0,3.0,3.0,1.0,1.0,0.5,15.0,0.2088148354324475,0.3218954728925889,False,0.2537781703934222,0.8461260411252233,0.5903961732990239,0.07641075075192458,0.15498539841468503,0.28622790342531984,0.7137720965746801,0.40960382670097606,True,0.28622790342531984,0.40960382670097606,phase4c_base,False,,,,,,,
790,179,488,0.1060275131696875,0.0090965795330703,0.043226439350266,0.8336583684826877,1.516520857810974,0.0283488552709125,0.0,0.0922999892200707,0.1970909090909091,0.1834006992519712,0.0,0.6666666666666666,0.3857313975542964,True,0.5564168064445675,45,26,2.0,125,26,105.0,38.0,105.0,21.0,20.0,7.0,20.0,5.0,1.0,0.16,30.0,0.2485511123893,0.3213276777249622,False,0.1060275131696875,0.8336583684826877,0.9077000107799293,0.3561327506903759,0.8475177304964538,0.385965890292723,0.614034109707277,0.09229998922007066,True,0.385965890292723,0.09229998922007066,phase4c_base,False,,,,,,,
913,230,8,0.1941442787871515,0.012552799618182,0.0464373497614217,0.7779788094669912,1.140449285507202,0.0672410997007801,0.0,0.0581369216360689,0.0708771929824561,0.0859480739761965,0.6,0.5625,0.3955670780709239,True,0.6230454517375743,38,12,3.0,95,12,69.0,30.0,28.0,9.0,26.0,8.0,13.0,3.0,1.0,0.2736842105263158,42.0,0.1071696652074269,0.3209201888872163,False,0.1941442787871515,0.7779788094669912,0.9418630783639311,0.18120510552814972,0.7379015435961619,0.3961525128281769,0.6038474871718231,0.05813692163606887,True,0.3961525128281769,0.05813692163606887,phase4c_base,False,,,,,,,
1555,390,22,0.1067017240402376,0.0121958177341908,0.0431175271041555,0.7835531720746831,1.29694926738739,0.0632240445517089,0.0,0.0764095902754696,0.2262521588946459,0.2815370156118348,0.3333333333333333,0.3333333333333333,0.3929828152777635,True,0.554682753323046,67,15,4.0,193,15,164.0,58.0,64.0,12.0,29.0,9.0,14.0,3.0,1.0,0.1502590673575129,49.0,0.1660047262747002,0.320884599661601,False,0.1067017240402376,0.7835531720746831,0.9235904097245304,0.411415918711013,0.8260325406758449,0.39347481739222834,0.6065251826077717,0.07640959027546956,True,0.39347481739222834,0.07640959027546956,phase4c_base,False,,,,,,,
916,230,79,0.3807603840748444,0.0292108426455091,0.0780737366094533,0.5575423285330857,1.0287319421768188,0.2546911651444877,0.0,0.1066204951478972,0.0391608391608391,0.0801709427664438,0.7692307692307693,0.5,0.4263628105332417,True,0.6230454517375743,24,12,3.0,55,12,27.0,13.0,17.0,8.0,28.0,11.0,13.0,4.0,1.0,0.509090909090909,47.0,0.0651703202992041,0.3208379808678021,False,0.3807603840748444,0.5575423285330857,0.8933795048521028,0.14765161232215018,0.678869420108469,0.42725244445688704,0.572747555543113,0.10662049514789718,True,0.42725244445688704,0.10662049514789718,phase4c_base,False,,,,,,,
740,172,4,0.1602629748785753,0.0135453458109016,0.0464707034611864,0.762687486936723,0.97280353307724,0.0784100496474202,0.0,0.0408514933991317,0.2403846153846154,0.0776209357652656,0.5,0.6,0.4025460777215159,True,0.3754804722325053,37,11,4.0,104,11,80.0,30.0,36.0,9.0,24.0,7.0,10.0,2.0,1.0,0.2307692307692307,48.0,0.0441444305499751,0.3206268418075219,False,0.1602629748785753,0.762687486936723,0.9591485066008683,0.26749065218942364,0.720796829370046,0.40321758477909053,0.5967824152209095,0.040851493399131744,True,0.40321758477909053,0.040851493399131744,phase4c_base,False,,,,,,,
1297,318,56,0.1910338908960936,0.0135342731983179,0.0632923852044249,0.762856404500927,1.0920076370239258,0.0782854514608231,0.0,0.0557479405364919,0.04,0.1666666666666666,0.75,0.8333333333333334,0.3634123135305036,True,0.5476821446904186,18,6,4.0,50,6,35.0,13.0,15.0,5.0,15.0,5.0,5.0,1.0,1.0,0.3,21.0,0.0889583701486525,0.320362350321733,False,0.1910338908960936,0.762856404500927,0.9442520594635081,0.14672347384715836,0.5301418439716312,0.36440002867394833,0.6355999713260516,0.0557479405364919,True,0.36440002867394833,0.0557479405364919,phase4c_base,False,,,,,,,
1482,381,58,0.2446969948652104,0.0099435297112601,0.0498387381426291,0.8196559546841848,3.4774813652038574,0.0378794385494404,0.0,0.3412132604536251,0.0,0.1068466730954676,1.0,0.6666666666666666,0.3475325248007077,True,0.5810507181516483,20,16,5.0,21,16,12.0,11.0,10.0,9.0,9.0,9.0,8.0,7.0,1.0,0.4285714285714285,24.0,0.9857603428114352,0.3203389256155239,False,0.2446969948652104,0.8196559546841848,0.6587867395463749,0.0943604229781867,0.6881518564872757,0.34816914784897757,0.6518308521510224,0.3412132604536251,True,0.34816914784897757,0.3412132604536251,phase4c_base,False,,,,,,,
