edge_id,src,dst,heldout_support_lcb,edge_action_mse,edge_action_mse_ucb,edge_policy_support_score,obs_goal_knn_distance,action_residual_score,low_support_flag,edge_ood_score,outgoing_mean_termination_bridge_coverage,incoming_mean_termination_bridge_coverage,outgoing_incompatible_fraction,incoming_incompatible_fraction,edge_proxy_score,certified_offline_binary,edge_bottleneck_score,num_unique_starts,num_unique_episodes,median_h,num_segments,num_episodes,train_num_segments,train_num_unique_starts,train_num_unique_terminations,train_num_episodes,heldout_num_segments,heldout_num_unique_starts,heldout_num_unique_terminations,heldout_num_episodes,heldout_support_binary,heldout_support_rate,num_policy_eval_samples,obs_goal_knn_distance_norm,edge_proxy_score_original,certified_offline_binary_original,support_reliability,policy_reliability,behavior_reliability,compatibility_reliability,diversity_reliability,calibrated_edge_reliability_score,calibrated_edge_risk_score,calibrated_edge_ood_score,calibrated_certified_binary,edge_proxy_score_calibrated_input,edge_ood_score_calibrated_input,certification_source,is_repair_edge,bank_edge_id,repair_support_proxy_lcb,repair_score,repair_reason,repair_support_rank,repair_diversity_rank,repair_endpoint_familiarity,direct_edge_policy_support_score
26,8,7,0.1204161228961381,0.018128555138241,0.0429540803657885,0.6958848325839484,10.701534271240234,0.2822087689213297,0.0,0.2595424400041863,0.260858189429618,0.3485572328079431,0.3333333333333333,0.5714285714285714,0.3822248305673386,True,0.5426091782944411,382,50,7.0,1911,50,1653.0,325.0,285.0,41.0,258.0,57.0,49.0,9.0,1.0,0.1350078492935635,113.0,0.4964185510912296,0.2919191971569773,False,0.1204161228961381,0.6958848325839484,0.7404575599958136,0.4084895917462849,0.8903452685421995,0.3835349494671054,0.6164650505328946,0.25954244000418636,True,0.3835349494671054,0.25954244000418636,phase4c_base,False,,,,,,,,
307,217,218,0.160713026178076,0.0239718460347276,0.0574838103574648,0.6191319140422423,10.35244846343994,0.3959519851422508,0.0,0.2593540084625161,0.1875427789185489,0.4895027665960345,0.3333333333333333,0.1666666666666666,0.4077639629779758,True,0.8816696613244259,187,24,7.0,974,24,795.0,152.0,164.0,20.0,179.0,35.0,30.0,4.0,1.0,0.1837782340862423,82.0,0.3821100402452975,0.2917939383891098,False,0.160713026178076,0.6191319140422423,0.7406459915374839,0.5038770480662607,0.6281969309462916,0.4114988193387571,0.5885011806612429,0.2593540084625161,True,0.4114988193387571,0.2593540084625161,phase4c_base,False,,,,,,,,
33,9,8,0.163369708323357,0.0226322783999675,0.0442526790484435,0.6359434924111873,9.975086212158203,0.3698764852531945,0.0,0.2094729546081426,0.2570964184129564,0.3075018113919931,0.4285714285714285,0.3333333333333333,0.4212701955339959,True,0.8979178206761399,466,59,7.0,2461,59,2023.0,371.0,363.0,47.0,438.0,95.0,76.0,12.0,1.0,0.1779764323445753,186.0,0.2585423785712336,0.2916434585723797,False,0.163369708323357,0.6359434924111873,0.7905270453918574,0.41803898734403616,0.9322250639386189,0.42209863435452466,0.5779013656454753,0.20947295460814264,True,0.42209863435452466,0.20947295460814264,phase4c_base,False,,,,,,,,
409,252,233,0.1745011376529218,0.012596743258958,0.0575001808146421,0.7772953654144917,9.410049438476562,0.1745286814800113,1.0,0.4160163936061216,0.1655235482395976,0.1367243356018349,0.4444444444444444,0.5,0.3592669793331393,True,1.1940024538182468,69,14,8.0,243,14,189.0,55.0,53.0,11.0,54.0,14.0,14.0,3.0,1.0,0.2222222222222222,24.0,0.0735204993383532,0.2916122137090473,False,0.1745011376529218,0.7772953654144917,0.5839836063938784,0.2824178787469617,0.4427749360613811,0.3620208350855222,0.6379791649144778,0.41601639360612164,True,0.3620208350855222,0.41601639360612164,phase4c_base,False,,,,,,,,
198,178,158,0.1382674366230085,0.0157917621063775,0.0481330545196856,0.729179578347283,10.267026901245115,0.2367216693065209,0.0,0.1969534433882497,0.0254110612855007,0.3464929340075198,0.5,0.3333333333333333,0.3671542378749741,True,0.5668323279398094,128,14,7.0,669,14,559.0,108.0,95.0,12.0,110.0,20.0,20.0,2.0,1.0,0.1644245142002989,58.0,0.3541386608582283,0.2915559033438653,False,0.1382674366230085,0.729179578347283,0.8030465566117503,0.3293508746415151,0.4977621483375959,0.37065082297205326,0.6293491770279467,0.19695344338824972,True,0.37065082297205326,0.19695344338824972,phase4c_base,False,,,,,,,,
14,6,5,0.1328681191836827,0.0192069248736111,0.047839719318378,0.6810370987309076,10.35824203491211,0.3031998926132985,0.0,0.2290690146210036,0.3024577572964669,0.2527138165814739,0.4,0.1666666666666666,0.3916043198820221,True,0.4942256235210543,222,32,7.0,1302,32,1105.0,191.0,227.0,28.0,197.0,31.0,38.0,4.0,1.0,0.151305683563748,90.0,0.3840071512497124,0.2900686332184391,False,0.1328681191836827,0.6810370987309076,0.7709309853789964,0.4460229597673145,0.7078005115089514,0.39439011459597884,0.6056098854040212,0.2290690146210036,True,0.39439011459597884,0.2290690146210036,phase4c_base,False,,,,,,,,
215,203,205,0.1034939602235132,0.0057068755850195,0.1104053312742303,0.8921352684093817,10.327083587646484,0.0404132108568533,1.0,0.4714058320472507,0.1890756302521008,0.0904913722876397,0.5714285714285714,0.5,0.2896586353182844,True,0.5395771851089068,18,9,10.0,34,9,27.0,14.0,14.0,6.0,7.0,4.0,5.0,3.0,1.0,0.2058823529411764,2.0,0.3738042852848988,0.2898542816614688,False,0.1034939602235132,0.8921352684093817,0.5285941679527493,0.25475376882872564,0.27845268542199486,0.29166504353167183,0.7083349564683281,0.47140583204725073,True,0.29166504353167183,0.47140583204725073,phase4c_base,False,,,,,,,,
504,326,347,0.1278015041834678,0.0130001340562907,0.0749810957676511,0.7710495185200261,9.667242050170898,0.1823809290397093,1.0,0.4467064721938745,0.3911290322580645,0.1253665296305168,0.0,0.2,0.3624297516039931,True,0.4416835907527695,79,16,8.0,248,16,206.0,62.0,61.0,13.0,42.0,17.0,16.0,3.0,1.0,0.1693548387096774,13.0,0.1577384875419141,0.2894143661988656,False,0.1278015041834678,0.7710495185200261,0.5532935278061255,0.4821026891128711,0.4763427109974424,0.3650801538443166,0.6349198461556834,0.4467064721938745,True,0.3650801538443166,0.4467064721938745,phase4c_base,False,,,,,,,,
81,31,9,0.2161078603913138,0.0120094108860939,0.1638898784584888,0.7864798176952066,11.044685363769531,0.1630958991209481,1.0,0.5906265441233219,0.2058823529411765,0.0469454011806236,0.5,0.5,0.3279756453454683,True,0.8979178206761399,12,7,10.0,17,7,10.0,7.0,7.0,4.0,7.0,5.0,5.0,3.0,1.0,0.4117647058823529,2.0,0.6087837332490179,0.2886072104649353,False,0.2161078603913138,0.7864798176952066,0.40937345587667806,0.25140990141688935,0.229539641943734,0.32970449411146746,0.6702955058885325,0.5906265441233219,True,0.32970449411146746,0.5906265441233219,phase4c_base,False,,,,,,,,
231,205,224,0.13161806468061,0.015190709235511,0.0655617795209607,0.7379979850202759,9.988715171813965,0.2250218090972215,1.0,0.4960090015610403,0.2619047619047619,0.3791689905186838,0.3333333333333333,0.5,0.3462977679679263,True,0.6191565157353949,69,15,8.0,287,15,238.0,56.0,71.0,13.0,49.0,13.0,13.0,2.0,1.0,0.1707317073170731,23.0,0.2630051955858991,0.2885530964645673,False,0.13161806468061,0.7379979850202759,0.5039909984389597,0.4324116608705625,0.45364450127877237,0.3489323905900201,0.6510676094099799,0.49600900156104033,True,0.3489323905900201,0.49600900156104033,phase4c_base,False,,,,,,,,
320,221,241,0.1252090263318243,0.0257475807164342,0.0613579915537616,0.5975295057850573,9.764249801635742,0.4305177422524747,0.0,0.2066738396362135,0.2695780903034789,0.5219137655062025,0.4,0.25,0.3882849029107434,True,1.1119894608452026,267,29,7.0,1351,29,1158.0,230.0,215.0,25.0,193.0,37.0,34.0,4.0,1.0,0.1428571428571428,78.0,0.1895037766561663,0.2878242638855937,False,0.1252090263318243,0.5975295057850573,0.7933261603637864,0.5168447555463511,0.7116368286445013,0.39115670765688315,0.6088432923431168,0.20667383963621355,True,0.39115670765688315,0.20667383963621355,phase4c_base,False,,,,,,,,
106,46,67,0.1724924916302856,0.0223617811608029,0.0651141653191163,0.6393932346341237,9.868160247802734,0.3646110917435256,0.0,0.1960468173578691,0.2894736842105263,0.1756517235284085,0.2,0.2,0.4175112392719268,True,1.1664980998843535,185,33,8.0,570,33,454.0,154.0,107.0,27.0,116.0,31.0,35.0,6.0,1.0,0.2035087719298245,47.0,0.2235293603300818,0.2877228260804579,False,0.1724924916302856,0.6393932346341237,0.8039531826421309,0.4313353255827465,0.6911764705882353,0.4208746011259972,0.5791253988740028,0.1960468173578691,True,0.4208746011259972,0.1960468173578691,phase4c_base,False,,,,,,,,
260,209,227,0.0513666006710006,0.0033252453431487,0.1163485283880155,0.9356583246978768,11.398122787475586,0.0,1.0,0.5748390617497924,0.2909090909090909,0.1476658463415126,0.4,0.3333333333333333,0.2256930440750632,False,1.2040851850136032,7,4,10.0,11,4,9.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,0.1818181818181818,1.0,0.7245171852493771,0.2876177252278444,False,0.0513666006710006,0.9356583246978768,0.4251609382502076,0.3726688388672859,0.125,0.22755898799574117,0.7724410120042589,0.5748390617497924,True,0.22755898799574117,0.5748390617497924,phase4c_base,False,,,,,,,,
357,230,209,0.2592286941445761,0.0356340761319166,0.0614752294389181,0.4903276084360246,9.457347869873049,0.6229643969939835,0.0,0.2373242722959618,0.2094985306664138,0.3956397669907363,0.1428571428571428,0.1666666666666666,0.4685100847243966,True,1.2040851850136032,425,39,8.0,1507,39,1083.0,303.0,299.0,31.0,424.0,122.0,91.0,8.0,1.0,0.2813536828135368,205.0,0.0890084198939022,0.2875711627247567,False,0.2592286941445761,0.4903276084360246,0.7626757277040381,0.5057103627904777,0.8535805626598465,0.47051665237338064,0.5294833476266194,0.23732427229596187,True,0.47051665237338064,0.23732427229596187,phase4c_base,False,,,,,,,,
87,32,10,0.1198958012424731,0.0068201816757209,0.0640482450771781,0.8724903950416345,11.602954864501951,0.0620843919837168,1.0,0.6178913512999332,0.3191489361702128,0.0733278223364012,0.4,0.5714285714285714,0.3051504379191253,True,0.6435638621308869,29,15,10.0,47,15,37.0,23.0,22.0,12.0,10.0,6.0,6.0,3.0,1.0,0.2127659574468085,8.0,0.7915896619160829,0.2871639797301477,False,0.1198958012424731,0.8724903950416345,0.3821086487000668,0.3176831677073211,0.38427109974424556,0.3069681451606981,0.693031854839302,0.6178913512999332,True,0.3069681451606981,0.6178913512999332,phase4c_base,False,,,,,,,,
191,166,187,0.1830647960994073,0.0309669345746094,0.0665416351029193,0.5383003024832558,9.470732688903809,0.5321156440069252,0.0,0.2085023122713025,0.3321223709369024,0.396122068685424,0.0,0.0,0.4410773174007788,True,1.141922868998979,282,32,8.0,1046,32,830.0,215.0,209.0,24.0,216.0,67.0,63.0,8.0,1.0,0.2065009560229445,94.0,0.0933912928069826,0.286690221919842,False,0.1830647960994073,0.5383003024832558,0.7914976877286974,0.6034254053411765,0.7365728900255755,0.44414277011653946,0.5558572298834605,0.20850231227130256,True,0.44414277011653946,0.20850231227130256,phase4c_base,False,,,,,,,,
110,47,27,0.0882815121330476,0.007807464764008,0.0439191012345861,0.855431468956337,9.142610549926758,0.081302458612886,1.0,0.360434152870962,0.2561576354679803,0.0513298956458136,0.4285714285714285,0.5,0.3036630238502006,True,1.2483050882681392,80,11,7.0,435,11,385.0,70.0,81.0,10.0,50.0,10.0,8.0,1.0,1.0,0.1149425287356321,23.0,0.0,0.2866473833644033,False,0.0882815121330476,0.855431468956337,0.639565847129038,0.28698907914472577,0.4258312020460358,0.3061060044451998,0.6938939955548002,0.36043415287096203,True,0.3061060044451998,0.36043415287096203,phase4c_base,False,,,,,,,,
265,210,209,0.1535876568612831,0.0248312857381046,0.0581360565555644,0.6085807239696845,9.98519515991211,0.4126815024197209,0.0,0.2248446888157391,0.19577947188156,0.4543532275860557,0.1428571428571428,0.1428571428571428,0.4188473942739383,True,1.2040851850136032,300,37,6.0,1293,37,1069.0,243.0,255.0,29.0,224.0,57.0,55.0,8.0,1.0,0.1732405259087393,86.0,0.2618525640274965,0.2865380810006063,False,0.1535876568612831,0.6085807239696845,0.7751553111842608,0.5278525360096655,0.7838874680306905,0.4212851715024784,0.5787148284975216,0.22484468881573916,True,0.4212851715024784,0.22484468881573916,phase4c_base,False,,,,,,,,
445,293,313,0.1814151960120733,0.0247618825939883,0.0659767481881837,0.6094260588367756,9.85006332397461,0.4113305279487455,0.0,0.2096446772496076,0.1438467807660961,0.3728844569397182,0.0,0.1666666666666666,0.4314197515341225,True,1.0310349539355537,191,37,6.0,818,37,648.0,144.0,173.0,27.0,170.0,47.0,53.0,10.0,1.0,0.2078239608801956,56.0,0.2176035038000774,0.2861025521014827,False,0.1814151960120733,0.6094260588367756,0.7903553227503923,0.4866571181182547,0.7279411764705883,0.43431519503033655,0.5656848049696634,0.20964467724960767,True,0.43431519503033655,0.20964467724960767,phase4c_base,False,,,,,,,,
489,316,318,0.0974588057392146,0.0030025728046894,0.1104022175270758,0.9417160753068298,9.674420356750488,0.0,1.0,0.3866963438325025,0.0,0.0317829457364341,1.0,0.6666666666666666,0.2032221474072678,False,0.3489044765671307,8,5,10.0,11,5,8.0,6.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,0.2727272727272727,1.0,0.1600890314975076,0.2860070050781279,False,0.0974588057392146,0.9417160753068298,0.6133036561674975,0.05146434504945642,0.15760869565217392,0.2046561220713219,0.7953438779286781,0.3866963438325025,True,0.2046561220713219,0.3866963438325025,phase4c_base,False,,,,,,,,
426,273,272,0.3161907680879152,0.0529309002305602,0.0749341113774707,0.346934941664744,9.871784210205078,0.9596576128956926,0.0,0.39479121449456,0.2719798657718121,0.6773052659901818,0.0,0.0,0.4741441656490917,True,0.8389728572309009,593,41,7.0,2980,41,1988.0,406.0,403.0,26.0,992.0,187.0,229.0,15.0,1.0,0.3328859060402684,420.0,0.2247160305879874,0.2860061814613327,False,0.3161907680879152,0.346934941664744,0.60520878550544,0.688943078839607,0.895460358056266,0.47561628200639433,0.5243837179936057,0.39479121449456,True,0.47561628200639433,0.39479121449456,phase4c_base,False,,,,,,,,
142,87,67,0.0851463924739848,0.0060109626090921,0.0428665743288897,0.8867259987925354,10.26806640625,0.0463324499879828,1.0,0.4669371659470807,0.2454183266932271,0.0794923362613831,0.6,0.5,0.2905516292100198,True,0.9820359200257924,101,13,7.0,502,13,447.0,94.0,84.0,11.0,55.0,7.0,18.0,2.0,1.0,0.1095617529880478,17.0,0.3544790478532592,0.2858737063281075,False,0.0851463924739848,0.8867259987925354,0.5330628340529193,0.2703791766478833,0.4648337595907928,0.29314862355881605,0.7068513764411839,0.4669371659470807,True,0.29314862355881605,0.4669371659470807,phase4c_base,False,,,,,,,,
430,281,260,0.2198888525551793,0.013803654682124,0.0502138592362211,0.7587574683871688,9.501893997192385,0.1980219474146591,1.0,0.4338723476771319,0.0888157894736842,0.0443003111653942,0.3333333333333333,0.6,0.3531979751043008,True,0.934839852702454,79,15,8.0,304,15,223.0,62.0,61.0,13.0,81.0,17.0,17.0,2.0,1.0,0.2664473684210526,40.0,0.1035950956167367,0.2855071568344171,False,0.2198888525551793,0.7587574683871688,0.5661276523228681,0.18840813898844064,0.46771099744245526,0.35586241646539063,0.6441375835346094,0.4338723476771319,True,0.35586241646539063,0.4338723476771319,phase4c_base,False,,,,,,,,
21,7,8,0.1735397030207567,0.0233788732260179,0.0464317169948204,0.6265181939028988,10.537221908569336,0.3844094082640827,0.0,0.2756745684328594,0.2151529868868382,0.3413659694995003,0.5714285714285714,0.4285714285714285,0.405981264161104,True,0.5426091782944411,347,42,7.0,2059,42,1668.0,281.0,317.0,34.0,391.0,66.0,75.0,8.0,1.0,0.1898980087421078,169.0,0.4426142970344958,0.2854557781745203,False,0.1735397030207567,0.6265181939028988,0.7243254315671406,0.3730009907447762,0.8475063938618925,0.40770818906572615,0.5922918109342739,0.2756745684328594,True,0.40770818906572615,0.2756745684328594,phase4c_base,False,,,,,,,,
491,317,316,0.2048332371005536,0.0297890899068527,0.0533016282195101,0.5511315237972637,9.865550994873049,0.5091881801697475,0.0,0.2439543793047124,0.3226726726726727,0.2959198079909643,0.6666666666666666,0.6666666666666666,0.4099750469853616,True,0.5899983588744228,413,48,7.0,2220,48,1728.0,324.0,295.0,37.0,492.0,89.0,89.0,11.0,1.0,0.2216216216216216,207.0,0.2226749577443898,0.2847365621152929,False,0.2048332371005536,0.5511315237972637,0.7560456206952876,0.3210899356524163,0.899616368286445,0.4112556267765442,0.5887443732234559,0.24395437930471242,True,0.4112556267765442,0.24395437930471242,phase4c_base,False,,,,,,,,
308,217,235,0.1102369693153185,0.0049745053402148,0.0740940751359124,0.9052989061234534,11.176048278808594,0.0261571779835482,1.0,0.5593186114639211,0.1510416666666666,0.0986743741073112,0.6666666666666666,0.5,0.2783514607439018,True,0.7237432083932548,18,8,10.0,32,8,25.0,14.0,14.0,6.0,7.0,4.0,4.0,2.0,1.0,0.21875,4.0,0.6517986564082152,0.2847242024941691,False,0.1102369693153185,0.9052989061234534,0.44068138853607886,0.22808808640796077,0.26694373401534527,0.27999096274262747,0.7200090372573725,0.5593186114639211,True,0.27999096274262747,0.5593186114639211,phase4c_base,False,,,,,,,,
457,303,305,0.0523677919594958,0.0090454760938882,0.1954565834943895,0.8345108602557385,9.145870208740234,0.1054011031734682,1.0,0.368467034391156,0.22,0.28125,0.4,0.5,0.2593090005414605,True,0.5022402655473627,14,9,10.0,20,9,17.0,11.0,11.0,6.0,3.0,3.0,3.0,3.0,1.0,0.15,1.0,0.0,0.2845786714214043,False,0.0523677919594958,0.8345108602557385,0.631532965608844,0.3712731474265275,0.26694373401534527,0.261015058560482,0.738984941439518,0.368467034391156,True,0.261015058560482,0.368467034391156,phase4c_base,False,,,,,,,,
374,232,230,0.210157827254603,0.01219654464736,0.0546475326386254,0.7835417806550977,11.491654396057127,0.1667385717598754,1.0,0.6406275931736186,0.2403846153846154,0.0537153691493464,0.3333333333333333,0.4285714285714285,0.3542323551450438,True,1.0962254186468878,54,23,10.0,104,23,74.0,39.0,40.0,17.0,30.0,15.0,15.0,6.0,1.0,0.2884615384615384,26.0,0.7551442077609803,0.2844729042344048,False,0.210157827254603,0.7835417806550977,0.3593724068263814,0.3017133533568664,0.5,0.3568625341949939,0.6431374658050061,0.6406275931736186,True,0.3568625341949939,0.6406275931736186,phase4c_base,False,,,,,,,,
248,207,226,0.2547263473479613,0.0388701519415039,0.0709609257470357,0.45959802104822,9.489479064941406,0.6859565835952868,0.0,0.2618287989112521,0.3059485530546624,0.4025815155275385,0.0,0.1,0.4659497261091566,True,1.3972225133438927,324,37,8.0,1244,37,897.0,235.0,264.0,29.0,347.0,89.0,103.0,8.0,1.0,0.2789389067524115,145.0,0.0995298131384695,0.2844400722207454,False,0.2547263473479613,0.45959802104822,0.7381712010887479,0.5801308322926351,0.7947570332480818,0.468444169077571,0.531555830922429,0.2618287989112521,True,0.468444169077571,0.2618287989112521,phase4c_base,False,,,,,,,,
96,33,12,0.0354734213784425,0.0172590278334131,0.0763318113630466,0.7080924911039306,9.344878196716309,0.2652828903376539,0.0,0.1058209995924852,0.2289855072463768,0.4541886776478752,0.0,0.0,0.286640540789576,True,0.586989255123132,173,31,8.0,690,31,656.0,163.0,160.0,29.0,34.0,10.0,10.0,2.0,1.0,0.0492753623188405,19.0,0.0521801084398018,0.2843524344127328,False,0.0354734213784425,0.7080924911039306,0.8941790004075147,0.5844545255596247,0.6665601023017902,0.2890732406009951,0.710926759399005,0.10582099959248525,True,0.2890732406009951,0.10582099959248525,phase4c_base,False,,,,,,,,
267,210,229,0.205192053758121,0.036431723052547,0.0697598306522875,0.48256750509769,9.586376190185549,0.6384910801197156,0.0,0.2565833192338022,0.2189998806540159,0.6105493524198498,0.1428571428571428,0.0,0.4499987730527606,True,0.665031004775942,313,43,8.0,1197,43,924.0,240.0,311.0,34.0,273.0,73.0,88.0,9.0,1.0,0.2280701754385964,126.0,0.1312588775816909,0.2841436644165617,False,0.205192053758121,0.48256750509769,0.7434166807661978,0.620602818405513,0.8308823529411764,0.4519838726133125,0.5480161273866875,0.2565833192338022,True,0.4519838726133125,0.2565833192338022,phase4c_base,False,,,,,,,,
346,227,207,0.1984009639123377,0.0308815627933371,0.0586368257348729,0.5392202007069193,10.147899627685549,0.5304538302878338,0.0,0.2818613805051768,0.2170206819452207,0.4948487016150829,0.0,0.0,0.4528118729423749,True,1.3972225133438927,455,46,6.0,1789,46,1401.0,340.0,294.0,35.0,388.0,115.0,86.0,11.0,1.0,0.2168809390721073,154.0,0.3151303112276965,0.2841272460825235,False,0.1984009639123377,0.5392202007069193,0.7181386194948232,0.5966026246842632,0.8970588235294117,0.4542313916553904,0.5457686083446096,0.28186138050517684,True,0.4542313916553904,0.28186138050517684,phase4c_base,False,,,,,,,,
205,186,207,0.1461858926200788,0.0211614152416586,0.0596070540278617,0.6549290925648223,9.448707580566406,0.3412452380312725,0.0,0.14247479540167,0.174757281553398,0.2584613703258463,0.375,0.1666666666666666,0.3920132759933749,True,1.3972225133438927,125,26,8.0,515,26,424.0,96.0,117.0,19.0,91.0,29.0,37.0,7.0,1.0,0.1766990291262136,55.0,0.0861791481737378,0.2840274704652357,False,0.1461858926200788,0.6549290925648223,0.85752520459833,0.3974220680388897,0.6007033248081841,0.3954360632009417,0.6045639367990583,0.14247479540166996,True,0.3954360632009417,0.14247479540166996,phase4c_base,False,,,,,,,,
88,32,11,0.0377863042089369,0.0135488590274594,0.0658884871860887,0.7626338990932522,9.42149257659912,0.1930621948105071,0.0,0.0901099205430069,0.2383997077091706,0.2451194596068946,0.4285714285714285,0.2857142857142857,0.2811134302474708,True,0.5472985106568845,228,45,8.0,782,45,742.0,210.0,201.0,42.0,40.0,18.0,10.0,3.0,1.0,0.0511508951406649,19.0,0.0772675668185135,0.2832456160888563,False,0.0377863042089369,0.7626338990932522,0.9098900794569931,0.3942294702438356,0.79923273657289,0.28240896284419514,0.7175910371558049,0.09010992054300693,True,0.28240896284419514,0.09010992054300693,phase4c_base,False,,,,,,,,
284,214,212,0.0889400396289613,0.0060330424457788,0.113681860041942,0.8863345099342134,11.35037899017334,0.0467622474570585,1.0,0.5852152255406077,0.2023809523809523,0.2002265910276473,0.4285714285714285,0.5,0.2601232025326717,True,0.5858748306458231,7,5,10.0,12,5,9.0,6.0,6.0,4.0,3.0,1.0,3.0,1.0,1.0,0.25,2.0,0.7088834291647644,0.2832156006186477,False,0.0889400396289613,0.8863345099342134,0.4147847744593923,0.32839200092292237,0.1489769820971867,0.26206180011636104,0.737938199883639,0.5852152255406077,True,0.26206180011636104,0.5852152255406077,phase4c_base,False,,,,,,,,
520,346,367,0.190204594837192,0.0147716198241271,0.0597901297935857,0.7442097242176299,9.26845359802246,0.2168639784536025,1.0,0.4146729241874697,0.17578125,0.0773557095925517,0.3333333333333333,0.3333333333333333,0.3640083152308228,True,0.4287786546538285,62,11,8.0,256,11,195.0,49.0,52.0,9.0,61.0,13.0,13.0,2.0,1.0,0.23828125,28.0,0.0271547941088066,0.2831911587406739,False,0.190204594837192,0.7442097242176299,0.5853270758125303,0.2904806130034336,0.399616368286445,0.3667523028427127,0.6332476971572873,0.4146729241874697,True,0.3667523028427127,0.4146729241874697,phase4c_base,False,,,,,,,,
395,236,216,0.089582005777902,0.0183946401812136,0.0715603621156142,0.6921913781189094,9.893882751464844,0.2873882763448236,0.0,0.1731134990842868,0.2838574423480083,0.2842938824673001,0.5,0.0,0.3551943090167589,True,0.6119887066641122,211,29,5.0,795,29,708.0,179.0,165.0,23.0,87.0,32.0,18.0,6.0,1.0,0.1094339622641509,25.0,0.2319522209080371,0.2829939983199357,False,0.089582005777902,0.6921913781189094,0.8268865009157131,0.4615807045422725,0.6847826086956521,0.35777126251798785,0.6422287374820121,0.17311349908428686,True,0.35777126251798785,0.17311349908428686,phase4c_base,False,,,,,,,,
280,213,215,0.1807467091569529,0.0127252096509827,0.0962931165079771,0.7753008022324528,10.38330364227295,0.1770293580446448,1.0,0.523080986230356,0.25,0.0509844960022439,0.4285714285714285,0.5,0.3412951119236959,True,0.6704601283040799,24,14,10.0,40,14,28.0,15.0,15.0,8.0,12.0,9.0,9.0,6.0,1.0,0.3,7.0,0.3922136006464233,0.2826792753097058,False,0.1807467091569529,0.7753008022324528,0.47691901376964396,0.28393810442323203,0.3529411764705882,0.3436521476726116,0.6563478523273885,0.523080986230356,True,0.3436521476726116,0.523080986230356,phase4c_base,False,,,,,,,,
565,388,367,0.1023826859303499,0.0093832135666161,0.0694219953976233,0.828892943647714,9.715837478637695,0.1119753687828518,1.0,0.4285421599733288,0.2536231884057971,0.1011050867099871,0.3333333333333333,0.6,0.2960725926462036,True,0.4336919767195041,21,6,9.0,69,6,57.0,15.0,15.0,4.0,12.0,6.0,6.0,2.0,1.0,0.1739130434782608,10.0,0.1736511111371346,0.2822395689806997,False,0.1023826859303499,0.828892943647714,0.5714578400266712,0.30756171201491006,0.24008951406649615,0.2977064584840485,0.7022935415159515,0.4285421599733288,True,0.2977064584840485,0.4285421599733288,phase4c_base,False,,,,,,,,
11,5,7,0.1170566853105123,0.0098960797768086,0.0894958914082733,0.820434176317886,9.611099243164062,0.1219586219310732,1.0,0.420437696308285,0.2539682539682539,0.0562860457226654,0.5,0.6666666666666666,0.3082003466252708,True,0.5426091782944411,26,13,10.0,42,13,33.0,21.0,20.0,11.0,9.0,5.0,5.0,2.0,1.0,0.2142857142857142,6.0,0.1393544669937817,0.2819345873578342,False,0.1170566853105123,0.820434176317886,0.579562303691715,0.25423672519053614,0.3510230179028133,0.3101193449719982,0.6898806550280018,0.420437696308285,True,0.3101193449719982,0.420437696308285,phase4c_base,False,,,,,,,,
509,332,353,0.2089257844535967,0.0322039268910884,0.0819461836844438,0.5251462216074374,9.140804290771484,0.5561944528510124,0.0,0.1853981509503375,0.291015625,0.3009218016100748,0.0,0.2,0.4414225760056785,True,1.119329782732733,150,35,8.0,512,35,387.0,117.0,133.0,28.0,125.0,33.0,43.0,7.0,1.0,0.244140625,50.0,0.0,0.2817681078296436,False,0.2089257844535967,0.5251462216074374,0.8146018490496625,0.5161122377686211,0.6806265984654731,0.44471570108272684,0.5552842989172732,0.18539815095033751,True,0.44471570108272684,0.18539815095033751,phase4c_base,False,,,,,,,,
545,372,353,0.1201932950917325,0.0114079306035169,0.0905323409659967,0.7959979949321876,9.834884643554688,0.1513877190823822,1.0,0.4546736493972387,0.375,0.0264150943396226,0.3333333333333333,0.8,0.3143572524198928,True,0.8635553308620566,40,10,9.0,104,10,85.0,31.0,26.0,7.0,19.0,9.0,9.0,3.0,1.0,0.1826923076923076,7.0,0.2126332291093338,0.2815508610105877,False,0.1201932950917325,0.7959979949321876,0.5453263506027612,0.29491230974690014,0.3523017902813299,0.31630629055701487,0.6836937094429851,0.45467364939723875,True,0.31630629055701487,0.45467364939723875,phase4c_base,False,,,,,,,,
222,204,206,0.2030499192693116,0.0123553373074779,0.1381385685698465,0.7810573142203668,11.401751518249512,0.1698295676034927,1.0,0.6318449948396698,0.1790123456790123,0.1122213073675719,0.5555555555555556,0.5,0.3227573898376275,True,1.067174264901552,14,10,10.0,18,10,11.0,9.0,9.0,7.0,7.0,5.0,5.0,3.0,1.0,0.3888888888888889,3.0,0.7257054169155168,0.2814760277945261,False,0.2030499192693116,0.7810573142203668,0.3681550051603302,0.2622279569645022,0.2774936061381074,0.3251506790077145,0.6748493209922855,0.6318449948396698,True,0.3251506790077145,0.6318449948396698,phase4c_base,False,,,,,,,,
