env,seed,variant,fallback_mode,task_id,episode_id,success,primary_failure_type,first_failure_step,first_failed_subgoal_idx,subgoal_reach_rate,edge_fail_position,initial_goal_dist_phi,best_goal_dist_phi,final_goal_dist_phi,mean_plan_edges,last_plan_edges,replans,local_drift_score,progress_stall_count,oscillation_score
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,24,1,,15,,0.9,,50.02029037475586,1.705513596534729,5.232885837554932,1.2924528301886793,1.0,106.0,2.708780059736632,39,0.9895800948694073
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,25,1,,16,,0.7983193277310925,,57.374488830566406,1.1701749563217163,2.2792892456054688,1.7407407407407407,1.0,81.0,1.729714316062113,18,0.9786918515792884
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,26,1,,15,,0.6923076923076923,,57.01070785522461,1.1593265533447266,2.753117084503174,3.227272727272727,1.0,22.0,4.359589600696553,14,0.98123357707028
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,27,1,,15,,0.5894736842105263,,19.60108184814453,1.9074828624725344,2.583134174346924,3.6595744680851054,1.0,47.0,1.105664536037029,23,0.9848296027325714
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,28,1,,30,,0.6835443037974683,,53.43791198730469,0.5351730585098267,0.8393080830574036,3.042553191489361,1.0,47.0,2.9837386999924345,22,0.9491944909671381
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,29,1,,15,,0.7692307692307693,,49.93041610717773,2.167332887649536,2.167332887649536,2.05,1.0,40.0,4.025185147124816,13,0.9665702364401586
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,30,1,,15,,0.6557377049180327,,57.83229064941406,4.016550540924072,4.479197978973389,2.833333333333333,1.0,30.0,1.3254685221335942,13,0.9788820266482652
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,31,1,,15,,0.7752808988764045,,57.11873626708984,1.601683497428894,2.977956533432007,2.333333333333333,1.0,57.0,3.3457439289939965,26,0.9798018998708293
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,32,1,,15,,0.6046511627906976,,21.762348175048828,2.022400379180908,2.5659501552581787,3.065217391304348,1.0,46.0,1.630693855460476,29,0.9904021982394422
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,33,1,,29,,0.6153846153846154,,51.09258270263672,4.631655693054199,4.746330261230469,3.4482758620689653,1.0,29.0,1.1150347699006562,16,0.9624467498069708
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,34,1,,15,,0.8623853211009175,,47.604339599609375,3.064178228378296,3.148038148880005,1.388235294117647,1.0,85.0,3.108983716708335,21,0.9763117854603572
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,35,1,,18,,0.7068965517241379,,57.55342102050781,2.1090991497039795,4.222995758056641,2.7666666666666666,1.0,30.0,1.213597316558401,13,0.9731231911085105
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,36,1,,15,,0.6111111111111112,,57.13108444213867,2.5348753929138184,2.5348753929138184,4.181818181818182,1.0,22.0,1.0932147080816932,14,0.9771753803533201
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,37,0,,15,18,0.1240875912408759,,24.01283264160156,9.165264129638672,17.29751968383789,3.2358490566037736,3.0,106.0,1.4863631048467472,742,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,38,1,,29,,0.819047619047619,,49.62508773803711,0.9440180659294128,1.0091933012008667,1.7866666666666666,1.0,75.0,3.2867726702953046,22,0.9394422950459168
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,39,1,,23,,0.8210526315789474,,49.55823516845703,0.9122607111930848,0.9122607111930848,1.4927536231884058,1.0,69.0,1.00348132437637,13,0.9527175958450185
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,40,1,,22,,0.7164179104477612,,58.44022750854492,0.9536287784576416,0.9536287784576416,2.6578947368421053,1.0,38.0,1.9263475467297226,19,0.9582168896849904
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,41,1,,15,,0.9610894941634242,,56.6502799987793,1.03924560546875,4.286132335662842,1.107883817427386,1.0,482.0,2.732397402705313,106,0.999167831267866
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,42,0,,15,103,0.4811320754716981,,22.154449462890625,12.97702407836914,20.054386138916016,4.173469387755102,4.0,98.0,2.012616225438552,100,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,43,1,,27,,0.6296296296296297,,50.80852508544922,4.883582592010498,5.505097389221191,3.625,1.0,24.0,0.9202257469036992,14,0.9519983486166433
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,44,1,,17,,0.7692307692307693,,49.85208511352539,3.46040153503418,3.523207664489746,2.0,1.0,30.0,4.126580852074556,11,0.965336426856223
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,45,1,,15,,0.6097560975609756,,57.237430572509766,1.973803162574768,1.973803162574768,3.119047619047619,1.0,42.0,3.420147473466372,23,0.978217203911102
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,46,1,,15,,0.7875,,55.67805099487305,3.967040061950684,4.097421169281006,2.18,1.0,50.0,3.717063929180223,16,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,47,0,,15,4,0.0236220472440944,,22.24304962158203,21.972810745239254,31.605770111083984,8.950413223140496,9.0,121.0,0.5546988228245836,926,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,48,1,,32,,0.5849056603773585,,50.20293045043945,4.084424018859863,4.28118896484375,3.727272727272727,1.0,22.0,1.7756771258135418,14,0.9417761109166666
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,49,1,,15,,0.7878787878787878,,47.19905090332031,3.117874383926392,4.397561550140381,1.6590909090909092,1.0,44.0,2.0098127506945067,8,0.9780506117385389
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,50,1,,15,,0.5638297872340425,,57.81237030029297,2.5670418739318848,4.010892391204834,4.690476190476191,1.0,42.0,1.800731919378211,28,0.9861487712175938
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,51,1,,15,,0.66,,55.89505386352539,3.619133710861206,4.703819274902344,3.2857142857142856,1.0,21.0,1.9824367453755685,13,0.9940926138465715
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,52,1,,15,,0.6461538461538462,,23.218626022338867,0.8341453671455383,0.8341453671455383,2.4285714285714284,1.0,35.0,0.6221691519723419,13,0.9682266816847485
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,53,1,,19,,0.6296296296296297,,53.08609008789063,4.923148155212402,4.923148155212402,3.782608695652174,1.0,23.0,2.5274909197634448,12,0.972159040944762
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,54,1,,15,,0.8072289156626506,,49.10147857666016,2.495544195175171,3.742807626724243,1.5689655172413792,1.0,58.0,2.5744755682406444,11,0.9742336221766574
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,55,1,,15,,0.7049180327868853,,56.07561492919922,1.5846998691558838,2.994633913040161,2.793103448275862,1.0,29.0,2.669295446525273,18,0.9760473039396006
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,56,1,,15,,0.6792452830188679,,56.72121047973633,2.2426416873931885,2.387065887451172,2.96,1.0,25.0,5.5783137882831095,10,0.993805852946006
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,57,1,,25,,0.5217391304347826,,19.753835678100582,2.110633134841919,2.177263021469116,3.7058823529411766,1.0,34.0,0.7889071127014157,19,0.96499658766175
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,58,0,,27,26,0.1798561151079136,,51.2787971496582,14.81056308746338,20.823091506958008,4.329896907216495,4.0,97.0,2.19638933293134,638,0.9836557345264988
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,59,1,,20,,0.9236111111111112,,50.24198532104492,2.034437656402588,2.034437656402588,1.2195121951219512,1.0,123.0,1.9392187954429045,27,0.9652176778919884
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,60,1,,15,,0.8926553672316384,,58.53840637207031,0.4267215728759765,3.141812562942505,1.4236111111111112,1.0,144.0,6.333691473907699,57,0.9839422074722888
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,61,0,,15,8,0.0542635658914728,,56.69643783569336,51.27815628051758,56.65489196777344,14.0,14.0,117.0,0.8623501086174585,879,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,62,1,,15,,0.5961538461538461,,18.620180130004883,1.7597907781600952,3.796913146972656,2.96,1.0,25.0,2.01654988624106,14,0.9664964263747864
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,63,0,,20,11,0.075187969924812,,53.58967208862305,52.15204620361328,56.09964370727539,13.035398230088497,13.0,113.0,1.4638532832511877,815,0.9733341950683589
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,64,1,,17,,0.717391304347826,,48.80083084106445,5.175426959991455,5.853465557098389,2.347826086956522,1.0,23.0,3.2567034989966364,10,0.9765758086716576
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,65,1,,15,,0.6071428571428571,,58.31614303588867,2.1227850914001465,3.831061840057373,3.825,1.0,40.0,3.310613624931673,20,0.9824827427259841
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,66,1,,15,,0.6,,56.53378677368164,5.1447601318359375,5.31629753112793,4.5625,1.0,16.0,3.729014705389101,12,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,67,1,,16,,0.6666666666666666,,23.6937198638916,2.101141452789306,2.116698741912842,2.6956521739130435,1.0,23.0,0.7909865544355217,11,0.9533854387174601
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,68,1,,19,,0.5454545454545454,,50.55207824707031,4.583353519439697,5.848544597625732,5.222222222222222,1.0,36.0,1.8491054618113019,27,0.974797534485263
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,69,1,,16,,0.6976744186046512,,48.49495697021485,1.225377917289734,2.2936623096466064,2.571428571428572,1.0,21.0,4.0767102973805045,10,0.9563138581972492
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,70,1,,15,,0.6707317073170732,,57.36705780029297,1.071549892425537,3.32497239112854,2.738095238095238,1.0,42.0,5.481579407190844,22,0.982672425874007
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,71,1,,15,,0.725,,57.477500915527344,2.4612648487091064,3.4197614192962646,2.533333333333333,1.0,45.0,2.8933513847223757,18,0.989492329227718
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,72,1,,15,,0.6666666666666666,,21.14265251159668,1.8041969537734983,1.8041969537734983,2.5789473684210527,1.0,19.0,1.802654307434888,7,0.9447243502408524
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,73,1,,17,,0.7090909090909091,,52.509090423583984,1.925997257232666,2.472450017929077,3.259259259259259,1.0,27.0,0.9328506909244072,12,0.9562931576608049
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,74,1,,15,,0.8588235294117647,,48.172142028808594,1.5614460706710815,2.9743802547454834,1.4126984126984128,1.0,63.0,1.7607983298167045,16,0.9679122789752269
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,75,1,,15,,0.8449612403100775,,58.625301361083984,1.010651707649231,2.0500330924987797,1.75,1.0,96.0,2.586831786558112,39,0.9737846923855733
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,76,1,,15,,0.808695652173913,,56.79792022705078,2.8907759189605717,5.651218891143799,1.7926829268292683,1.0,82.0,5.239381916048186,26,0.9939485987908089
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,77,1,,15,,0.8533333333333334,,23.55562973022461,3.7131383419036874,3.8227970600128174,1.368421052631579,1.0,57.0,1.2050611358041556,12,0.9762407691742496
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,78,1,,24,,0.7263157894736842,,48.8975830078125,1.4675252437591553,4.182552814483643,2.433333333333333,1.0,60.0,1.6177253325496117,20,0.9549506807433933
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,79,1,,15,,0.7017543859649122,,49.69342803955078,3.172389030456543,3.172389030456543,2.064516129032258,1.0,31.0,2.813721846477772,12,0.9783310487898769
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,80,1,,15,,0.803921568627451,,57.25643539428711,1.9821603298187256,3.248850584030152,2.071428571428572,1.0,70.0,3.941917304922462,26,0.9802577924919793
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,81,1,,15,,0.6530612244897959,,56.6136589050293,4.761747360229492,5.194076061248779,3.0476190476190474,1.0,21.0,5.950883017559009,10,0.9953254136178908
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,82,1,,16,,0.7475728155339806,,19.86833381652832,0.6543382406234741,1.9197862148284912,2.028985507246377,1.0,69.0,1.886782205897008,20,0.9736061185460724
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,83,0,,27,72,0.3879781420765027,,50.32294464111328,45.33675003051758,51.75601577758789,10.987012987012989,11.0,77.0,2.1133226560901752,83,0.9990301630986236
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,84,1,,15,,0.7666666666666667,,47.528541564941406,3.874425172805786,4.090517044067383,1.7567567567567568,1.0,37.0,1.2158242511675763,12,0.970093822408424
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,85,1,,17,,0.703125,,57.41889953613281,1.730655312538147,2.6572515964508057,2.806451612903226,1.0,31.0,2.345409725306672,13,0.9717729726813013
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,86,1,,15,,0.6666666666666666,,56.29994201660156,5.010756015777588,5.39316987991333,4.428571428571429,1.0,14.0,2.3051182166363904,10,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,87,1,,15,,0.6944444444444444,,25.157041549682617,1.353200912475586,1.9598175287246704,2.235294117647059,1.0,17.0,3.1654803801183533,10,0.9976787486008346
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,88,1,,22,,0.7272727272727273,,51.813907623291016,0.7737284302711487,1.6541764736175537,2.422222222222222,1.0,45.0,2.4538460512971425,13,0.9586327578616994
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,89,1,,15,,0.7391304347826086,,50.1040153503418,2.573449850082397,2.573449850082397,2.2,1.0,25.0,2.0609249929795803,10,0.9575577967278328
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,90,0,,18,26,0.1748251748251748,,58.395755767822266,43.02608871459961,50.73052597045898,10.942307692307692,11.0,104.0,13.595138913972576,670,0.9980742644120664
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,91,1,,15,,0.6296296296296297,,56.90704727172852,3.6412298679351807,3.732065200805664,3.7142857142857135,1.0,21.0,1.9960067988028938,13,0.9910979154456181
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,92,1,,15,,0.6216216216216216,,24.750925064086918,0.9921993017196656,1.3080023527145386,2.8125,1.0,16.0,1.2075864544559831,9,0.9848280481854084
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,93,1,,19,,0.8024691358024691,,52.77387237548828,1.1112432479858398,3.040369749069214,2.1320754716981134,1.0,53.0,1.8435349987663083,14,0.9547169480289501
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,94,1,,20,,0.7454545454545455,,49.45684051513672,2.691499710083008,2.691499710083008,2.03125,1.0,32.0,2.61807759243429,12,0.946971775839228
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,1,95,1,,15,,0.7454545454545455,,58.63767623901367,1.1697776317596436,2.5192971229553223,1.9565217391304348,1.0,69.0,2.0410203799344453,25,0.9801473890281056
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,2,96,1,,15,,0.5909090909090909,,57.44866180419922,4.92423152923584,4.92423152923584,5.0,1.0,14.0,1.2672626929491797,16,0.9850075926404588
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,3,97,0,,15,9,0.0610687022900763,,25.558061599731445,22.38695526123047,32.207725524902344,8.949579831932773,9.0,119.0,2.8040972101130865,882,1.0
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,4,98,0,,24,9,0.0620155038759689,,52.86774444580078,50.583587646484375,51.84669876098633,12.2,12.0,110.0,0.7900253347830084,786,0.9831240256575732
antmaze-medium-navigate-v0,0,gas_shortest_replan_on_local_drift,none,5,99,1,,15,,0.9113924050632912,,50.719703674316406,1.766890525817871,1.7848987579345703,1.2444444444444445,1.0,135.0,2.7266630818217394,28,0.9693242558995545
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,0,1,,15,,0.6721311475409836,,57.14453506469727,1.723271369934082,2.762847900390625,2.422535211267605,1.0,71.0,3.8913228031426543,28,0.9825633978194884
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,1,1,,15,,0.5694444444444444,,56.627288818359375,6.077788352966309,6.077788352966309,3.928571428571429,1.0,28.0,2.7784748606087972,18,0.9955938367322397
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,2,1,,15,,0.5,,19.50480079650879,1.5581477880477903,1.5581477880477903,4.0,1.0,41.0,1.4817886550279122,15,0.9778537497172658
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,3,1,,25,,0.4351851851851852,,52.87955856323242,3.747171401977539,3.747171401977539,7.891304347826087,1.0,46.0,1.6142898077604886,31,0.9765813772028908
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,4,1,,18,,0.559322033898305,,49.241329193115234,3.547592878341675,4.429512023925781,3.565217391304348,1.0,23.0,1.8715092850927573,9,0.9775820714587118
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,5,1,,15,,0.752,,56.216705322265625,1.0765464305877686,1.0969080924987793,2.2911392405063293,1.0,79.0,2.4060699289585443,21,0.9747819595754065
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,6,0,,15,186,0.4842931937172774,,57.11051559448242,39.1907958984375,42.785404205322266,8.152173913043478,8.0,184.0,2.0650129568761635,177,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,7,0,,20,13,0.046692607003891,,20.99519157409668,20.99519157409668,31.78972053527832,8.919148936170213,9.0,235.0,1.3187615269408157,863,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,8,0,,26,20,0.075098814229249,,51.90091323852539,24.02245712280273,29.555191040039062,5.2,5.0,215.0,1.795308116413106,798,0.9945183080395152
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,9,1,,15,,0.704225352112676,,48.28431701660156,3.714664459228516,4.450001239776611,2.095238095238096,1.0,42.0,3.143917116851376,16,0.9813859499371128
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,10,1,,15,,0.79375,,58.92372131347656,0.4944562315940857,3.0241124629974365,1.7586206896551724,1.0,116.0,5.116036708138858,41,0.9825791891427894
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,11,1,,15,,0.5806451612903226,,56.35650634765625,2.2997689247131348,3.03320574760437,3.5,1.0,26.0,2.6244037290701847,11,0.9737101861458844
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,12,1,,20,,0.4615384615384615,,21.779672622680664,2.2078287601470947,2.9360954761505127,3.928571428571429,1.0,42.0,2.4160129680576414,16,0.9770641172410997
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,13,0,,19,189,0.4870466321243523,,51.9820556640625,42.87019729614258,48.56902313232422,10.091397849462366,10.0,186.0,3.6473054844548938,178,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,14,1,,15,,0.8738738738738738,,49.665992736816406,2.6204659938812256,3.06011962890625,1.3675675675675676,1.0,185.0,1.899018935897462,37,0.9755158150188662
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,15,1,,15,,0.6,,58.01200485229492,1.932928681373596,3.78755784034729,3.3714285714285714,1.0,35.0,2.124550682935088,18,0.9837471886959165
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,16,1,,15,,0.6568627450980392,,57.44552612304688,3.002535581588745,6.510986328125,3.333333333333333,1.0,54.0,1.867066711254076,24,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,17,1,,16,,0.422680412371134,,22.84082794189453,1.94410502910614,2.552021026611328,5.666666666666667,1.0,39.0,0.9984600811135018,21,0.9790358624045081
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,18,1,,15,,0.47,,51.30025100708008,3.294276475906372,3.3634045124053955,6.75,1.0,44.0,1.4617092364562465,18,0.9750496279979317
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,19,1,,15,,0.660377358490566,,48.77329254150391,1.974809527397156,2.625675201416016,2.75,1.0,24.0,2.7638421192102256,10,0.9702415779350145
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,20,1,,17,,0.8333333333333334,,56.95166397094727,0.62845379114151,3.7577755451202393,1.743801652892562,1.0,242.0,6.3498525134147625,63,0.9898549648955856
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,21,1,,15,,0.8781512605042017,,57.36042022705078,2.279068946838379,5.280075073242188,1.4517766497461928,1.0,197.0,4.778436259654616,43,0.999838441335356
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,22,0,,15,6,0.0199203187250996,,18.52814483642578,17.81111717224121,25.581716537475582,7.970833333333333,8.0,240.0,0.41078105274080395,920,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,23,1,,28,,0.5057471264367817,,52.103736877441406,2.225229501724243,2.2864363193511963,6.0,1.0,35.0,1.5461426347312652,16,0.9611675345728516
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,24,1,,15,,0.6144578313253012,,50.14684677124024,3.8661773204803462,6.135121822357178,2.9302325581395348,1.0,43.0,1.613344050507055,13,0.9953336086825808
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,25,1,,16,,0.5765765765765766,,57.15720748901367,2.083075761795044,2.351729154586792,3.117647058823529,1.0,51.0,9.776261395868849,18,0.984465311440276
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,26,1,,15,,0.5588235294117647,,57.19395065307617,1.6239532232284546,1.6239532232284546,5.25,1.0,24.0,6.923174645796439,14,0.9801904990368824
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,27,1,,15,,0.5193798449612403,,20.17998313903809,0.7752857804298401,1.6274912357330322,4.619047619047619,1.0,63.0,1.9459209409321068,22,0.9823929107336841
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,28,1,,29,,0.5142857142857142,,53.469512939453125,2.688793659210205,2.688793659210205,5.214285714285714,1.0,28.0,2.611606927767799,13,0.9615518704999734
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,29,1,,15,,0.7899159663865546,,49.72734832763672,2.424672365188598,4.2027788162231445,1.6823529411764706,1.0,85.0,2.7494576752736695,24,0.9798849888472113
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,30,1,,15,,0.6666666666666666,,57.903839111328125,1.3228001594543457,3.2781982421875,2.833333333333333,1.0,60.0,2.423497746317118,24,0.980023274166191
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,31,1,,15,,0.8549019607843137,,57.02926254272461,0.7486105561256409,3.2528069019317627,1.5990338164251208,1.0,207.0,3.640177024731916,55,0.9863566458903092
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,32,1,,15,,0.6875,,20.820390701293945,2.462918996810913,2.896027088165283,2.5737704918032787,1.0,61.0,1.3736430554671135,14,0.9897661931698322
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,33,1,,32,,0.5342465753424658,,50.74034118652344,1.659533143043518,2.227137327194214,5.466666666666667,1.0,30.0,3.964630178188944,13,0.948887936196891
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,34,1,,15,,0.7471264367816092,,47.87147521972656,3.0887224674224854,3.0887224674224854,1.9464285714285716,1.0,56.0,2.617492341226838,17,0.9769748699930294
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,35,1,,18,,0.5813953488372093,,57.89749526977539,1.9941812753677368,2.5967984199523926,4.578947368421052,1.0,38.0,4.1828238159863895,16,0.9740962116651308
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,36,1,,15,,0.8509316770186336,,57.13288116455078,2.4649503231048584,3.388575792312622,1.6048387096774193,1.0,124.0,1.6261876921565623,26,0.9821967201279382
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,37,0,,15,11,0.0389105058365758,,24.66371726989746,21.904296875,30.499103546142575,7.03781512605042,7.0,238.0,1.3044210508846523,889,1.0
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,4,38,0,,28,171,0.4657534246575342,,50.28640365600586,13.713336944580078,21.199298858642575,4.5,4.0,168.0,2.328359193149967,162,0.99851543358513
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,5,39,1,,17,,0.7619047619047619,,49.846004486083984,3.9525415897369385,4.002261638641357,1.7428571428571429,1.0,70.0,3.9656184039416713,12,0.9728073306773732
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,1,40,1,,26,,0.4959349593495935,,58.4904670715332,1.0279316902160645,1.8814831972122192,4.551020408163265,1.0,49.0,14.132924492368012,20,0.9826601980872556
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,2,41,1,,15,,0.6470588235294118,,57.22022247314453,2.4317867755889893,2.4317867755889893,2.863636363636364,1.0,44.0,2.2002634962832395,11,0.9909545066688282
antmaze-medium-navigate-v0,0,gas_shortest_adaptive_subgoal_horizon,none,3,42,0,,15,9,0.0317460317460317,,22.412425994873047,20.62534523010254,31.24977302551269,8.966244725738397,9.0,237.0,0.8520774421537739,909,1.0
