edge_id,src,dst,heldout_support_lcb,edge_action_mse,edge_action_mse_ucb,edge_policy_support_score,obs_goal_knn_distance,action_residual_score,low_support_flag,edge_ood_score,outgoing_mean_termination_bridge_coverage,incoming_mean_termination_bridge_coverage,outgoing_incompatible_fraction,incoming_incompatible_fraction,edge_proxy_score,certified_offline_binary,edge_bottleneck_score,num_unique_starts,num_unique_episodes,median_h,num_segments,num_episodes,train_num_segments,train_num_unique_starts,train_num_unique_terminations,train_num_episodes,heldout_num_segments,heldout_num_unique_starts,heldout_num_unique_terminations,heldout_num_episodes,heldout_support_binary,heldout_support_rate,num_policy_eval_samples,obs_goal_knn_distance_norm,edge_proxy_score_original,certified_offline_binary_original,support_reliability,policy_reliability,behavior_reliability,compatibility_reliability,diversity_reliability,calibrated_edge_reliability_score,calibrated_edge_risk_score,calibrated_edge_ood_score,calibrated_certified_binary,edge_proxy_score_calibrated_input,edge_ood_score_calibrated_input
300,216,217,0.3567064069409019,0.0274348692367812,0.0524074925500825,0.5777018437089755,10.141563415527344,0.4633618409627242,0.0,0.2588057843096556,0.134187370600414,0.173648394241983,0.4285714285714285,0.3333333333333333,0.463617908787238,True,0.5697363003069251,215,22,7.0,1104,22,679,138,124,16,425,77,75,6,True,0.384963768115942,169.0,0.3130555119662426,0.3208961139423276,False,0.3567064069409019,0.5777018437089755,0.7411942156903444,0.30867863327689904,0.5786082474226804,0.463617908787238,0.5363820912127619,0.2588057843096556,True,0.463617908787238,0.2588057843096556
496,321,301,0.2444919738544578,0.0206315229900296,0.047115456793776,0.6619068388236371,9.551605224609377,0.3309305626165897,0.0,0.1502678837851077,0.1798264642082429,0.2099673202614378,0.4,0.5,0.44120466694262506,True,0.752293892421816,195,22,7.0,922,22,671,141,127,16,251,54,44,6,True,0.272234273318872,113.0,0.1198730887387335,0.3203214312573316,False,0.2444919738544578,0.6619068388236371,0.8497321162148923,0.32740386486595147,0.5640034364261168,0.44120466694262506,0.5587953330573749,0.1502678837851077,True,0.44120466694262506,0.1502678837851077
341,226,207,0.2720110544228621,0.0308597391490942,0.0597537628397528,0.5394556070740057,9.632534980773926,0.5300290197607156,0.0,0.22546754711000294,0.2213903743315508,0.4983575161842777,0.25,0.0,0.48861252568824454,True,1.3972225133438927,305,32,8.0,935,32,654,215,174,24,281,90,79,8,True,0.3005347593582887,142.0,0.1463736215692934,0.320069138231929,False,0.2720110544228621,0.5394556070740057,0.7745324528899971,0.5611503382344833,0.7010309278350515,0.48861252568824454,0.5113874743117555,0.22546754711000294,True,0.48861252568824454,0.22546754711000294
148,106,87,0.1952578771439043,0.0175217794659998,0.0504713176184693,0.7043812019562716,9.774650573730469,0.2703975108977352,0.0,0.15443567706469685,0.2339222614840989,0.2236085003730036,0.2,0.2,0.4416163334275344,True,0.9820359200257924,155,28,8.0,566,28,437,124,142,21,129,31,38,7,True,0.2279151943462897,62.0,0.1929095202963553,0.3197270199236838,False,0.1952578771439043,0.7043812019562716,0.8455643229353031,0.42779937440679017,0.5837628865979382,0.4416163334275344,0.5583836665724655,0.15443567706469685,True,0.4416163334275344,0.15443567706469685
292,215,214,0.1895946207539191,0.0131659451359882,0.0449710688849733,0.7684967825152748,10.894453048706056,0.1856085426950899,0.0,0.24839951604032784,0.2278672032193159,0.1525155137215604,0.5714285714285714,0.4285714285714285,0.39950193936030204,True,0.6704601283040799,126,17,7.0,568,17,442,94,81,13,126,32,20,4,True,0.2218309859154929,50.0,0.5595900054258941,0.3195852031462049,False,0.1895946207539191,0.7684967825152748,0.7516004839596722,0.30837587330272626,0.4789518900343642,0.39950193936030204,0.6004980606396979,0.24839951604032784,True,0.39950193936030204,0.24839951604032784
570,389,387,0.1999912993167356,0.0068101555807515,0.057958854175159,0.8726653660150151,10.606207847595217,0.0618892279386344,1.0,0.5090310141529836,0.2670454545454546,0.0198096885813148,0.5,0.75,0.34681044967606045,True,0.7088659022355741,26,12,10.0,44,12,30,17,17,7,14,9,9,5,True,0.3181818181818182,10.0,0.4652038145203163,0.3195785424285773,False,0.1999912993167356,0.8726653660150151,0.4909689858470164,0.23191666463682437,0.31872852233676974,0.34681044967606045,0.6531895503239395,0.5090310141529836,True,0.34681044967606045,0.5090310141529836
537,367,346,0.1013690052864238,0.0051381847394319,0.0456956033939374,0.902340175976097,9.2965087890625,0.0293432971800549,1.0,0.35522826425831067,0.3333333333333333,0.0955039936390906,0.3333333333333333,0.6,0.308852506745639,True,0.4287786546538285,25,4,8.5,92,4,77,20,20,3,15,5,5,1,True,0.1630434782608695,12.0,0.0363414955948769,0.3186105611788099,False,0.1013690052864238,0.902340175976097,0.6447717357416893,0.33816655737369966,0.1958762886597938,0.308852506745639,0.691147493254361,0.35522826425831067,True,0.308852506745639,0.35522826425831067
560,386,388,0.0924468910478808,0.0042749983258545,0.1324266021730276,0.9180531737932496,9.946063041687012,0.0125408479065583,1.0,0.42052651970673405,0.3083333333333333,0.1710526315789473,0.6,0.75,0.29251597663853296,True,0.4336919767195041,17,10,10.0,24,10,19,13,12,7,5,4,4,3,True,0.2083333333333333,1.0,0.2490387112136437,0.3182806530776818,False,0.0924468910478808,0.9180531737932496,0.579473480293266,0.27910610759753285,0.2633161512027491,0.29251597663853296,0.707484023361467,0.42052651970673405,True,0.29251597663853296,0.42052651970673405
363,231,210,0.1921103855057392,0.0105254605171337,0.0485266865888112,0.8101715931609859,9.771589279174805,0.1342099013727872,1.0,0.44203899919428635,0.3033075299085151,0.115365097698124,0.4285714285714285,0.4444444444444444,0.37798838052762795,True,1.1411627055128797,57,9,8.0,203,9,153,40,35,6,50,17,15,3,True,0.2463054187192118,28.0,0.1919070962100719,0.3175589949918267,False,0.1921103855057392,0.8101715931609859,0.5579610008057136,0.34345210936731,0.3483676975945017,0.37798838052762795,0.622011619472372,0.44203899919428635,True,0.37798838052762795,0.44203899919428635
366,231,230,0.228435212028818,0.0243047300917918,0.0490080747253132,0.61502362219762,10.648944854736328,0.4024317760597141,0.0,0.2938766226729508,0.2431202840656902,0.4568761492846219,0.3333333333333333,0.4444444444444444,0.4512003120322225,True,1.1411627055128797,278,37,7.0,1502,37,1127,213,212,29,375,65,65,8,True,0.2496671105193076,153.0,0.4791980919591384,0.3164931525385493,False,0.228435212028818,0.61502362219762,0.7061233773270492,0.46248005262850206,0.727233676975945,0.4512003120322225,0.5487996879677774,0.2938766226729508,True,0.4512003120322225,0.2938766226729508
461,305,303,0.1151300188547089,0.0051967654144391,0.0758435877352438,0.9012836011137496,11.855912208557127,0.0304836056982758,1.0,0.6349681376748014,0.2121212121212121,0.4232695245247546,0.3333333333333333,0.4,0.32982038073402986,True,0.5022402655473627,49,23,10.0,88,23,72,42,41,21,16,7,7,2,True,0.1818181818181818,4.0,0.8744208073261284,0.316479347773125,False,0.1151300188547089,0.9012836011137496,0.3650318623251986,0.4485611068790473,0.45833333333333337,0.32982038073402986,0.6701796192659701,0.6349681376748014,True,0.32982038073402986,0.6349681376748014
535,361,381,0.285185554454967,0.0304218282528174,0.0688841220383004,0.5442010272201782,10.03566074371338,0.521504817450223,0.0,0.26662746312744967,0.2244201909959072,0.4274017014997022,0.0,0.0,0.48400304187742,True,0.3811421748763997,188,25,6.0,733,25,500,125,100,15,233,63,65,10,True,0.3178717598908595,79.0,0.2783775719321258,0.3158539728848563,False,0.285185554454967,0.5442010272201782,0.7333725368725503,0.5708861061961525,0.5859106529209621,0.48400304187742,0.5159969581225801,0.26662746312744967,True,0.48400304187742,0.26662746312744967
183,146,167,0.1817065672523353,0.0196355128335574,0.0542379684995556,0.6752243610000016,9.486003875732422,0.3115426182898796,0.0,0.13664482570244907,0.3906873614190688,0.150129565362524,0.4,0.3333333333333333,0.4215321093584035,True,1.3357884073864643,123,21,8.0,451,21,353,91,82,16,98,32,24,5,True,0.2172949002217294,63.0,0.0983918588174674,0.315667145308849,False,0.1817065672523353,0.6752243610000016,0.8633551742975509,0.413834137645552,0.5073024054982818,0.4215321093584035,0.5784678906415965,0.13664482570244907,True,0.4215321093584035,0.13664482570244907
492,317,318,0.1986614846076166,0.0202491125662107,0.0600929379999078,0.6669886489187006,9.764822006225586,0.3234867108056661,0.0,0.17105928548330762,0.0257633587786259,0.5056410010973929,0.5,0.0,0.43119396316112596,True,0.5899983588744228,121,16,7.0,524,16,402,87,77,12,122,34,19,4,True,0.232824427480916,49.0,0.1896911456442566,0.3155956959579279,False,0.1986614846076166,0.6669886489187006,0.8289407145166924,0.44640411619238796,0.4652061855670103,0.43119396316112596,0.5688060368388741,0.17105928548330762,True,0.43119396316112596,0.17105928548330762
169,124,146,0.1205815986827429,0.0022033667191863,0.0942058318406498,0.9568895237373932,9.750114440917969,0.0,1.0,0.3949583793623469,0.1904761904761904,0.0070633561643835,0.5714285714285714,0.75,0.2523925638887453,True,1.2918859947622392,5,2,10.0,9,2,6,3,3,1,3,2,2,1,True,0.3333333333333333,1.0,0.1848751380870408,0.3155576133221378,False,0.1205815986827429,0.9568895237373932,0.6050416206376531,0.18306057219076874,0.05326460481099657,0.2523925638887453,0.7476074361112547,0.3949583793623469,True,0.2523925638887453,0.3949583793623469
249,207,227,0.3149145937131585,0.0351488558464387,0.0628472973659865,0.4951091097683395,10.181594848632812,0.6135192886083862,0.0,0.3132277116604767,0.3524083393242271,0.3694305267534237,0.0,0.1,0.4964787475546052,True,1.3972225133438927,345,33,6.0,1391,33,919,226,237,25,472,119,99,8,True,0.3393242271746944,176.0,0.3261638463730441,0.3153596858574827,False,0.3149145937131585,0.4951091097683395,0.6867722883395233,0.5855539782008864,0.7349656357388317,0.4964787475546052,0.5035212524453948,0.3132277116604767,True,0.4964787475546052,0.3132277116604767
112,47,67,0.2468986280884741,0.0316161473447851,0.0540654070189008,0.5313560543786512,9.171442031860352,0.5447529659885976,0.0,0.18158432199619923,0.2968553459119497,0.4554837697809304,0.0,0.0,0.4980746305620158,True,0.658386063454484,425,49,7.0,1908,49,1400,313,262,36,508,112,98,13,True,0.2662473794549266,241.0,0.0,0.3152417469186531,False,0.2468986280884741,0.5313560543786512,0.8184156780038008,0.6133266322657447,0.8775773195876289,0.4980746305620158,0.5019253694379842,0.18158432199619923,True,0.4980746305620158,0.18158432199619923
9,5,4,0.1235323026283552,0.0185240781445625,0.0499623109281917,0.6904017786947709,10.649986267089844,0.2899078651370304,0.0,0.2564823228848311,0.2433219178082191,0.598161792712549,0.75,0.3333333333333333,0.3806968829612038,True,0.5708371775563242,262,31,7.0,1460,31,1255,224,222,27,205,38,33,4,True,0.1404109589041096,72.0,0.4795391035174628,0.315033593423367,False,0.1235323026283552,0.6904017786947709,0.7435176771151689,0.43913553374139824,0.6675257731958764,0.3806968829612038,0.6193031170387961,0.2564823228848311,True,0.3806968829612038,0.2564823228848311
578,392,390,0.2216726071376219,0.0095836027991026,0.0702600961989628,0.8255775673267803,12.07755184173584,0.1158760672424749,1.0,0.6876243343262721,0.377659574468085,0.0897767435068044,0.5,0.3333333333333333,0.36232208180506426,True,0.7425888616027709,31,18,10.0,47,18,31,21,21,12,16,10,11,6,True,0.3404255319148936,10.0,0.9469969357363416,0.3143235114179446,False,0.2216726071376219,0.8255775673267803,0.3123756656737279,0.36923649974328926,0.39475945017182135,0.36232208180506426,0.6376779181949357,0.6876243343262721,True,0.36232208180506426,0.6876243343262721
433,281,301,0.203125033322944,0.0265600751363882,0.056878681299522,0.5878981838892647,10.191329002380373,0.4463334409955728,0.0,0.2585615820458935,0.2045270816491511,0.618665837391136,0.2,0.0,0.45524639567358643,True,0.934839852702454,248,29,7.0,1237,29,958,199,212,24,279,49,63,5,True,0.2255456750202102,111.0,0.3293513051421079,0.3140826021953963,False,0.203125033322944,0.5878981838892647,0.7414384179541065,0.6086352056594567,0.6481958762886597,0.45524639567358643,0.5447536043264136,0.2585615820458935,True,0.45524639567358643,0.2585615820458935
463,305,306,0.2297511129906318,0.0252464395340626,0.0500222344432092,0.6035485521780812,9.961748123168944,0.4207627239120443,0.0,0.22497917712363047,0.288965768390386,0.3465934905596863,0.25,0.2,0.46492580671957784,True,0.4805973720292605,300,35,7.0,1373,35,1027,238,196,28,346,62,63,7,True,0.2520029133284778,158.0,0.2541748074588473,0.3140230190323212,False,0.2297511129906318,0.6035485521780812,0.7750208228763695,0.4962652645946047,0.7220790378006873,0.46492580671957784,0.5350741932804222,0.22497917712363047,True,0.46492580671957784,0.22497917712363047
86,31,52,0.1634540351951745,0.0051194497823922,0.0518656656530532,0.9026783454166832,9.576281547546388,0.0289786098305434,1.0,0.385643995393558,0.1344827586206896,0.0232523530928874,0.2,0.5,0.3331805816996721,True,0.7038170681089723,20,7,9.0,58,7,43,15,18,6,15,5,5,1,True,0.2586206896551724,9.0,0.1279533763501302,0.3133942293350767,False,0.1634540351951745,0.9026783454166832,0.614356004606442,0.22641535130576398,0.2448453608247423,0.3331805816996721,0.666819418300328,0.385643995393558,True,0.3331805816996721,0.385643995393558
558,386,384,0.0688415452945541,0.003513129428029,0.1196855788758927,0.9321490160976308,12.620461463928224,0.0,1.0,0.6666666666666666,0.5,0.2205210792803127,0.5,0.25,0.27160095364785297,True,0.3912138693458273,24,12,10.0,41,12,35,20,20,10,6,4,4,2,True,0.1463414634146341,1.0,1.0,0.3125667642084755,False,0.0688415452945541,0.9321490160976308,0.33333333333333337,0.47451326353970097,0.3079896907216495,0.27160095364785297,0.728399046352147,0.6666666666666666,True,0.27160095364785297,0.6666666666666666
309,217,236,0.2263937574438375,0.0185197765727765,0.0472821497812088,0.6904611775060611,10.805431365966797,0.2898241324222968,0.0,0.27342129841479546,0.2262421611191509,0.1953589619209313,0.3333333333333333,0.5,0.4344795894090027,True,0.6119887066641122,178,37,8.0,691,37,513,135,139,28,178,43,49,9,True,0.2575976845151954,86.0,0.5304397628220897,0.312513838691882,False,0.2263937574438375,0.6904611775060611,0.7265787015852045,0.35066649999682603,0.6675257731958764,0.4344795894090027,0.5655204105909972,0.27342129841479546,True,0.4344795894090027,0.27342129841479546
47,11,29,0.1914927237627383,0.004305629277951,0.0686105774432689,0.9174909291759424,13.276625633239746,0.0131370980452369,1.0,0.6710456993484124,0.2280701754385965,0.0472259676817586,0.3333333333333333,0.5714285714285714,0.3092277447708028,True,0.6535390451973578,11,5,10.0,19,5,12,7,7,3,7,4,4,2,True,0.3684210526315789,4.0,1.0,0.3122694126350723,False,0.1914927237627383,0.9174909291759424,0.3289543006515876,0.27455182726469507,0.16580756013745704,0.3092277447708028,0.6907722552291973,0.6710456993484124,True,0.3092277447708028,0.6710456993484124
285,214,213,0.1301061349838427,0.0109244333531629,0.0527411480981421,0.8037325880436187,10.113859176635742,0.1419761506249059,1.0,0.48198662691703564,0.3073192239858907,0.364990871152843,0.3333333333333333,0.5,0.3519168063689727,True,0.4101470785549331,78,11,7.0,378,11,316,62,56,8,62,16,13,3,True,0.164021164021164,24.0,0.303983730126201,0.3121945772287925,False,0.1301061349838427,0.8037325880436187,0.5180133730829644,0.44282100719756284,0.38917525773195877,0.3519168063689727,0.6480831936310273,0.48198662691703564,True,0.3519168063689727,0.48198662691703564
224,204,223,0.2593075659935059,0.0344245924929005,0.061161095985896,0.5023330917943146,9.150575637817385,0.5994210613111777,0.0,0.19980702043705922,0.2910836762688614,0.4805024885191245,0.0,0.1666666666666666,0.48384238246678196,True,0.7820937747631929,316,32,8.0,1215,32,870,229,263,26,345,87,86,6,True,0.2839506172839506,185.0,0.0,0.3116008683707895,False,0.2593075659935059,0.5023330917943146,0.8001929795629408,0.5946794589198119,0.7057560137457044,0.48384238246678196,0.5161576175332181,0.19980702043705922,True,0.48384238246678196,0.19980702043705922
401,238,236,0.3170500778685361,0.0133756759683959,0.0762455029005273,0.7652799844512178,11.797301292419434,0.1896910810867836,1.0,0.6816398943209387,0.2007575757575757,0.0220282626766417,0.5,0.6666666666666666,0.3512061262992332,True,0.6119887066641122,25,13,10.0,44,13,24,13,14,6,20,12,14,7,True,0.4545454545454545,13.0,0.8552286018760329,0.3105186208941076,False,0.3170500778685361,0.7652799844512178,0.31836010567906126,0.21543842818880285,0.32517182130584193,0.3512061262992332,0.6487938737007668,0.6816398943209387,True,0.3512061262992332,0.6816398943209387
176,127,107,0.1690960392457526,0.0073043778372396,0.0438586414147263,0.8640820436614636,10.60348129272461,0.0715095651726937,1.0,0.5119401888215865,0.3370212765957446,0.0102472832581221,0.4,0.6,0.3378403978454591,True,1.181694780615308,41,5,7.0,235,5,184,32,40,4,51,9,8,1,True,0.2170212765957447,21.0,0.4643110012920657,0.3103958658999681,False,0.1690960392457526,0.8640820436614636,0.48805981117841346,0.2946474842306763,0.2594501718213058,0.3378403978454591,0.6621596021545408,0.5119401888215865,True,0.3378403978454591,0.5119401888215865
281,213,231,0.1982422808259466,0.0065893144346773,0.0667242939536805,0.8765282990721074,11.608684539794922,0.0575904205245621,1.0,0.6170187568582411,0.15,0.145393112508148,0.375,0.3333333333333333,0.3245103927729316,True,1.1411627055128797,9,5,10.0,15,5,9,6,6,4,6,3,3,1,True,0.4,7.0,0.793465850050161,0.3100928376170015,False,0.1982422808259466,0.8765282990721074,0.38298124314175885,0.30884844057793587,0.15463917525773196,0.3245103927729316,0.6754896072270684,0.6170187568582411,True,0.3245103927729316,0.6170187568582411
159,121,123,0.1171619297483959,0.0041557806544005,0.0935001899980895,0.9202447487325868,10.334383010864258,0.0102202033208685,1.0,0.4621382307768356,0.3333333333333333,0.0,0.6666666666666666,1.0,0.2828835895878301,True,0.6495529827524277,22,12,10.0,36,12,28,17,17,9,8,5,5,3,True,0.2222222222222222,2.0,0.3761944890096381,0.3100577067747841,False,0.1171619297483959,0.9202447487325868,0.5378617692231644,0.1666666666666667,0.29982817869415807,0.2828835895878301,0.7171164104121699,0.4621382307768356,True,0.2828835895878301,0.4621382307768356
476,312,332,0.3159263638196475,0.027750455826107,0.055851615826096,0.5740670276778127,9.69887638092041,0.4695049261354456,0.0,0.21253403606131172,0.2677025527192008,0.0589850518882552,0.6,0.4,0.44203907669911435,True,1.119329782732733,169,22,7.0,901,22,589,109,132,16,312,60,53,6,True,0.3462819089900111,135.0,0.1680971820484896,0.3100060106858172,False,0.3159263638196475,0.5740670276778127,0.7874659639386883,0.28578296161924,0.5412371134020618,0.44203907669911435,0.5579609233008856,0.21253403606131172,True,0.44203907669911435,0.21253403606131172
393,236,214,0.1205815986827429,0.0016350952209904,0.0808902641436356,0.9678270215497912,11.537914276123049,0.0,1.0,0.5900973512010484,0.2857142857142857,0.0061411092525419,0.5714285714285714,0.7142857142857143,0.24458050966179432,False,0.6119887066641122,5,2,10.0,9,2,6,3,3,1,3,2,2,1,True,0.3333333333333333,1.0,0.7702920536031455,0.3087565503146123,False,0.1205815986827429,0.9678270215497912,0.40990264879895155,0.22829155660143224,0.05326460481099657,0.24458050966179432,0.7554194903382057,0.5900973512010484,False,0.24458050966179432,0.5900973512010484
438,292,293,0.2336353472648775,0.0249644396854342,0.0587535953661236,0.6069621815660354,9.92604923248291,0.4152734251033733,0.0,0.21925286455896986,0.2050147492625369,0.3350345398890551,0.1666666666666666,0.0,0.46203544648734945,True,1.1119155647980608,163,33,6.0,678,33,498,111,142,24,180,52,37,9,True,0.2654867256637168,84.0,0.2424851685735366,0.3076224358350239,False,0.2336353472648775,0.6069621815660354,0.7807471354410301,0.49751642270496593,0.6254295532646048,0.46203544648734945,0.5379645535126505,0.21925286455896986,True,0.46203544648734945,0.21925286455896986
27,8,9,0.1795597983565658,0.0278564972032495,0.0513430056858028,0.5728508206526154,9.24776840209961,0.4715690861271959,0.0,0.16398349710551197,0.2319142372358476,0.5714285714285714,0.5,0.4285714285714285,0.4341640984436866,True,0.8979178206761399,394,43,7.0,2161,43,1738,319,305,35,423,75,74,8,True,0.1957427117075428,194.0,0.0203814051893401,0.3076150966943016,False,0.1795597983565658,0.5728508206526154,0.836016502894488,0.4638761790216045,0.8329037800687284,0.4341640984436866,0.5658359015563135,0.16398349710551197,True,0.4341640984436866,0.16398349710551197
573,390,372,0.1627855436366285,0.0065426331479102,0.0774428158007242,0.8773470305848113,10.144750595092772,0.0566817408458871,1.0,0.4569269660252644,0.2407407407407407,0.0045778585406765,0.5,0.75,0.31060892606315277,True,0.8635553308620566,10,6,10.0,18,6,12,7,9,5,6,3,3,1,True,0.3333333333333333,5.0,0.3140991572299059,0.3071574899557101,False,0.1627855436366285,0.8773470305848113,0.5430730339747356,0.21446966537313786,0.18556701030927836,0.31060892606315277,0.6893910739368472,0.4569269660252644,True,0.31060892606315277,0.4569269660252644
208,187,186,0.2096498737032187,0.0283355828562454,0.0585802400134899,0.5673881411702864,9.944242477416992,0.480894780155165,0.0,0.2431124485683448,0.3192217898832685,0.4523783330164168,0.0,0.0,0.4718629914209714,True,1.2843709165327069,340,47,6.0,1285,47,987,256,273,36,298,84,63,11,True,0.2319066147859922,119.0,0.2484425655498696,0.3069251592655074,False,0.2096498737032187,0.5673881411702864,0.7568875514316552,0.6211280555971068,0.8346219931271478,0.4718629914209714,0.5281370085790287,0.2431124485683448,True,0.4718629914209714,0.2431124485683448
123,53,55,0.1454752739689938,0.0044433895964175,0.0697689693366648,0.9149665315392244,9.43793773651123,0.0158186865486289,1.0,0.3661570793616198,0.0,0.1043668314652632,1.0,0.4,0.2821999854033761,True,0.6145816993069612,12,6,10.0,20,6,14,9,9,5,6,3,3,1,True,0.3,4.0,0.0826525515362305,0.3065010442597292,False,0.1454752739689938,0.9149665315392244,0.6338429206383802,0.12512004123956114,0.19759450171821305,0.2821999854033761,0.7178000145966239,0.3661570793616198,True,0.2821999854033761,0.3661570793616198
495,321,300,0.1483354872733899,0.0120262257821325,0.0694718205185192,0.7862153706367768,9.439760208129885,0.1634232113136375,1.0,0.4155575110256453,0.3925549915397631,0.1312872975277067,0.3333333333333333,0.5,0.36631788757423744,True,0.54501111574303,70,14,8.0,197,14,158,57,44,11,39,13,8,3,True,0.1979695431472081,14.0,0.0832493217632983,0.3060272839045714,False,0.1483354872733899,0.7862153706367768,0.5844424889743547,0.39088020455293637,0.41323024054982815,0.36631788757423744,0.6336821124257626,0.4155575110256453,True,0.36631788757423744,0.4155575110256453
422,272,292,0.3398060906966397,0.0327994863913405,0.054523194674612,0.5189282106520156,9.480549812316896,0.5677873812555042,0.0,0.22146443377827463,0.2584654531219417,0.1069789144606811,0.3333333333333333,0.25,0.48159528780570143,True,1.1119155647980608,370,41,7.0,1703,41,1086,242,198,28,617,128,109,13,True,0.3623018203170875,267.0,0.0966059200793195,0.3059988928546954,False,0.3398060906966397,0.5189282106520156,0.7785355662217254,0.3597613285483107,0.8097079037800687,0.48159528780570143,0.5184047121942985,0.22146443377827463,True,0.48159528780570143,0.22146443377827463
378,233,212,0.3532713301835795,0.0404190556947504,0.0628720256163843,0.4455788240200207,9.954784393310549,0.7161069385291556,0.0,0.3226671551343143,0.2151185849131434,0.4176813745423249,0.1428571428571428,0.0,0.5040557537901823,True,1.1619791581108354,483,50,8.0,1801,50,1125,314,330,38,676,169,158,12,True,0.3753470294280955,308.0,0.2518945268737876,0.3059954597115534,False,0.3532713301835795,0.4455788240200207,0.6773328448656857,0.5420331919502284,0.8973367697594501,0.5040557537901823,0.4959442462098177,0.3226671551343143,True,0.5040557537901823,0.3226671551343143
312,218,198,0.1775361390170394,0.0211427308939164,0.0530060944565704,0.6551738767565433,10.370407104492188,0.3408815358225616,0.0,0.24295738391969157,0.2878942014242115,0.3374706385697771,0.3333333333333333,0.2,0.4218734361940208,True,0.8816696613244259,190,23,7.0,983,23,785,155,165,19,198,35,36,4,True,0.2014242115971515,80.0,0.3879906159365134,0.3058073642412084,False,0.1775361390170394,0.6551738767565433,0.7570426160803084,0.4788532565735866,0.5657216494845361,0.4218734361940208,0.5781265638059792,0.24295738391969157,True,0.4218734361940208,0.24295738391969157
306,217,216,0.1650097740986801,0.0180367566119398,0.0514669931188827,0.6971636301842171,10.081260681152344,0.2804218546959728,0.0,0.19124372452355531,0.2803379416282642,0.2139246374468194,0.1666666666666666,0.3333333333333333,0.41861090900243314,True,0.5697363003069251,243,26,7.0,1085,26,882,195,145,23,203,48,30,3,True,0.1870967741935484,62.0,0.2933093188746933,0.30545488414989,False,0.1650097740986801,0.6971636301842171,0.8087562754764447,0.43052115761383475,0.6241408934707904,0.41861090900243314,0.5813890909975669,0.19124372452355531,True,0.41861090900243314,0.19124372452355531
318,221,222,0.2333885367938947,0.0207763600233237,0.0486133446876152,0.6599922407524375,10.675942420959473,0.3337499036842516,0.0,0.27392945892771325,0.2753396029258098,0.1336822095005025,0.0,0.5,0.4387702076827298,True,0.9050989791035348,203,24,7.0,957,24,708,160,126,19,249,43,46,5,True,0.2601880877742947,103.0,0.4880384730988883,0.304862322293149,False,0.2333885367938947,0.6599922407524375,0.7260705410722867,0.3916416469936096,0.5906357388316151,0.4387702076827298,0.5612297923172702,0.27392945892771325,True,0.4387702076827298,0.27392945892771325
44,11,10,0.1082681071662544,0.0208428107552367,0.0479460354182053,0.6591156840107303,10.729633331298828,0.33504340765349,0.0,0.28022100839551456,0.3060348681269557,0.6113734408246455,0.4,0.2857142857142857,0.38765219713460936,True,0.6435638621308869,406,56,7.0,2237,56,1966,357,368,48,271,49,61,8,True,0.1211443898077782,109.0,0.5056196175330535,0.3047606781253296,False,0.1082681071662544,0.6591156840107303,0.7197789916044854,0.5490301983092789,0.8900343642611683,0.38765219713460936,0.6123478028653906,0.28022100839551456,True,0.38765219713460936,0.28022100839551456
375,232,231,0.2686302558540451,0.0214190954982482,0.0415521011746704,0.6515625290531413,11.01799201965332,0.3462611411687915,0.0,0.315434703707798,0.2180851063829787,0.1152347776869008,0.25,0.2857142857142857,0.4511223203309928,True,1.1411627055128797,285,38,7.0,1598,38,1134,204,212,26,464,81,86,12,True,0.2903629536921151,203.0,0.6000429699546026,0.3047093790937686,False,0.2686302558540451,0.6515625290531413,0.684565296292202,0.34931201830558845,0.7418384879725086,0.4511223203309928,0.5488776796690071,0.315434703707798,True,0.4511223203309928,0.315434703707798
385,233,252,0.2946966662578781,0.0193487183360213,0.0561108619968481,0.6791085024816339,9.204472541809082,0.305959988719986,1.0,0.4373880398084897,0.2153493699885452,0.0484024017860278,0.5,0.4444444444444444,0.40329511574004473,True,1.1940024538182468,81,15,8.0,291,15,190,50,50,9,101,31,30,6,True,0.3470790378006873,55.0,0.0062041307054831,0.3042475904442497,False,0.2946966662578781,0.6791085024816339,0.5626119601915103,0.2638203214236308,0.4377147766323024,0.40329511574004473,0.5967048842599553,0.4373880398084897,True,0.40329511574004473,0.4373880398084897
466,306,304,0.0900397235406843,0.0034747488874321,0.0506421728965919,0.9328648184543922,11.610251426696776,0.0,1.0,0.5979929762652939,0.3333333333333333,0.1459677204584649,0.6666666666666666,0.5,0.2900179799614824,True,0.4805973720292605,36,19,10.0,62,19,52,32,32,18,10,4,4,1,True,0.1612903225806451,6.0,0.7939789287958818,0.3040061427052418,False,0.0900397235406843,0.9328648184543922,0.4020070237347061,0.3159974465191525,0.4106529209621993,0.2900179799614824,0.7099820200385176,0.5979929762652939,True,0.2900179799614824,0.5979929762652939
447,300,281,0.1942834999419296,0.0214721487815647,0.0629267943694586,0.6508715450786108,9.642725944519045,0.347293855641235,0.0,0.1656681729628059,0.1987829614604462,0.2747020540157487,0.1666666666666666,0.0,0.43724588098996814,True,0.934839852702454,145,24,8.0,493,24,380,107,101,21,113,38,21,3,True,0.22920892494929,48.0,0.1497106632471826,0.303756547751694,False,0.1942834999419296,0.6508715450786108,0.8343318270371941,0.46584757746132943,0.5442439862542956,0.43724588098996814,0.5627541190100318,0.1656681729628059,True,0.43724588098996814,0.1656681729628059
