bottleneck_score,contract_lcb,contract_score,d_phi,dst,edge_id,edge_type,gas_edge_exists,predicted_contract_positive,predicted_hit,predicted_negative_progress,q_train_support,src,uncertainty
0.0,0.0,0.0029693027026951313,30.79863739013672,n000430,e001257,original_target,True,0.0029693027026951313,0.0010562167735770345,0.5064858198165894,,n000429,0.0029693027026951313
0.0,0.0,0.0029693027026951313,30.79863739013672,n000430,e001258,original_target,True,0.0029693027026951313,0.0010562167735770345,0.5064858198165894,,n000429,0.0029693027026951313
0.0,0.0,0.0029693027026951313,30.79863739013672,n000430,e001259,original_target,True,0.0029693027026951313,0.0010562167735770345,0.5064858198165894,,n000429,0.0029693027026951313
0.0,0.0,0.0004511312290560454,31.72528648376465,n000432,e001260,original_target,True,0.0004511312290560454,0.00019848754163831472,0.6732963919639587,,n000431,0.0004511312290560454
0.0,0.0,0.0004511312290560454,31.72528648376465,n000432,e001261,original_target,True,0.0004511312290560454,0.00019848754163831472,0.6732963919639587,,n000431,0.0004511312290560454
0.0,0.0,0.0004511312290560454,31.72528648376465,n000432,e001262,original_target,True,0.0004511312290560454,0.00019848754163831472,0.6732963919639587,,n000431,0.0004511312290560454
0.0,0.0,0.4467921257019043,16.32559585571289,n000430,e001263,original_target,True,0.4467921257019043,0.5103901624679565,0.7314348220825195,,n000433,0.4467921257019043
0.0,0.0,0.4467921257019043,16.32559585571289,n000430,e001264,original_target,True,0.4467921257019043,0.5103901624679565,0.7314348220825195,,n000433,0.4467921257019043
0.0,0.0,0.4467921257019043,16.32559585571289,n000430,e001265,original_target,True,0.4467921257019043,0.5103901624679565,0.7314348220825195,,n000433,0.4467921257019043
0.0,0.0,0.00020187636255286634,31.926475524902344,n000435,e001266,original_target,True,0.00020187636255286634,7.199319952633232e-05,0.7296863794326782,,n000434,0.00020187636255286634
0.0,0.0,0.00020187636255286634,31.926475524902344,n000435,e001267,original_target,True,0.00020187636255286634,7.199319952633232e-05,0.7296863794326782,,n000434,0.00020187636255286634
