segment_source,segment_edge_id,planner_edge_id,src,dst,num_initiation_samples,min_initiation_distance,median_initiation_distance,distance_scale,state_conditioned_risk_score,state_conditioned_risk_penalty,episode_id,replan_index,current_cluster
bank,11,11,2,3,128,1.5587291717529297,18.637165069580078,2.3574705123901367,0.4837618732871076,0.1209404683217769,0,6,2
bank,12,12,2,4,76,2.3923983573913574,19.908428192138672,2.3574705123901367,0.6375308146243314,0.15938270365608284,0,6,2
bank,13,13,2,21,128,2.976591110229492,11.442622184753418,2.3574705123901367,0.7170883773780011,0.17927209434450028,0,6,2
bank,14,14,2,22,128,2.3644306659698486,11.880691528320312,2.3574705123901367,0.633205077735457,0.15830126943386424,0,6,2
bank,15,15,2,23,14,2.141833782196045,18.0648250579834,2.3574705123901367,0.5968838179165419,0.14922095447913547,0,6,2
graph,0,0,1,3,54,2.7287309169769287,20.49382781982422,2.7287309169769287,0.6321205588285577,0.15803013970713942,1,0,1
bank,3,3,1,0,128,0.34353387355804443,26.654003143310547,2.7287309169769287,0.11829267404212485,0.02957316851053121,1,0,1
bank,4,4,1,2,128,1.8600035905838013,22.708255767822266,2.7287309169769287,0.49421159347032373,0.12355289836758093,1,0,1
bank,5,5,1,3,54,2.7287309169769287,20.49382781982422,2.7287309169769287,0.6321205588285577,0.15803013970713942,1,0,1
bank,6,6,1,20,56,12.108575820922852,22.431591033935547,2.7287309169769287,0.9881738082922991,0.24704345207307477,1,0,1
bank,7,7,1,21,128,0.37757280468940735,25.688655853271484,2.7287309169769287,0.12922301511621004,0.03230575377905251,1,0,1
bank,8,8,1,22,57,10.779644012451172,24.655359268188477,2.7287309169769287,0.9807534598421511,0.24518836496053778,1,0,1
bank,9,9,2,0,29,1.6178574562072754,25.840984344482422,1.6178574562072754,0.6321205588285577,0.15803013970713942,1,1,2
bank,10,10,2,1,128,1.4284754991531372,24.096487045288086,1.6178574562072754,0.5864358933742607,0.14660897334356518,1,1,2
bank,11,11,2,3,128,1.590116024017334,19.335874557495117,1.6178574562072754,0.62575813069297,0.1564395326732425,1,1,2
bank,12,12,2,4,76,1.7191965579986572,20.659992218017578,1.6178574562072754,0.6544568815028236,0.1636142203757059,1,1,2
bank,13,13,2,21,128,3.262324810028076,12.088099479675293,1.6178574562072754,0.8668724537110679,0.21671811342776698,1,1,2
bank,14,14,2,22,128,1.8387515544891357,12.372902870178223,1.6178574562072754,0.6790708693573505,0.16976771733933763,1,1,2
bank,15,15,2,23,14,1.5702149868011475,18.087663650512695,1.6178574562072754,0.6211262041157739,0.15528155102894348,1,1,2
bank,9,9,2,0,29,1.942002296447754,25.3950252532959,1.8978171348571777,0.6405866271326992,0.1601466567831748,1,2,2
bank,10,10,2,1,128,1.5924806594848633,23.522113800048828,1.8978171348571777,0.5679058398587651,0.14197645996469127,1,2,2
bank,11,11,2,3,128,1.715372085571289,18.995342254638672,1.8978171348571777,0.5949990408419272,0.1487497602104818,1,2,2
bank,12,12,2,4,76,1.9515420198440552,20.0124568939209,1.8978171348571777,0.6423887507500881,0.16059718768752201,1,2,2
bank,13,13,2,21,128,2.7179477214813232,11.452683448791504,1.8978171348571777,0.761203644042723,0.19030091101068075,1,2,2
bank,14,14,2,22,128,1.8978171348571777,11.762423515319824,1.8978171348571777,0.6321205588285577,0.15803013970713942,1,2,2
bank,15,15,2,23,14,1.681456446647644,17.877819061279297,1.8978171348571777,0.587696263153141,0.14692406578828526,1,2,2
bank,111,111,21,0,128,2.730877637863159,14.242778778076172,2.730877637863159,0.6321205588285577,0.15803013970713942,1,3,21
bank,112,112,21,1,128,2.730877637863159,23.785425186157227,2.730877637863159,0.6321205588285577,0.15803013970713942,1,3,21
bank,113,113,21,2,128,2.5091943740844727,14.574990272521973,2.730877637863159,0.6010117997515065,0.15025294993787663,1,3,21
bank,114,114,21,20,128,5.206353187561035,13.964468955993652,2.730877637863159,0.8513968854303946,0.21284922135759865,1,3,21
bank,115,115,21,22,128,2.5438711643218994,22.32112693786621,2.730877637863159,0.606046136656628,0.151511534164157,1,3,21
bank,116,116,21,40,85,9.875334739685059,24.11358642578125,2.730877637863159,0.9731147160605848,0.2432786790151462,1,3,21
bank,117,117,21,41,128,1.8182333707809448,11.628684997558594,2.730877637863159,0.48614055652683774,0.12153513913170944,1,3,21
bank,111,111,21,0,128,2.6947975158691406,15.43543815612793,2.6947975158691406,0.6321205588285577,0.15803013970713942,1,4,21
bank,112,112,21,1,128,2.6947975158691406,23.92951202392578,2.6947975158691406,0.6321205588285577,0.15803013970713942,1,4,21
bank,113,113,21,2,128,2.3366520404815674,15.108652114868164,2.6947975158691406,0.5798306542827318,0.14495766357068296,1,4,21
bank,114,114,21,20,128,5.113008499145508,15.157654762268066,2.6947975158691406,0.8500364144510966,0.21250910361277414,1,4,21
bank,115,115,21,22,128,2.3366520404815674,22.25718116760254,2.6947975158691406,0.5798306542827318,0.14495766357068296,1,4,21
bank,116,116,21,40,85,10.246612548828125,25.143901824951172,2.6947975158691406,0.977682145323468,0.244420536330867,1,4,21
bank,117,117,21,41,128,1.2564051151275635,12.814119338989258,2.6947975158691406,0.37263927709223965,0.09315981927305991,1,4,21
bank,224,224,40,20,128,2.872204065322876,17.361408233642578,2.872204065322876,0.6321205588285577,0.15803013970713942,1,5,40
bank,225,225,40,21,32,5.041505336761475,15.373174667358398,2.872204065322876,0.8271401409351122,0.20678503523377806,1,5,40
bank,226,226,40,41,128,0.9025099277496338,12.615107536315918,2.872204065322876,0.2696431854995194,0.06741079637487984,1,5,40
bank,227,227,40,60,128,4.135535717010498,17.747005462646484,2.872204065322876,0.7630360966896091,0.1907590241724023,1,5,40
bank,228,228,40,61,128,0.8667147159576416,17.91335105895996,2.872204065322876,0.2604840651530821,0.06512101628827052,1,5,40
graph,135,135,81,121,3,6.667909622192383,20.370983123779297,1.374258279800415,0.9921873115901781,0.24804682789754454,1,6,81
bank,367,367,81,60,47,7.739681243896484,29.358110427856445,1.374258279800415,0.9964182261659474,0.24910455654148686,1,6,81
bank,368,368,81,61,128,1.2128654718399048,20.85719871520996,1.374258279800415,0.5862775999852893,0.14656939999632232,1,6,81
bank,369,369,81,80,128,0.7558144927024841,17.979480743408203,1.374258279800415,0.4230386185911763,0.10575965464779408,1,6,81
bank,370,370,81,100,128,1.374258279800415,19.926422119140625,1.374258279800415,0.6321205588285577,0.15803013970713942,1,6,81
bank,371,371,81,101,128,1.1738193035125732,10.271353721618652,1.374258279800415,0.5743541095414646,0.14358852738536615,1,6,81
bank,372,372,81,121,3,6.667909622192383,20.370983123779297,1.374258279800415,0.9921873115901781,0.24804682789754454,1,6,81
bank,0,0,0,1,128,0.7334338426589966,24.554195404052734,12.614584922790527,0.0564837904835398,0.01412094762088495,2,0,0
bank,1,1,0,20,128,12.614584922790527,22.946386337280273,12.614584922790527,0.6321205588285577,0.15803013970713942,2,0,0
bank,2,2,0,21,55,12.614584922790527,26.487831115722656,12.614584922790527,0.6321205588285577,0.15803013970713942,2,0,0
bank,111,111,21,0,128,2.4337961673736572,14.63111400604248,2.4337961673736572,0.6321205588285577,0.15803013970713942,2,1,21
bank,112,112,21,1,128,2.4337961673736572,24.090993881225586,2.4337961673736572,0.6321205588285577,0.15803013970713942,2,1,21
bank,113,113,21,2,128,2.253941059112549,14.954540252685547,2.4337961673736572,0.6039049209070275,0.15097623022675688,2,1,21
bank,114,114,21,20,128,5.365326881408691,14.35379409790039,2.4337961673736572,0.8896953885049496,0.2224238471262374,2,1,21
bank,115,115,21,22,128,2.253941059112549,22.51564598083496,2.4337961673736572,0.6039049209070275,0.15097623022675688,2,1,21
bank,116,116,21,40,85,10.20501708984375,24.588722229003906,2.4337961673736572,0.9848997669014489,0.24622494172536222,2,1,21
bank,117,117,21,41,128,1.728240966796875,12.011877059936523,2.4337961673736572,0.508405430755927,0.12710135768898176,2,1,21
bank,111,111,21,0,128,2.5177783966064453,14.648299217224121,2.5177783966064453,0.6321205588285577,0.15803013970713942,2,2,21
bank,112,112,21,1,128,2.5177783966064453,24.005558013916016,2.5177783966064453,0.6321205588285577,0.15803013970713942,2,2,21
bank,113,113,21,2,128,2.3315720558166504,14.880661010742188,2.5177783966064453,0.6038821042998217,0.15097052607495542,2,2,21
bank,114,114,21,20,128,5.2798590660095215,14.370671272277832,2.5177783966064453,0.8771794445570957,0.21929486113927393,2,2,21
bank,115,115,21,22,128,2.3315720558166504,22.430171966552734,2.5177783966064453,0.6038821042998217,0.15097052607495542,2,2,21
bank,116,116,21,40,85,10.125481605529785,24.550106048583984,2.5177783966064453,0.9820756229720758,0.24551890574301896,2,2,21
bank,117,117,21,41,128,1.652232050895691,12.0260009765625,2.5177783966064453,0.48119446657342024,0.12029861664335506,2,2,21
bank,313,313,61,40,95,1.0468701124191284,9.057879447937012,4.463080406188965,0.2090829898923695,0.05227074747309238,2,3,61
bank,314,314,61,41,128,0.413251131772995,14.004524230957031,4.463080406188965,0.08843579880220553,0.022108949700551384,2,3,61
bank,315,315,61,42,27,24.351581573486328,24.712169647216797,4.463080406188965,0.9957303669573048,0.2489325917393262,2,3,61
bank,316,316,61,60,127,4.463080406188965,21.205236434936523,4.463080406188965,0.6321205588285577,0.15803013970713942,2,3,61
bank,317,317,61,80,128,4.463080406188965,21.913658142089844,4.463080406188965,0.6321205588285577,0.15803013970713942,2,3,61
bank,318,318,61,81,128,2.4011287689208984,12.936366081237793,4.463080406188965,0.4160839741315775,0.10402099353289437,2,3,61
bank,319,319,61,101,3,19.04161834716797,21.76425552368164,4.463080406188965,0.9859688358281093,0.24649220895702734,2,3,61
bank,313,313,61,40,95,1.1084792613983154,9.573317527770996,5.401031494140625,0.18554388647536946,0.046385971618842364,2,4,61
bank,314,314,61,41,128,0.39645513892173767,13.135122299194336,5.401031494140625,0.07077427833452954,0.017693569583632385,2,4,61
bank,315,315,61,42,27,23.83807373046875,24.200912475585938,5.401031494140625,0.9878886835642388,0.2469721708910597,2,4,61
bank,316,316,61,60,127,5.401031494140625,20.56451988220215,5.401031494140625,0.6321205588285577,0.15803013970713942,2,4,61
bank,317,317,61,80,128,5.401031494140625,21.280452728271484,5.401031494140625,0.6321205588285577,0.15803013970713942,2,4,61
bank,318,318,61,81,128,1.4624457359313965,13.35739517211914,5.401031494140625,0.23720927336957764,0.05930231834239441,2,4,61
bank,319,319,61,101,3,18.0843563079834,21.12492561340332,5.401031494140625,0.9648564889532414,0.24121412223831035,2,4,61
bank,313,313,61,40,95,1.1430429220199585,8.92214584350586,4.354173183441162,0.23088643518748875,0.05772160879687219,2,5,61
bank,314,314,61,41,128,0.5483965277671814,14.058839797973633,4.354173183441162,0.11833872563259407,0.029584681408148517,2,5,61
bank,315,315,61,42,27,24.312206268310547,24.672393798828125,4.354173183441162,0.9962412027030647,0.24906030067576618,2,5,61
bank,316,316,61,60,127,4.354173183441162,21.18844985961914,4.354173183441162,0.6321205588285577,0.15803013970713942,2,5,61
bank,317,317,61,80,128,4.354173183441162,21.895368576049805,4.354173183441162,0.6321205588285577,0.15803013970713942,2,5,61
bank,318,318,61,81,128,2.5064496994018555,12.890403747558594,4.354173183441162,0.4376568839197602,0.10941422097994005,2,5,61
bank,319,319,61,101,3,19.126453399658203,21.747135162353516,4.354173183441162,0.9876323578159468,0.2469080894539867,2,5,61
