method,query_id,src,dst,reachable,path_length,planning_path_cost,base_path_cost,mean_edge_proxy_score,min_edge_proxy_score,mean_heldout_support_lcb,min_heldout_support_lcb,mean_edge_policy_support_score,mean_edge_ood_score,mean_outgoing_incompatible_fraction,mean_outgoing_termination_bridge_coverage,uncertified_edge_fraction,low_proxy_edge_fraction,low_support_lcb_edge_fraction,high_ood_edge_fraction,high_incompat_edge_fraction,bottleneck_edge_fraction,proxy_path_success,path_nodes,path_edge_ids
proxy_threshold,46,147,26,True,6,23.729046237943372,23.729046237943372,0.31792546344381195,0.2706786314946435,0.1566868064373805,0.0936178151220198,0.7696500544099902,0.13118903370805307,0.4882605820105819,0.11993969779851744,0.6666666666666666,0.0,0.0,0.0,0.5,0.16666666666666666,0.000991051313441283,147 387 281 117 317 462 26,588 1538 1157 454 1294 1745
proxy_threshold,47,97,484,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,48,327,458,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,49,385,308,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,50,39,73,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,51,366,5,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,52,231,355,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,53,67,399,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,54,420,267,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,55,394,399,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,56,280,494,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,57,389,319,True,3,9.501959329924256,9.501959329924256,0.3153248916840017,0.3068616839392528,0.12112483096325989,0.083273228759258,0.8158677969360649,0.14164991121847345,0.3846153846153846,0.22598737500698282,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.03129066825313512,389 58 186 319,1544 287 816
proxy_threshold,58,10,239,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,59,260,247,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,60,352,293,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,61,441,458,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,62,394,46,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,63,48,462,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,64,143,271,True,4,11.17850830966478,11.17850830966478,0.2871785686053085,0.2739925765162693,0.14350410818553025,0.027625972994659,0.8034875443767591,0.21979598921165203,0.6992521367521368,0.06745816229128163,1.0,0.0,0.0,0.0,1.0,0.25,0.006790847076036411,143 279 161 369 271,554 1148 660 1446
proxy_threshold,65,494,434,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,66,327,7,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,67,401,377,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,68,62,509,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,69,436,343,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,70,509,385,True,5,19.974407895842155,19.974407895842155,0.2947495858232181,0.2629164447873076,0.31401334662676555,0.1554669384248091,0.5732272961629318,0.3191254948085734,0.497948717948718,0.14912917875351023,1.0,0.0,0.0,0.4,0.4,0.6,0.0021905589370352263,509 251 88 23 316 385,1891 998 384 151 1277
proxy_threshold,71,142,473,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,72,252,244,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,73,372,480,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,74,62,505,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,75,287,188,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,76,366,117,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,77,455,356,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,78,62,241,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,79,62,467,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,80,352,335,True,3,14.721300820049006,14.721300820049006,0.3180270849040051,0.2556661385044753,0.24787136719695066,0.0513420116464476,0.8426495699860324,0.4581003177399512,0.8732943469785575,0.0783185562472489,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.030986727968595966,352 361 74 335,1393 1425 329
proxy_threshold,81,115,94,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,82,327,288,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,83,352,37,True,3,12.818217892297659,12.818217892297659,0.32760576237461175,0.2910803620813236,0.23111715586037895,0.1562062579136133,0.8064574244560859,0.2828560454154778,0.6041666666666666,0.13747597405197612,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.034358254406698555,352 309 224 37,1391 1233 897
proxy_threshold,84,62,293,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,85,161,194,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,86,327,98,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,87,352,185,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,88,391,448,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,89,117,197,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,90,494,172,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,91,152,246,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,92,7,349,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,93,478,261,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,94,436,332,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,95,440,117,True,6,23.05918551445867,23.05918551445867,0.339355650513732,0.2582963121029634,0.24803229650692749,0.0993900828966027,0.756357973798988,0.2198628350554416,0.5815025252525253,0.10392843696871372,0.6666666666666666,0.0,0.0,0.16666666666666666,0.5,0.6666666666666666,0.001319391446472099,440 509 251 245 13 281 117,1712 1891 1005 961 100 1157
proxy_threshold,96,230,129,True,3,10.351615044897493,10.351615044897493,0.32200984123063287,0.3002909268320483,0.14188885139581806,0.065326253498713,0.8049640029787374,0.16113173622276075,0.35353535353535354,0.1876306996627852,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.033270457289533074,230 22 179 129,914 138 783
proxy_threshold,97,287,349,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,98,287,249,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_threshold,99,390,467,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,0,229,404,True,4,48.42249077656841,12.689190161717391,0.2655826107052027,0.0,0.31495177944247116,0.0,0.48741643510592864,0.3616477383826341,0.7166666666666666,0.07061713836477984,0.5,0.25,0.25,0.25,0.75,0.25,0.0,229 315 485 405 404,911 1268 1818 1626
proxy_penalized,1,7,380,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,2,401,477,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,3,315,106,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,4,428,224,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,5,327,27,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,6,55,461,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,7,64,67,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,8,440,380,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,9,0,470,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,10,480,240,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,11,67,207,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,12,152,177,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,13,5,53,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,14,214,96,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,15,338,321,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,16,352,59,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,17,475,393,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,18,84,119,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,19,385,369,True,3,47.33440938182687,12.610577008841865,0.36939194179037926,0.3098517006037979,0.4155562204872924,0.2076487344560705,0.647195305070437,0.2647085986353739,0.5695156695156695,0.06501279120085994,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.04732489438600077,385 85 375 369,1524 382 1468
proxy_penalized,20,402,500,True,5,74.63531244184074,15.492307619438783,0.21423936402164392,0.0,0.14002490043987675,1.1814722454179233e-17,0.5753290761153936,0.4451084948862776,0.7299145299145299,0.12070613402415926,1.0,0.6,0.2,0.4,1.0,0.4,0.0,402 375 271 1 303 500,1595 1466 1108 9 1223
proxy_penalized,21,389,98,True,2,33.60934179876,8.205999788000636,0.25929253588598555,0.1959680654220705,0.11358398628820776,0.0543799444715402,0.6318260937865163,0.21432962581454207,0.4,0.2151832102816516,1.0,0.5,0.0,0.0,0.5,0.0,0.06322263060664984,389 296 98,1550 1198
proxy_penalized,22,372,506,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,23,311,203,True,4,47.350255418388215,11.766864351995725,0.27976162947527616,0.1923121406662616,0.13363864629592398,0.0125193461800457,0.7504645668229677,0.17104838911955253,0.7596153846153846,0.0578960942469385,0.75,0.25,0.0,0.0,1.0,0.75,0.0055754009546031815,311 171 271 1 203,1247 736 1108 2
proxy_penalized,24,421,192,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,25,327,98,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,26,327,507,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,27,390,300,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,28,39,36,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,29,147,395,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,30,184,40,True,6,75.1776884721525,20.4654085855285,0.27692346841192744,0.0,0.21856735366307797,0.0,0.6027075773728922,0.30746169033943366,0.4925213675213675,0.1849516553268934,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.0,184 315 100 271 1 362 40,806 1264 400 1108 11 1439
proxy_penalized,31,39,208,True,3,65.64678656857356,12.454147965839033,0.09139261814146755,0.0,0.059031488604122696,0.0,0.26168413930556117,0.6749888571946613,0.7962962962962963,0.08133190883190881,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,39 404 389 208,241 1614 1549
proxy_penalized,32,432,48,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,33,97,400,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,34,401,301,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,35,67,256,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,36,443,446,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,37,257,214,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,38,246,495,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,39,471,261,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,40,494,45,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,41,117,182,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,42,453,511,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,43,152,51,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,44,441,326,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,45,423,254,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,46,147,26,True,2,41.455042193524505,8.111752280340436,0.1362997001876418,0.0,0.07284312921726095,0.0,0.41516385806105,0.5352141590254111,0.8636363636363636,0.0568181818181818,1.0,0.5,0.5,0.5,1.0,0.5,0.0,147 227 26,585 901
proxy_penalized,47,97,484,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,48,327,458,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,49,385,308,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,50,39,73,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,51,366,5,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,52,231,355,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,53,67,399,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,54,420,267,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,55,394,399,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,56,280,494,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,57,389,319,True,3,36.346519121977494,9.521804426193757,0.3449222421796198,0.3068616839392528,0.18827880723958637,0.083273228759258,0.832153248839344,0.141047603358393,0.3675213675213675,0.20569800569800564,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.04057994542084397,389 58 381 319,1544 290 1489
proxy_penalized,58,10,239,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,59,260,247,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,60,352,293,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,61,441,458,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,62,394,46,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,63,48,462,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,64,143,271,True,3,38.4150764940112,8.052042128964924,0.19538522754172183,0.0,0.12764851745847824,0.0,0.5052827861611053,0.35898174744481065,0.7564102564102564,0.05620245457643827,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,143 161 369 271,551 660 1446
proxy_penalized,65,494,434,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,66,327,7,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,67,401,377,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,68,62,509,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,69,436,343,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,70,509,385,True,3,42.63514651689748,10.167334035025693,0.2547253647049409,0.2046656784154678,0.1305751332363566,0.111860052789403,0.6713428880898175,0.206832347571226,0.5364672364672364,0.07588286896196496,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.015051549804906465,509 361 243 385,1894 1431 958
proxy_penalized,71,142,473,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,72,252,244,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,73,372,480,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,74,62,505,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,75,287,188,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,76,366,117,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,77,455,356,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,78,62,241,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,79,62,467,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,80,352,335,True,5,56.39657482319921,14.739191025272131,0.30603583643957083,0.1589269555256817,0.12519053154523738,0.0061130566140322,0.7611931285115642,0.21738712152292675,0.4494794094794095,0.1308726080201449,0.6,0.2,0.2,0.0,0.4,0.8,0.002039091762366336,352 217 319 449 463 335,1389 887 1309 1724 1764
proxy_penalized,81,115,94,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,82,327,288,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,83,352,37,True,2,35.285379877028184,6.485598559653489,0.0591099830249512,0.0,0.0750178544100857,0.0,0.1835501261634873,0.6518868735531136,0.86875,0.059375,1.0,1.0,0.5,1.0,1.0,0.0,0.0,352 24 37,1384 156
proxy_penalized,84,62,293,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,85,161,194,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,86,327,98,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,87,352,185,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,88,391,448,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,89,117,197,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,90,494,172,True,3,46.788045827574855,9.734616314799982,0.16503503158479513,0.0,0.04049313006837857,0.0,0.48552504493959964,0.2875683264066861,0.8306878306878307,0.04921925409730283,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,494 311 171 172,1855 1247 732
proxy_penalized,91,152,246,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,92,7,349,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,93,478,261,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,94,436,332,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,95,440,117,True,3,58.41616702080471,10.562948828843115,0.11190134520953755,0.0,0.09999610711384287,0.0,0.2792892558965697,0.6957821431858154,0.9583333333333334,0.027083333333333334,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,440 263 405 117,1709 1088 1621
proxy_penalized,96,230,129,True,3,40.90807445528485,10.351615044897493,0.32200984123063287,0.3002909268320483,0.14188885139581806,0.065326253498713,0.8049640029787374,0.16113173622276075,0.35353535353535354,0.1876306996627852,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.033270457289533074,230 22 179 129,914 138 783
proxy_penalized,97,287,349,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,98,287,249,False,0,,,,,,,,,,,,,,,,,0.0,,
proxy_penalized,99,390,467,False,0,,,,,,,,,,,,,,,,,0.0,,
